ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
688536.SH,思瑞浦,半导体,科创板,184.3,-1.0417,185.0,187.17,183.1,3920128.0,724719694.0,3.4359,173.344,177.469,178.6615,179.8198,169.6163,155.999,0.2897,0.49,190.3,162.58,209.07,156.55,-3.1529,-11.8477,92.0635,70.4186,25740000.0,22267100.0,129000000.0,409000000.0,3230125.05,57.519,0.313,100.0,2.0,2.0,182.2571249,7.53029205,1.68,577.25,10.34,57.9602,62.9752,-25.7001,91.9411,84.3416,75.0299,58.0942,neutral,0.25,0.35,0.25,0.15,,,,60.879
002437.SZ,誉衡药业,化学制药,深交所,3.6,-2.965,3.7,3.8,3.56,177513906.0,647489638.0,5.4585,3.716,3.562,3.4105,3.3805,3.3043,3.166,2.8808,1.5064,3.82,2.97,3.82,2.97,-5.7592,-5.7592,90.873,56.1616,59123100.00000001,55551600.0,-27616200.0,-60802900.0,2405181.76,60.8108,0.0871,100.0,9.0,9.0,14.73651875,2.53989023,4.05,57.55,23.43,1.4634,8.7603,14.8155,82.0149,58.4297,65.0207,56.7696,neutral,0.25,0.35,0.25,0.15,,,,-9.7222
688308.SH,欧科亿,通用设备,科创板,98.59,8.4598,89.15,101.8,89.11,12420653.0,1199704798.0,7.3209,88.49,85.916,86.058,64.4763,46.9405,32.4998,0.8396,7.8326,98.59,73.09,98.59,31.58,0.0,0.0,99.6032,135.1791,-299000000.0,-102000000.0,-203000000.0,197000000.0,0.0,58.1197,0.0062,100.0,2.0,140.0,95.46746232,10.10520902,6.99,2560.71,38.1,88.6905,99.7521,-38.9797,96.9461,82.8346,73.7055,55.9507,neutral,0.25,0.35,0.25,0.15,,,,9.7576
688400.SH,凌云光,专用设备,科创板,46.04,1.8584,44.6,46.95,44.6,17592856.0,812126880.0,4.0894,43.272,41.353,42.1725,43.3213,41.7486,36.3948,0.0059,0.0246,46.37,37.57,48.9,37.57,-0.7117,-5.8487,94.0476,76.6957,-78295000.0,20977000.0,74830300.0,48992200.0,3508455.93,56.2418,1.1635,100.0,4.0,2.0,90.46398925,5.48735126,4.1,1233.13,26.37,66.875,97.9167,-31.1549,95.6922,78.0135,63.1161,54.6743,neutral,0.25,0.35,0.25,0.15,,,,41.9418
002259.SZ,升达林业,燃气Ⅱ,深交所,5.46,2.8249,5.31,5.58,5.29,34024502.0,185120159.0,2.1514,5.262,5.269,5.355,5.2217,4.6342,4.254,-2.2453,2.2219,5.8,4.99,6.31,3.85,-5.8621,-13.4707,88.0952,43.3107,-4606900.0,-21987400.0,-26692700.0,-68308900.0,0.0,48.4848,-0.0019,75.0,1.0,3.0,15.77905991,6.79778854,18.35,576.67,38.63,1.9774,2.1488,16.636,80.1844,55.1161,50.0,53.5026,neutral,0.25,0.35,0.25,0.15,,,,5.1282
300970.SZ,华绿生物,种植业,创业板,29.3,-0.5093,30.2,32.84,28.96,12055402.0,369922086.0,3.7826,29.554,26.915,25.4865,23.8325,20.5714,17.3053,4.6545,3.2559,30.7,22.11,30.7,19.54,-4.5603,-4.5603,98.4127,80.5055,-13527400.0,-11064300.0,-35208700.0,-37159700.0,,68.6755,1.1974,100.0,6.0,12.0,14.96758975,1.8753112,6.49,7014.32,29.72,13.0024,81.6529,-5.9995,93.3865,56.8535,50.0,52.8988,neutral,0.25,0.35,0.25,0.15,,,,17.5085
301552.SZ,科力装备,汽车零部件,深交所,43.11,5.5324,40.5,43.38,39.6,5642310.0,234388120.0,3.9502,39.546,38.394,38.6135,39.4185,38.7824,41.0949,0.0765,0.3777,43.11,35.03,43.11,35.03,0.0,0.0,79.3651,62.2083,2480600.0,890000.0,-2666600.0000000005,-5096600.0,,60.4974,1.1462,100.0,3.0,3.0,21.16563204,2.50821589,,,,9.4828,0.6466,1.5194,76.1,64.2086,65.1222,52.8353,neutral,0.25,0.35,0.25,0.15,,,,-27.3254
603239.SH,浙江仙通,汽车零部件,上交所,25.78,0.5853,25.63,26.09,25.34,8548500.0,221121527.0,1.4517,25.182,23.992,22.8745,23.2983,21.517,18.4275,2.8322,1.5384,26.19,20.48,26.41,20.14,-1.5655,-2.3855,98.4127,59.5961,-2959200.0,5356799.999999999,7300.0,24020900.0,0.0,73.1946,0.9768,100.0,8.0,8.0,21.29413501,3.16147252,,,,16.0331,12.314,-3.6901,77.4,64.2094,65.1222,51.9882,neutral,0.25,0.35,0.25,0.15,,,,-6.2839
688667.SH,菱电电控,汽车零部件,科创板,116.6,6.0,108.98,116.7,107.0,2057591.0,232416536.0,3.4719,108.982,103.814,99.4405,89.3955,75.8978,66.1297,3.1765,3.6702,116.6,85.96,116.6,71.96,0.0,0.0,99.6032,69.3812,23180000.0,-26130900.0,-38042200.0,-136000000.0,0.0,75.0104,3.0161,100.0,12.0,69.0,44.12587182,3.62342778,1.74,79.85,16.97,18.9256,72.2314,-15.1393,89.4142,57.8653,65.1222,51.7448,neutral,0.25,0.35,0.25,0.15,,,,39.5455
300975.SZ,商络电子,元件,创业板,20.6,2.7431,19.65,21.75,19.59,71449806.0,1481281668.0,15.5505,18.638,18.263,18.0455,15.974,14.587,13.0782,3.9667,3.1091,20.6,16.42,20.6,13.29,0.0,0.0,99.6032,83.2549,-47527000.0,-912000000.0,-728000000.0,-101000000.0,-5699200.81,58.402,0.2757,100.0,3.0,61.0,52.63736832,10.36541051,10.1,600.35,72.67,41.405,99.0083,-29.2367,95.9546,64.0406,61.1528,51.458,neutral,0.25,0.35,0.25,0.15,,,,9.7573
