ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
002437.SZ,誉衡药业,化学制药,深交所,3.37,6.9841,3.11,3.38,3.11,101603253.0,334893044.0,3.3154,3.156,3.236,3.281,3.3113,3.2718,3.1295,-1.928,0.0604,3.4,2.97,3.62,2.97,-0.8824,-6.9061,69.4444,51.0717,48834300.0,45262800.0,-37905000.0,-71091700.0,2405181.76,51.8868,-0.0129,75.0,1.0,1.0,14.03219984,2.41849842,4.05,57.55,23.43,0.3257,6.8595,15.7726,70.9705,51.2707,70.429,44.8702,high,0.4,0.25,0.2,0.15,,,
600125.SH,铁龙物流,铁路公路,上交所,6.85,-1.1544,6.89,6.94,6.77,38407587.0,262663169.0,0.8873,6.602,6.568,6.581,6.487,6.4206,6.109,1.0441,0.2421,6.93,6.18,6.93,6.16,-1.1544,-1.1544,99.2063,38.647,2438800.0,-8477500.0,-26377399.999999996,-39590400.0,-3358712.0,60.5882,0.0587,100.0,3.0,3.0,13.07833039,0.89938405,2.8,6.91,24.67,0.0826,0.1653,13.6982,74.1314,45.9166,50.0,40.6954,high,0.4,0.25,0.2,0.15,,,
000423.SZ,东阿阿胶,中药Ⅱ,深交所,55.87,-0.4277,55.7,56.63,55.59,5986300.0,335247535.0,1.1218,55.8,54.588,53.6025,52.1835,50.0873,52.1562,0.461,1.1037,56.4,51.91,56.4,48.9,-0.9397,-0.9397,83.3333,29.5814,-12170700.0,-44271000.0,-128000000.0,-165000000.0,-895652.43,69.3738,0.5891,100.0,6.0,69.0,16.49037185,2.70293062,4.31,7.14,20.02,0.0,27.1074,12.1946,74.8052,40.8181,50.0,39.2428,high,0.4,0.25,0.2,0.15,,,
301609.SZ,山大电力,电网设备,深交所,56.46,1.492,55.25,57.25,55.04,8485271.0,475531157.0,6.4196,55.778,54.892,54.4365,49.6615,48.6351,,3.0506,2.4121,58.81,49.33,58.81,41.24,-3.9959,-3.9959,95.122,74.9615,,-7298300.0,-27339699.999999996,-83046900.0,,49.0343,0.059,100.0,4.0,48.0,45.68219813,4.75212436,,,,1.8182,1.8182,3.9091,75.1,54.0794,48.1394,38.3754,high,0.4,0.25,0.2,0.15,,,
002582.SZ,好想你,休闲食品,深交所,11.23,5.3471,10.62,11.24,10.56,17899400.0,197376564.0,4.621,10.65,10.868,11.0815,12.084,11.0305,10.6614,-2.5588,-0.0193,11.49,10.07,16.18,10.07,-2.2628,-30.5933,76.1905,44.196,820000.0,2113500.0,-63705000.0,-55477800.0,0.0,50.578,0.0533,50.0,1.0,0.0,2.1028559,0.796741,24.46,2691.43,31.98,18.593,32.1488,5.3999,65.6834,61.1611,50.0,38.313,high,0.4,0.25,0.2,0.15,,,
300113.SZ,顺网科技,游戏Ⅱ,创业板,27.84,-2.0408,27.72,29.18,27.56,61538811.0,1738326738.0,6.9731,28.604,28.171,27.5855,25.0247,23.3922,21.8153,1.6246,3.247,30.06,24.12,30.06,19.4,-7.3852,-7.3852,93.6508,107.3814,-119000000.0,-127000000.0,-206999999.99999997,-215000000.0,10373918.49,44.5559,-0.1695,100.0,8.0,50.0,33.0685959,5.33237107,3.1,9.56,12.86,1.1765,64.1322,1.0598,69.3908,59.5578,50.0,37.1832,high,0.4,0.25,0.2,0.15,,,
001256.SZ,炜冈科技,专用设备,深交所,25.44,-3.6729,25.54,27.3,24.98,10216610.0,267115908.0,3.9714,25.552,24.265,23.303,22.4262,22.2419,22.9569,3.0513,1.9109,26.41,21.32,26.41,21.01,-3.6729,-3.6729,88.4921,38.1566,-8224500.0,-29961600.0,-35040200.0,-15252600.0,,71.6718,0.6857,100.0,16.0,16.0,25.05538102,2.7596083,2.91,43.77,24.21,26.021,80.3967,-14.7139,81.7945,63.4398,64.8873,36.9841,high,0.4,0.25,0.2,0.15,,,
603076.SH,乐惠国际,专用设备,上交所,28.12,10.0156,25.3,28.12,25.1,6372580.0,175955134.0,3.4621,25.332,25.543,25.9115,25.1382,24.9541,26.1386,-1.3778,0.5842,28.12,22.83,28.12,22.83,0.0,0.0,76.5873,64.6017,-9531700.0,-424600.0,12092900.0,-5187700.0,,56.9207,0.0868,75.0,1.0,3.0,103.06060899,2.0515008,,,,17.3554,10.8264,-3.781,64.2,63.3968,64.8873,36.9501,high,0.4,0.25,0.2,0.15,,,
603098.SH,森特股份,专业工程,上交所,18.0,2.1566,17.25,18.1,17.05,14956703.0,262798085.0,1.6115,17.648,17.242,16.499,15.3838,14.599,12.7064,3.9405,2.7084,18.49,15.03,18.49,13.51,-2.6501,-2.6501,99.2063,61.6821,-2513400.0,418800.0,2264200.0,-16924300.0,-1238343.96,63.8921,0.2674,100.0,15.0,59.0,67.44228219,2.13597126,,,,6.1983,29.1736,-4.4628,77.3,54.0754,50.0,35.855,high,0.4,0.25,0.2,0.15,,,
300829.SZ,金丹科技,化学制品,创业板,21.04,2.9858,20.2,21.43,20.11,12782563.0,268929898.0,2.7978,20.44,20.631,20.508,18.8157,18.3298,18.3254,2.0451,1.6138,21.54,18.62,21.54,16.58,-2.3213,-2.3213,98.0159,50.9936,-59300.0,3717500.0,-5980300.0,-24970600.0,0.0,54.1344,-0.1617,100.0,4.0,44.0,31.98607944,1.38729181,1.23,-23.03,35.06,22.314,0.6612,-6.0056,62.3325,61.5642,67.9029,35.6792,high,0.4,0.25,0.2,0.15,,,
