ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300042.SZ,朗科科技,计算机设备,创业板,35.2,4.8243,35.99,36.59,34.59,27770114.0,983660547.0,12.3594,35.374,34.236,31.638,29.0223,28.4297,26.5028,7.6196,1.5827,37.07,28.03,37.07,25.13,-5.0445,-5.0445,97.2222,57.008,4517000.0,,,-18754400.0,19291809.99,72.0261,0.7042,100.0,22.0,14.0,117.65855978,12.6182366,7.47,744.43,34.18,80.1948,99.3388,32.2698,94.241,83.7364,47.1889,69.0642,neutral,0.25,0.35,0.25,0.15,,,,
300444.SZ,双杰电气,电网设备,创业板,15.78,4.3651,14.89,16.39,14.68,223412091.0,3457515366.0,5.7302,14.152,14.284,13.3285,11.1173,9.6731,8.3242,8.671,3.8647,15.78,10.42,15.78,9.0,0.0,0.0,99.6032,124.672,-20500.0,,,-289000000.0,-723190.6,59.1731,0.0837,100.0,21.0,64.0,20.91008476,4.6316486,14.34,29615.01,73.11,0.0,87.7686,26.4002,100.0,72.2404,56.2159,68.0925,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,27.06,-0.1476,27.23,28.07,26.6,66364420.0,1806630186.0,20.5752,27.392,25.435,21.614,15.3648,13.2077,10.3749,17.2476,9.2442,28.84,15.8,28.84,10.69,-6.172,-6.172,98.4127,86.6228,-200000000.0,,,-735000000.0,,78.7158,0.8465,100.0,41.0,44.0,41.91466076,11.08040478,18.79,2917.13,62.44,8.2164,99.0083,28.1207,95.7089,79.36,49.7718,67.8341,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,12.25,6.0606,11.7,12.42,11.57,48235895.0,585581474.0,16.6613,11.914,12.238,12.206,10.7885,9.7995,8.527,-0.2819,2.1477,13.13,11.54,13.13,8.64,-6.7022,-6.7022,94.8413,67.5963,-40245000.0,,,-1260000000.0,0.0,53.3913,-0.262,75.0,1.0,50.0,85.3525721,7.2968175,6.03,13362.43,32.32,6.0536,99.4215,38.291,86.0586,77.4119,50.0,66.5462,neutral,0.25,0.35,0.25,0.15,,,,
300139.SZ,晓程科技,贵金属,创业板,64.91,18.6654,56.84,64.94,55.2,76396626.0,4464214157.0,7.2676,68.418,58.793,47.831,34.4888,29.3184,23.7422,23.8103,12.0101,84.38,31.66,84.38,23.44,-23.0742,-23.0742,98.4127,180.5321,-15095800.0,,,-63516200.0,,64.3592,3.5573,75.0,22.0,41.0,53.55156535,8.32899739,3.76,307.96,19.98,9.466,90.9091,34.444,82.5546,76.0537,57.0287,65.0728,neutral,0.25,0.35,0.25,0.15,,,,
002155.SZ,湖南黄金,贵金属,深交所,36.63,10.0,34.97,36.63,34.13,216372730.0,7619723117.0,3.4129,34.23,29.161,25.3575,22.7777,21.8211,21.1591,14.9192,5.1762,37.0,21.07,37.0,19.95,-1.0,-1.0,99.2063,88.181,5421500.0,,,352000000.0,-70682675.17,82.5222,3.0288,100.0,12.0,12.0,21.72809267,4.36752256,7.08,79.21,12.83,0.5785,86.4463,48.1499,86.6936,56.3941,57.0287,65.0331,neutral,0.25,0.35,0.25,0.15,,,,
000506.SZ,招金黄金,贵金属,深交所,22.34,-3.29,20.79,23.1,20.79,144238168.0,3054737208.0,4.1636,25.112,22.887,18.7325,14.6822,12.8701,9.9794,18.8799,7.9095,28.52,13.36,28.52,11.48,-21.669,-21.669,97.619,102.0752,-14971199.999999998,,,-401999999.99999994,0.0,69.1134,0.9779,75.0,38.0,41.0,31.67030604,12.44480631,23.6,6136.21,37.09,34.4615,77.0248,38.6871,84.9433,67.8833,57.0287,64.9271,neutral,0.25,0.35,0.25,0.15,,,,
300223.SZ,北京君正,半导体,创业板,133.73,4.5664,134.18,136.43,131.14,27596486.0,3688530109.0,14.8137,138.038,135.243,128.0035,105.9885,93.5891,81.6979,4.9149,4.0574,147.5,115.13,147.5,77.4,-9.3356,-9.3356,98.0159,70.1182,-144000000.0,,,3704999999.9999995,-11637405.5,61.7128,-0.9063,100.0,45.0,45.0,188.42893031,9.20695838,2.54,331.61,7.74,94.0496,99.5041,19.3843,90.3263,74.8574,64.4471,64.8417,neutral,0.25,0.35,0.25,0.15,,,,
002440.SZ,闰土股份,化学制品,深交所,12.57,4.3154,11.92,12.8,11.8,139419674.0,1716535974.0,6.6775,11.958,10.714,9.2695,8.1223,7.708,7.4878,13.4369,4.703,12.59,7.68,12.59,6.99,-0.1589,-0.1589,99.2063,64.014,-49870400.0,,,-104000000.0,-3482084.48,89.8858,0.8336,100.0,21.0,21.0,14.73930945,1.17237983,1.83,284.41,12.28,38.4298,90.1653,14.8408,95.4235,75.4553,56.2811,64.4144,neutral,0.25,0.35,0.25,0.15,,,,
002606.SZ,大连电瓷,电网设备,深交所,12.44,5.4237,11.69,12.77,11.5,96864158.0,1169235813.0,5.2876,11.412,11.143,10.3955,9.4675,9.3303,9.2009,6.5713,1.6608,12.44,9.04,12.44,8.67,0.0,0.0,99.6032,57.4021,11077800.0,,,-169000000.0,,80.4183,0.2893,100.0,22.0,19.0,23.3925167,2.98280292,3.07,194.21,36.96,20.4959,76.4463,23.1933,93.8693,68.9487,56.2159,64.3221,neutral,0.25,0.35,0.25,0.15,,,,
