ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
301031.SZ,中熔电气,其他电子Ⅱ,深交所,140.47,-3.3308,144.34,147.18,139.6,2981289.0,425671580.0,4.6956,145.59,138.267,125.8,113.3532,108.4347,107.0354,7.0374,2.0444,151.51,107.87,151.51,98.68,-7.2866,-7.2866,97.2222,86.6443,,,,,-1942051.92,71.9074,4.1479,100.0,12.0,12.0,38.08262319,10.66908555,7.31,87.43,53.77,13.6174,69.2565,27.6133,89.7997,60.607,50.0,60.985,neutral,0.25,0.35,0.25,0.15,,3.232,,
300408.SZ,三环集团,元件,创业板,50.16,-4.1651,52.42,52.98,50.0,26934622.0,1375063312.0,4.7487,51.456,51.55,49.557,46.6798,45.6179,40.3386,2.7216,0.0389,52.97,45.75,53.6,41.95,-5.3049,-6.4179,91.6667,35.3078,,,,,9923095.8,59.2481,-0.0279,100.0,27.0,16.0,109.00846844,14.00099333,3.59,48.48,17.14,99.9174,99.9174,19.59,79.9789,75.7151,57.832,60.4937,neutral,0.25,0.35,0.25,0.15,,17.4242,,
688123.SH,聚辰股份,半导体,科创板,173.92,-6.2173,187.66,189.0,173.02,10665568.0,1915472975.0,19.7475,172.212,168.448,154.9155,141.4003,126.5576,100.0358,7.5585,0.3879,185.45,125.58,185.45,122.5,-6.2173,-6.2173,98.0159,80.8377,,,,978000000.0,8304186.22,64.8913,4.801,100.0,19.0,11.0,101.17994566,11.14648211,,,,99.9174,99.6694,-0.0999,72.0353,97.3766,64.8861,59.2644,neutral,0.25,0.35,0.25,0.15,,-24.2755,,
688380.SH,中微半导,半导体,科创板,53.74,-1.5931,52.97,58.08,52.97,44083580.0,2436339886.0,6.1066,47.88,43.798,39.0065,34.3913,34.0672,31.1127,10.8564,3.2143,54.61,32.15,54.61,29.82,-1.5931,-1.5931,99.2063,103.7485,,,246000000.0,171000000.0,4755850.93,82.5386,3.5176,100.0,27.0,19.0,82.11875108,7.65731579,,,,54.7143,95.7447,4.4367,74.225,84.6986,64.8861,57.9955,neutral,0.25,0.35,0.25,0.15,,-9.4715,,
000021.SZ,深科技,消费电子,深交所,31.09,-2.2942,32.65,33.13,30.79,123348435.0,3931015552.0,14.2614,30.64,30.997,28.8995,25.948,24.8232,21.6146,5.4303,0.8296,32.64,25.28,32.64,22.52,-4.7488,-4.7488,96.8254,49.9947,-9338800.0,1247000000.0,1553000000.0,2261000000.0,-2942984.49,65.625,0.215,100.0,27.0,19.0,69.85946195,6.26903722,,,,99.9174,99.9174,-0.1166,72.0353,89.5743,66.0445,57.4835,neutral,0.25,0.35,0.25,0.15,,4.1492,,
002409.SZ,雅克科技,半导体,深交所,94.69,-3.3677,97.7,98.63,94.68,14565217.0,1396678590.0,12.7949,94.48,95.725,90.5125,78.5383,72.6377,64.4017,6.0536,1.655,98.59,74.1,98.59,66.89,-3.9558,-3.9558,96.8254,54.8548,7900000.0,191000000.0,-473000000.00000006,943000000.0,6417752.82,62.0975,-0.4513,100.0,27.0,19.0,85.58081427,10.6351121,3.34,2.47,35.7,92.3967,99.9174,5.6002,64.5515,94.9906,64.8861,57.4736,neutral,0.25,0.35,0.25,0.15,,-2.6719,,
002119.SZ,康强电子,半导体,深交所,25.61,-5.9493,26.44,27.88,25.41,118694539.0,3118772713.0,21.0827,24.698,24.111,20.9975,18.3502,17.8667,17.2416,10.5626,3.0156,27.23,16.47,27.23,15.71,-5.9493,-5.9493,99.2063,82.4101,102000000.0,,-195000000.0,-471000000.0,,71.0895,0.9902,100.0,27.0,17.0,108.84660426,8.9770486,,,,99.6694,99.6694,-0.0764,72.0353,89.6002,64.8861,57.3262,neutral,0.25,0.35,0.25,0.15,,-14.0961,,
300975.SZ,商络电子,元件,创业板,16.96,20.0283,15.91,16.96,15.91,136178923.0,2256960355.0,22.1892,14.668,14.361,13.8705,13.3022,13.0628,12.2402,3.8522,0.2525,16.96,12.69,16.96,11.98,0.0,0.0,99.6032,74.5278,,,,,-5699200.81,81.2386,0.396,100.0,25.0,18.0,56.39530325,11.10542734,,,,46.5289,99.5041,4.9565,74.225,85.2311,57.832,57.2004,neutral,0.25,0.35,0.25,0.15,,-8.6675,,
300327.SZ,中颖电子,半导体,创业板,33.16,-3.2672,33.99,34.74,33.06,28649609.0,970086899.0,13.2777,32.656,31.824,30.681,29.1142,27.8562,25.6968,3.1173,1.5215,34.28,28.03,34.28,26.02,-3.2672,-3.2672,99.2063,44.7745,,,,,-6281742.25,63.884,0.624,100.0,19.0,46.0,170.86892368,6.14435902,,,,99.9174,59.2562,2.628,72.0353,86.321,64.8861,57.1825,neutral,0.25,0.35,0.25,0.15,,-19.0591,,
000636.SZ,风华高科,元件,深交所,21.19,-1.1199,21.44,22.22,21.12,77040800.0,1666403633.0,12.5367,21.032,20.535,18.873,17.2323,16.3334,15.141,6.5398,1.8831,21.43,16.28,21.43,15.44,-1.1199,-1.1199,99.2063,35.7066,,742000000.0,,,2740610.88,82.3024,0.4733,100.0,25.0,19.0,299.77532971,7.3797697,,,,97.1901,99.9174,0.1411,74.225,88.7158,57.832,56.8678,neutral,0.25,0.35,0.25,0.15,,12.0812,,
