ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
002842.SZ,翔鹭钨业,小金属,深交所,35.01,9.9906,32.1,35.01,32.1,24695773.0,842938334.0,20.5752,30.274,28.629,25.6,17.1878,14.2159,10.93,15.6931,10.0162,35.01,19.14,35.01,10.69,0.0,0.0,99.6032,84.3942,,,,,,81.3062,1.0557,100.0,47.0,50.0,41.91466076,11.08040478,18.79,2917.13,62.44,8.2164,99.0083,27.9355,99.7954,76.8468,50.0,68.624,neutral,0.25,0.35,0.25,0.15,,,,
301607.SZ,富特科技,汽车零部件,深交所,49.5,0.7326,49.45,50.47,49.1,2893500.0,144105565.0,12.4799,49.956,49.266,49.017,44.0007,42.0694,41.4814,3.2817,1.4156,51.47,44.12,51.47,38.85,-3.8275,-3.8275,92.4603,53.9686,,,,,,48.323,-0.3569,100.0,28.0,27.0,37.43769742,7.76842155,6.06,291.32,65.15,9.8624,98.1651,21.5459,90.9402,74.3614,50.0,63.3059,neutral,0.25,0.35,0.25,0.15,,,,
603162.SH,海通发展,航运港口,上交所,15.04,3.8674,14.47,15.11,14.0,24966497.0,369023148.0,5.1466,14.12,14.354,13.408,12.6647,11.2835,9.8755,3.3173,1.3903,15.36,12.22,15.36,10.8,-2.0833,-2.0833,99.2063,61.2292,,,,,-5911197.64,70.4942,0.1884,100.0,14.0,155.0,20.47654099,2.68062219,4.59,211.06,33.79,34.6056,62.7226,33.0894,90.475,59.81,50.0,62.3911,neutral,0.25,0.35,0.25,0.15,,,,
301031.SZ,中熔电气,其他电子Ⅱ,深交所,144.54,0.4448,143.91,146.65,142.31,2186221.0,315930752.0,5.0811,142.07,142.229,139.165,118.0818,112.5857,107.9248,5.6919,2.6235,151.51,118.81,151.51,98.68,-4.6004,-4.6004,97.2222,79.3053,,,,,-1942051.92,40.4807,-1.593,100.0,21.0,21.0,36.5834329,10.24907799,7.31,87.43,53.77,9.8415,66.1384,31.3652,85.5365,62.2132,50.0,60.8324,neutral,0.25,0.35,0.25,0.15,,,,
300139.SZ,晓程科技,贵金属,创业板,59.47,2.3933,58.07,61.66,57.88,38015479.0,2282468701.0,7.2676,59.696,63.545,55.565,38.0875,31.394,24.7992,12.2027,8.3175,84.38,38.44,84.38,23.44,-29.5212,-29.5212,96.8254,187.6847,,,,,,58.3412,-1.8986,75.0,28.0,47.0,53.55156535,8.32899739,3.76,307.96,19.98,9.466,90.9091,33.3943,80.2065,67.4577,50.0,60.7853,neutral,0.25,0.35,0.25,0.15,,,,
000612.SZ,焦作万方,工业金属,深交所,14.0,6.3022,13.12,14.43,13.12,85888752.0,1189448519.0,2.7781,13.314,13.5,13.632,11.5268,10.3902,8.9559,1.3758,1.676,15.1,12.65,15.1,9.43,-7.2848,-7.2848,97.2222,71.0731,,,,,-9920907.52,49.6847,-0.3219,100.0,1.0,89.0,9.1735271,1.69094609,6.86,216.46,15.03,3.719,78.595,46.3277,88.3967,42.5244,50.0,60.6519,neutral,0.25,0.35,0.25,0.15,,,,
300953.SZ,震裕科技,电池,创业板,177.36,-1.6579,181.5,182.22,177.0,3374582.0,604410537.0,4.3014,173.322,166.59,169.822,157.5893,157.5465,141.9992,1.1637,1.3485,180.35,155.7,180.35,139.98,-1.6579,-1.6579,96.4286,70.4958,,,,,-3005862.39,47.6993,1.5968,100.0,4.0,31.0,42.77894183,6.5249721,6.15,286.75,65.74,4.876,70.9917,23.8764,92.7497,58.0835,50.0,60.4524,neutral,0.25,0.35,0.25,0.15,,,,
300221.SZ,银禧科技,塑料,创业板,11.59,1.5776,11.35,11.68,11.26,26318100.0,303405012.0,10.409,11.39,11.531,11.477,10.336,9.5952,8.9614,0.4112,2.3383,12.76,10.65,12.76,8.86,-9.1693,-9.1693,96.8254,58.862,,,,,0.0,47.8161,-0.1901,100.0,1.0,60.0,54.58469578,4.75686011,2.59,114.45,36.72,34.9066,98.843,15.7055,84.51,75.431,50.0,59.8626,neutral,0.25,0.35,0.25,0.15,,,,
002759.SZ,天际股份,电池,深交所,43.96,7.0628,41.49,44.88,40.62,96256953.0,4160959392.0,6.9449,40.644,39.13,40.4165,40.7993,31.1265,19.308,-2.7596,-1.0901,45.15,36.63,51.25,31.57,-2.6357,-14.2244,92.0635,77.3792,,,,,-2924805.0,54.8135,0.6823,75.0,3.0,3.0,39.97029704,3.45453393,5.83,1001.93,43.65,51.289,74.9587,28.0149,81.6192,66.889,50.0,59.7927,neutral,0.25,0.35,0.25,0.15,,,,
600961.SH,株冶集团,工业金属,上交所,20.65,3.5088,19.95,21.04,19.95,26983009.0,558007479.0,12.8051,20.138,21.076,21.0405,17.5742,16.2473,13.123,2.7694,2.4146,25.48,18.89,25.48,14.43,-18.956,-18.956,96.8254,90.145,,,,,-8135132.49,52.4691,-0.8126,50.0,0.0,39.0,18.18292014,7.16749028,25.3,313.0,40.71,66.7769,85.6295,34.1946,72.6638,71.3886,50.0,59.3281,neutral,0.25,0.35,0.25,0.15,,,,
