ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
002437.SZ,誉衡药业,化学制药,深交所,3.48,-0.2865,3.46,3.56,3.45,149169919.0,522686316.0,3.3154,3.334,3.263,3.2985,3.323,3.2765,3.1372,-0.4677,0.4534,3.49,2.97,3.62,2.97,-0.2865,-3.8674,85.7143,49.6856,48834300.0,45262800.0,-37905000.0,-71091700.0,2405181.76,56.1404,0.0482,75.0,3.0,3.0,14.03219984,2.41849842,4.05,57.55,23.43,0.3257,6.8595,16.2324,74.521,51.7396,70.2037,46.0017,high,0.4,0.25,0.2,0.15,,,
601002.SH,晋亿实业,通用设备,上交所,6.03,9.0416,5.54,6.08,5.54,139066187.0,827707699.0,1.8594,5.614,5.414,5.441,5.4273,5.3043,5.1673,0.4894,0.6428,6.03,4.87,6.03,4.87,0.0,0.0,99.2063,61.9247,144100.0,,-23925000.0,-39941700.0,0.0,59.4937,0.1005,100.0,5.0,5.0,17.17999292,1.00403184,,,,18.4672,17.0248,-5.7197,78.0,62.7905,73.4935,40.7942,high,0.4,0.25,0.2,0.15,,,
605116.SH,奥锐特,化学制药,上交所,29.39,9.9925,26.65,29.39,26.6,13817778.0,384524832.0,0.8116,26.572,26.048,25.896,27.4625,25.0196,23.4723,0.5201,1.0896,29.39,24.38,34.43,24.38,0.0,-14.6384,94.4444,51.676,6644900.0,-9650400.0,-11115100.0,-41725400.0,1970804.87,70.3284,0.7196,100.0,3.0,1.0,19.4776809,2.84088771,,,,0.2479,0.2479,4.8513,75.4,47.1728,70.2037,40.7556,high,0.4,0.25,0.2,0.15,,,
603076.SH,乐惠国际,专用设备,上交所,28.2,-1.605,29.1,29.5,28.07,8035787.0,230671895.0,3.4621,27.262,26.028,26.163,25.28,25.0118,26.1756,0.6966,1.089,28.66,22.83,28.66,22.83,-1.605,-1.605,76.5873,62.9453,,-529800.0,11987700.0,-5292900.0,,57.502,0.5485,100.0,3.0,5.0,103.06060899,2.0515008,,,,17.3554,10.8264,-3.781,76.1,64.1899,62.8522,39.7784,high,0.4,0.25,0.2,0.15,,,
002166.SZ,莱茵生物,化学制品,深交所,9.32,4.4843,9.1,9.48,9.1,28319171.0,264746604.0,1.4757,8.842,8.822,8.9975,9.0058,8.5476,8.2218,-0.5471,-0.2142,9.46,8.2,9.88,8.2,-1.4799,-5.668,95.6349,43.1065,4966700.0,6627000.0,-746200.0,-12612100.0,-990108.9,49.0119,0.0094,75.0,1.0,1.0,34.24369021,1.66311039,1.34,38.06,36.17,4.7934,4.9587,0.8581,68.5554,56.8016,67.5631,38.9769,high,0.4,0.25,0.2,0.15,,,
001325.SZ,元创股份,橡胶,深交所,55.88,1.8222,55.57,56.49,54.53,4362289.0,242761749.0,5.7102,54.18,54.364,54.2755,52.1088,,,0.9767,-0.0038,56.9,49.87,56.9,49.17,-1.7926,-1.7926,86.3636,42.9541,-1277000.0,-4337600.0,-6578700.0,-11973599.999999998,,49.3011,-0.0156,100.0,3.0,7.0,19.35737755,1.67682371,1.41,1.27,25.69,3.3333,3.3333,4.414,68.3609,62.2542,50.0,38.8067,high,0.4,0.25,0.2,0.15,,,
600867.SH,通化东宝,生物制品,上交所,9.49,-0.5241,9.5,9.67,9.42,82425450.0,785015140.0,1.2744,8.946,8.756,8.8815,8.7623,8.7603,8.3447,0.1297,0.5489,9.54,8.11,9.54,8.11,-0.5241,-0.5241,99.2063,47.1649,20854699.999999996,35551100.0,-11877300.0,-43206300.0,-854105.16,54.7038,0.13,100.0,3.0,3.0,11.75105157,2.00729967,,,,15.3982,0.1653,-0.4307,77.6,46.3786,66.6404,38.4995,high,0.4,0.25,0.2,0.15,,,
600125.SH,铁龙物流,铁路公路,上交所,6.93,-0.2878,6.95,7.18,6.9,44025390.0,309220334.0,0.8873,6.872,6.639,6.6075,6.5018,6.4322,6.1184,1.3887,0.5257,6.95,6.18,6.95,6.16,-0.2878,-0.2878,98.8095,37.7417,2438800.0,-8477500.0,-26377399.999999996,-39590400.0,-3358712.0,58.9286,0.0916,100.0,5.0,5.0,13.07833039,0.89938405,,,,0.0826,0.1653,4.9298,78.0,46.6327,50.0,38.2985,high,0.4,0.25,0.2,0.15,,,
605099.SH,共创草坪,家居用品,上交所,43.81,4.4837,41.6,44.68,41.33,8869079.0,385792490.0,0.9708,42.974,41.616,42.136,41.0745,37.9029,33.3073,-1.2607,1.0497,45.18,38.47,45.67,35.13,-3.0323,-4.0727,93.254,70.0182,-5233400.0,9394900.0,22732700.0,-11044200.0,1486642.3,49.3637,0.3555,75.0,1.0,6.0,18.44331626,3.93864748,6.19,28.68,20.28,24.7107,39.6694,2.8625,68.0729,56.6009,57.064,38.043,high,0.4,0.25,0.2,0.15,,,
600502.SH,安徽建工,基础建设,上交所,5.63,9.9609,5.43,5.63,5.35,170897296.0,948716166.0,1.6652,4.982,4.84,4.859,4.7783,4.7619,4.7566,0.9767,0.5506,5.63,4.48,5.63,4.48,0.0,0.0,99.6032,58.7844,4151700.0,-1118000.0,556900.0,-48806600.0,-2558667.11,66.0,0.113,100.0,2.0,2.0,5.03484984,0.63873784,,,,5.6198,0.1653,2.9917,77.4,48.9038,50.0,37.8274,high,0.4,0.25,0.2,0.15,,,
