ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
601827.SH,三峰环境,环境治理,上交所,9.31,4.2553,8.93,9.44,8.87,21757900.0,202050121.0,0.4515,8.94,9.042,8.9775,8.7793,8.6012,8.5198,0.4419,0.6824,9.31,8.6,9.31,8.27,0.0,0.0,99.6032,31.2812,5293000.0,-5876200.0,-3860100.0,-27610200.0,1693843.69,63.2353,-0.0104,100.0,1.0,2.0,10.05956515,1.00938486,3.51,5.02,47.36,6.7769,0.0826,8.1773,73.3029,51.7528,62.7027,41.3526,high,0.4,0.25,0.2,0.15,,,,-13.6412
301479.SZ,弘景光电,光学光电子,深交所,98.44,0.9641,97.6,99.5,95.82,3029738.0,297283256.0,6.6693,95.86,96.721,93.7205,90.2062,89.7543,,2.2519,1.014,99.4,84.56,99.4,84.5,-0.9658,-0.9658,71.371,65.4713,-4324600.0,-23961000.0,-70846700.0,-134000000.0,,57.8935,0.0879,100.0,2.0,2.0,41.1317828,5.77623414,,,,6.8627,3.9216,1.6177,75.9,56.7487,66.4648,40.9415,high,0.4,0.25,0.2,0.15,,,,12.4035
603817.SH,海峡环保,环境治理,上交所,9.01,2.5028,8.71,9.21,8.56,59015409.0,527607942.0,1.7785,8.84,8.477,7.822,7.3515,7.2796,6.5466,6.429,1.9508,9.07,6.88,9.07,6.83,-0.6615,-0.6615,99.2063,37.8824,993400.0,-6747400.0,-21510500.0,-29777700.0,,84.8057,0.2626,100.0,15.0,12.0,13.67116332,0.97990609,,,,0.1653,6.3636,3.3512,80.0,46.9727,62.7027,40.1404,high,0.4,0.25,0.2,0.15,,,,-21.6426
601002.SH,晋亿实业,通用设备,上交所,5.54,9.9206,5.11,5.54,5.11,37745751.0,202989885.0,1.8594,5.218,5.361,5.412,5.3993,5.2922,5.1577,-1.7964,0.2972,5.64,4.87,5.76,4.87,-1.773,-3.8194,88.4921,55.9898,7852600.0,6380300.0,-16216500.0,-32233300.0,0.0,55.3991,-0.0577,75.0,1.0,1.0,17.17999292,1.00403184,1.65,25.11,18.35,18.4672,17.0248,-1.7537,68.1765,61.9754,73.9067,39.8237,high,0.4,0.25,0.2,0.15,,,,16.065
000423.SZ,东阿阿胶,中药Ⅱ,深交所,55.7,-1.2411,56.3,56.3,55.53,5441614.0,303756177.0,1.1218,55.164,53.838,53.4395,51.9575,49.9461,52.1809,0.0225,1.046,56.4,51.91,56.4,48.9,-1.2411,-1.2411,82.1429,30.2373,-4429400.0,-36529700.0,-120000000.0,-157000000.0,-895652.43,65.1751,0.6004,100.0,4.0,67.0,16.49037185,2.70293062,4.31,7.14,20.02,0.0,27.1074,12.5844,75.1529,40.5138,50.0,39.4247,high,0.4,0.25,0.2,0.15,,,,-6.2657
300113.SZ,顺网科技,游戏Ⅱ,创业板,29.39,0.6852,29.21,30.9,29.21,118112594.0,3555529614.0,6.9731,28.692,28.206,27.517,24.7298,23.3316,21.7738,1.5387,3.3856,30.06,24.12,30.06,19.27,-2.2289,-2.2289,98.8095,108.952,-65888800.0,-75753700.0,-155000000.0,-163000000.0,10373918.49,63.9609,0.0721,100.0,6.0,48.0,33.0685959,5.33237107,3.1,9.56,12.86,1.1765,64.1322,1.5837,73.8088,61.1485,50.0,38.8154,high,0.4,0.25,0.2,0.15,,,,-1.9735
301609.SZ,山大电力,电网设备,深交所,57.08,-2.9417,58.17,58.17,56.39,10166518.0,582663226.0,6.4196,55.2,54.43,53.8495,49.187,48.5218,,3.2341,2.2719,58.81,49.33,58.81,41.24,-2.9417,-2.9417,96.9136,74.2246,-3358800.0,-1995800.0,-21984600.0,-77691900.0,,55.8621,0.1373,100.0,2.0,46.0,45.68219813,4.75212436,,,,1.8182,1.8182,3.9091,74.7,53.7168,48.4932,38.256,high,0.4,0.25,0.2,0.15,,,,-19.0434
300140.SZ,节能环境,环境治理,创业板,7.76,6.8871,7.28,7.99,7.26,89529949.0,691082239.0,1.4279,7.36,7.514,7.6445,7.3078,6.8198,6.4388,0.1113,1.0369,8.17,7.0,8.17,6.38,-5.0184,-5.0184,96.0317,52.7117,,-11878699.999999998,,-25891700.0,-4906463.0,49.0066,-0.1095,100.0,1.0,1.0,18.01414595,1.14120604,2.26,13.8,50.69,0.1908,3.719,3.3693,74.8676,42.7861,62.7027,38.0272,high,0.4,0.25,0.2,0.15,,,,-13.7887
001256.SZ,炜冈科技,专用设备,深交所,26.3,3.2993,25.09,26.48,24.65,8609020.0,221227797.0,3.9714,24.458,23.599,22.997,22.2483,22.187,22.9612,1.9438,1.5218,26.3,21.32,26.3,20.52,0.0,0.0,90.0794,35.5615,-2676800.0,-24413800.0,-29492400.0,-9704800.0,,86.0317,0.6838,100.0,14.0,14.0,25.05538102,2.7596083,2.91,43.77,24.21,26.021,80.3967,-14.0503,86.4912,63.0952,62.3341,37.9718,high,0.4,0.25,0.2,0.15,,,,-10.7224
000554.SZ,泰山石油,炼化及贸易,深交所,8.39,-1.1779,8.3,8.41,8.2,30899589.0,257428014.0,3.5403,8.64,8.967,9.5335,8.0735,7.4317,7.013,0.8089,2.4101,11.62,8.39,11.62,6.44,-27.7969,-27.7969,90.4762,80.4846,5927100.0,-991000.0,-31080500.0,-45020200.00000001,,17.6166,-0.4951,50.0,0.0,46.0,17.40735918,2.47079826,5.81,27.0,27.28,0.0826,9.7521,16.7242,52.3382,53.1364,50.0,37.9015,high,0.4,0.25,0.2,0.15,,,,-4.1716
