ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
301479.SZ,弘景光电,光学光电子,深交所,125.9,6.7854,118.0,129.99,117.11,3651960.0,457399562.0,4.8118,114.328,111.553,105.5545,95.6752,91.505,95.8302,6.6406,2.2928,125.9,89.4,125.9,83.89,0.0,0.0,92.0635,66.3204,,,,,,83.8293,3.1197,100.0,19.0,19.0,41.79629231,5.8695528,,,,12.0521,5.5375,-0.6026,80.0,51.74,50.0,48.2844,neutral,0.25,0.35,0.25,0.15,,,,-45.6473
603092.SH,德力佳,风电设备,上交所,74.84,-0.8742,74.15,78.31,74.0,3243417.0,245935565.0,2.6398,74.388,74.03,71.1815,69.7752,,,2.9929,0.374,76.26,65.86,77.24,64.19,-1.8621,-3.1072,90.678,38.6965,,,,,,64.9227,0.8871,100.0,14.0,11.0,25.51120935,3.99037342,,,,1.3333,1.3333,4.2,78.6,46.94,50.0,47.795,neutral,0.25,0.35,0.25,0.15,,,,-18.9604
300657.SZ,弘信电子,元件,创业板,40.53,10.1359,37.06,40.68,36.58,68114464.0,2614969904.0,12.5911,36.822,36.373,34.1425,32.108,30.5296,30.0967,6.1579,1.4439,40.53,27.83,40.53,27.83,0.0,0.0,99.6032,61.5193,,,,,15866848.86,75.657,0.8289,100.0,16.0,15.0,116.43183874,14.61597849,,,,15.7895,96.8595,-24.7412,80.0,70.3118,50.0,46.8927,neutral,0.25,0.35,0.25,0.15,,,,11.4483
300187.SZ,永清环保,环境治理,创业板,5.85,1.9164,5.75,6.1,5.69,53549508.0,315388942.0,6.1063,5.834,5.473,5.2925,5.4167,5.3112,5.2312,3.2381,0.7315,6.14,5.01,6.14,4.9,-4.7231,-4.7231,98.4127,80.3174,,,,,0.0,64.8,0.1821,100.0,5.0,5.0,27.97850253,3.12673471,,,,1.8557,50.7438,-8.3354,75.3,60.2157,50.0,46.8251,neutral,0.25,0.35,0.25,0.15,,,,-6.3248
600338.SH,西藏珠峰,工业金属,上交所,25.62,-3.2477,26.48,26.5,24.7,132590605.0,3356457330.0,8.3443,26.478,24.44,21.7135,18.975,17.3981,14.3951,12.142,2.5278,27.61,16.74,27.61,14.71,-7.2075,-7.2075,98.4127,83.9752,,,,,-309580.04,70.1798,1.0626,100.0,19.0,16.0,28.0951605,3.51963753,,,,10.6257,44.2975,-9.7934,75.3,60.9438,50.0,46.6426,neutral,0.25,0.35,0.25,0.15,,,,-32.8649
301408.SZ,华人健康,医药商业,深交所,21.81,-3.3673,22.27,22.27,21.65,36511391.0,798351435.0,10.0526,21.444,20.825,20.1475,19.316,18.9339,16.0058,4.4859,-0.802,22.57,17.32,22.57,16.16,-3.3673,-3.3673,93.254,90.0393,,,,,1991446.26,71.0009,0.434,100.0,14.0,14.0,30.34343995,2.920598,,,,13.4663,54.4888,-13.3354,74.1,66.1441,50.0,46.6372,neutral,0.25,0.35,0.25,0.15,,,,-24.7134
603076.SH,乐惠国际,专用设备,上交所,32.6,0.4313,32.43,33.4,32.0,7202653.0,236267025.0,2.5954,31.518,30.474,29.741,27.3065,25.8546,26.8423,2.7199,2.1733,32.6,28.39,32.6,22.83,0.0,0.0,95.6349,35.345,,,,,,79.1193,0.533,100.0,26.0,28.0,101.88733247,2.02814583,,,,17.1901,9.5868,-3.4132,80.0,46.9,50.0,46.3717,neutral,0.25,0.35,0.25,0.15,,,,-26.3804
601112.SH,振石股份,玻璃玻纤,上交所,21.22,2.4626,20.8,21.39,20.55,20253129.0,426163311.0,4.4236,20.424,20.295,20.022,20.2205,,,1.3387,,21.22,18.99,22.33,18.86,0.0,-4.9709,85.2459,31.213,,,,,,63.8614,0.2925,100.0,4.0,2.0,40.32493611,4.61816232,,,,7.5269,7.5269,0.4839,73.6,51.14,50.0,46.166,neutral,0.25,0.35,0.25,0.15,,,,-20.0283
002297.SZ,博云新材,航空装备Ⅱ,深交所,24.75,3.082,24.33,25.25,24.01,170659083.0,4232999520.0,38.3956,23.81,22.34,18.036,14.0342,12.3455,10.2416,21.8155,7.2866,24.75,10.73,24.75,10.17,0.0,0.0,99.6032,88.8042,,,,,0.0,83.8652,1.2342,100.0,16.0,16.0,97.36779341,8.32400244,,,,10.943,99.9174,-23.8094,80.0,66.0957,50.0,46.0716,neutral,0.25,0.35,0.25,0.15,,,,-16.0404
600267.SH,海正药业,化学制药,上交所,11.62,0.2588,11.52,11.72,11.48,23571552.0,273393112.0,1.7048,11.504,11.421,11.083,10.5955,10.5696,10.4644,2.1239,0.5456,11.65,10.23,11.65,9.5,-0.2575,-0.2575,93.254,43.1472,,,,,-1966668.06,70.2875,0.0572,100.0,15.0,14.0,16.64079788,1.30585518,,,,6.4712,27.1074,-4.0418,80.0,45.6793,50.0,45.9094,neutral,0.25,0.35,0.25,0.15,,,,-16.6954
