ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
002297.SZ,博云新材,航空装备Ⅱ,深交所,22.3,0.2698,21.57,22.45,21.27,162738794.0,3564205045.0,38.3956,20.656,17.704,14.3195,12.9577,11.6409,9.8419,21.362,5.9672,22.3,10.66,22.3,10.17,0.0,0.0,99.6032,80.0444,,,,,0.0,94.2249,2.1951,100.0,10.0,10.0,97.36779341,8.32400244,6.03,13362.43,32.32,10.943,99.9174,-11.0643,99.0,65.9934,50.0,55.8823,neutral,0.25,0.35,0.25,0.15,,,,6.2332
600338.SH,西藏珠峰,工业金属,上交所,22.57,9.9903,19.28,22.57,19.28,182314596.0,3953791491.0,8.3443,21.706,20.719,18.995,18.4178,16.7872,13.9855,8.8414,1.39,22.8,16.51,22.8,14.71,-1.0088,-1.0088,99.2063,79.5735,,,,,-309580.04,75.4622,0.8489,100.0,13.0,10.0,28.0951605,3.51963753,4.0,42.73,33.23,10.6257,44.2975,-2.0483,82.3451,61.0845,50.0,51.0798,neutral,0.25,0.35,0.25,0.15,,,,-16.615
002437.SZ,誉衡药业,化学制药,深交所,3.7,1.3699,3.61,3.8,3.53,123125887.0,453703509.0,5.4585,3.736,3.751,3.681,3.4732,3.3527,3.222,4.3515,1.1307,3.91,3.37,3.91,2.97,-5.3708,-5.3708,92.0635,52.673,,,,,2405181.76,49.0741,-0.0235,100.0,1.0,20.0,14.73651875,2.53989023,,,,1.4634,8.7603,2.2977,70.5,62.4747,50.0,48.3681,neutral,0.25,0.35,0.25,0.15,,,,-19.7297
001325.SZ,元创股份,橡胶,深交所,64.68,-1.3874,64.08,65.48,63.5,3879236.0,250611314.0,4.4107,65.078,64.312,61.219,55.4767,,,4.5978,2.1112,65.59,53.89,65.59,49.87,-1.3874,-1.3874,91.5663,17.8936,,,,,,82.8798,0.3469,100.0,20.0,24.0,19.46150279,1.68584351,,,,4.9587,4.9587,2.0248,78.0,51.52,50.0,48.1862,neutral,0.25,0.35,0.25,0.15,,,,-35.0804
301358.SZ,湖南裕能,电池,深交所,87.3,1.1822,86.33,88.61,84.86,26401254.0,2282375056.0,5.0924,85.4,83.751,78.6955,72.2168,70.7673,52.3792,2.4895,2.5917,87.3,68.58,87.3,61.3,0.0,0.0,99.2063,59.1321,,,,,-3548210.97,80.3109,1.5973,100.0,11.0,34.0,27.87523162,3.7174544,9.98,1337.77,61.23,49.3873,80.1471,-25.7537,97.6314,51.7718,50.0,48.1755,neutral,0.25,0.35,0.25,0.15,,,,0.5613
600519.SH,贵州茅台,白酒Ⅱ,上交所,1458.49,2.7829,1413.1,1458.88,1413.1,5545531.0,8003410999.0,0.464,1421.978,1433.768,1441.1255,1437.3557,1431.7241,1456.072,0.1322,0.2772,1467.5,1407.24,1555.0,1323.69,-0.614,-6.2064,59.9206,21.8113,,,,,56264037.44,49.636,-3.3434,100.0,1.0,1.0,18.47500815,5.64118087,,,,0.1653,0.0826,4.9215,74.5,52.6853,50.0,47.9767,neutral,0.25,0.35,0.25,0.15,,,,-10.661
002588.SZ,史丹利,农化制品,深交所,11.6,-1.7782,11.65,11.92,11.43,42998823.0,501971406.0,1.5463,11.242,10.847,10.687,10.8193,10.3043,9.6813,2.2924,0.7746,11.81,10.03,11.82,10.03,-1.7782,-1.8613,98.4127,49.6202,,,,,1212238.44,74.9206,0.3059,100.0,7.0,3.0,9.08504573,1.2493649,,,,0.2479,28.7603,-2.2768,78.4,51.7483,50.0,47.3079,neutral,0.25,0.35,0.25,0.15,,,,-20.2586
300206.SZ,理邦仪器,医疗器械,创业板,15.54,1.0403,15.79,15.79,14.83,16513168.0,253508514.0,3.302,15.234,15.012,14.43,14.5077,14.0989,13.0922,2.5696,0.1726,15.54,12.93,15.54,12.93,0.0,0.0,99.2063,51.5014,,,,,809286.72,86.9688,0.2853,100.0,13.0,11.0,22.4587587,3.37949812,,,,17.686,39.5041,-11.0661,79.6,56.8917,50.0,46.8164,neutral,0.25,0.35,0.25,0.15,,,,-9.9743
301479.SZ,弘景光电,光学光电子,深交所,107.55,-2.8016,109.0,109.6,105.18,2697035.0,288524412.0,4.8118,108.918,104.734,98.252,93.2605,90.5104,95.6797,3.4509,1.5338,111.63,83.89,111.63,83.89,-3.6549,-3.6549,88.0952,72.0065,,,,,,74.9789,2.5952,100.0,13.0,13.0,41.79629231,5.8695528,,,,12.0521,5.5375,-0.6026,74.9,52.22,50.0,46.6194,neutral,0.25,0.35,0.25,0.15,,,,-29.5583
300511.SZ,雪榕生物,种植业,创业板,7.63,1.0596,7.49,7.84,7.45,46245348.0,354009168.0,4.6473,7.384,7.27,7.1625,6.9412,6.8348,6.5553,1.8268,1.3876,7.63,6.91,7.63,5.98,0.0,0.0,99.2063,41.376,,,,,0.0,67.6768,0.0841,100.0,2.0,48.0,17.97575574,1.97214377,,,,2.4793,57.6033,-10.2686,77.4,57.9534,50.0,46.5112,neutral,0.25,0.35,0.25,0.15,,,,-20.3145
002466.SZ,天齐锂业,能源金属,深交所,73.7,8.4302,67.9,74.77,67.6,135100553.0,9667979616.0,4.7013,69.986,67.033,62.0165,56.5078,56.0962,46.1767,7.9684,1.5074,73.7,55.44,73.7,48.93,0.0,0.0,99.6032,56.8538,,,,,-27631216.22,79.9541,2.2416,100.0,22.0,20.0,47.01733893,2.26645559,4.31,1699.12,28.39,90.9427,55.124,-29.4345,99.2157,40.7576,50.0,45.0563,neutral,0.25,0.35,0.25,0.15,,,,-12.5102
002170.SZ,芭田股份,农化制品,深交所,13.83,1.6165,13.56,13.9,13.55,27455700.0,376802867.0,3.0305,13.74,13.679,13.366,13.5282,12.812,11.5701,2.0033,0.6485,13.92,12.53,14.88,12.4,-0.6466,-7.0565,91.6667,30.5898,,,,,-1350261.45,75.0,0.1316,100.0,13.0,11.0,10.70430417,2.68165946,,,,0.4959,62.2314,-10.7314,78.4,50.8171,50.0,44.9614,neutral,0.25,0.35,0.25,0.15,,,,-15.9074
002582.SZ,好想你,休闲食品,深交所,12.96,1.8868,12.68,13.06,12.65,32242566.0,415721387.0,3.5508,12.752,12.474,11.905,11.9917,11.4408,10.8139,4.876,-0.7449,12.96,11.04,16.18,10.07,0.0,-19.9011,94.4444,37.3795,,,,,0.0,82.8767,0.284,100.0,14.0,9.0,2.11903171,0.80286978,,,,19.598,33.719,-10.289,74.6,55.6334,50.0,44.9461,neutral,0.25,0.35,0.25,0.15,,,,-12.7315
300657.SZ,弘信电子,元件,创业板,35.87,-3.4195,36.77,36.91,35.17,35292809.0,1263463925.0,12.5911,35.908,34.659,31.8775,31.573,30.2712,29.8549,5.354,1.5274,37.14,27.83,37.14,27.83,-3.4195,-3.4195,97.619,56.0377,,,,,15866848.86,80.0784,1.3072,100.0,10.0,9.0,116.43183874,14.61597849,,,,15.7895,96.8595,-24.7412,74.3,70.3827,50.0,44.9154,neutral,0.25,0.35,0.25,0.15,,,,21.9125
300444.SZ,双杰电气,电网设备,创业板,16.1,0.625,16.63,17.65,16.07,174525112.0,2950022605.0,9.1194,15.754,15.227,14.3445,15.0553,12.6635,9.9212,2.9276,1.0323,16.1,12.8,18.16,12.8,0.0,-11.3436,94.8413,57.7593,,,,,-723190.6,81.7308,0.5515,100.0,8.0,8.0,24.00084048,5.31626057,,,,1.2926,93.0579,-18.7169,76.4,60.9438,50.0,44.7967,neutral,0.25,0.35,0.25,0.15,,,,-7.0186
301246.SZ,宏源药业,化学制药,深交所,24.46,3.4249,23.42,24.69,23.3,19479339.0,470641926.0,10.4561,24.09,24.282,23.686,22.0353,21.07,17.853,3.9361,0.6586,25.0,21.91,25.0,19.56,-2.16,-2.16,96.8254,60.8932,,,,,-360794.8,68.7776,-0.0652,100.0,21.0,21.0,46.83498799,2.58659209,,,,18.3777,79.4677,-21.2991,77.3,62.2117,50.0,44.7832,neutral,0.25,0.35,0.25,0.15,,,,28.332
