ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
605020.SH,永和股份,化学制品,上交所,31.75,9.4828,29.25,31.9,29.16,56102943.0,1772023356.0,8.4251,28.962,27.944,27.0455,27.0887,26.9198,26.1682,4.4429,0.4046,31.75,25.09,31.75,23.37,0.0,0.0,99.2063,37.6753,,,,,-1615189.8,87.037,0.9484,100.0,20.0,5.0,28.23084241,3.06678539,,,,21.2677,41.4512,-12.8065,80.0,58.1376,50.0,46.8328,neutral,0.25,0.35,0.25,0.15,,,,4.7559
301479.SZ,弘景光电,光学光电子,深交所,122.0,-1.0543,124.0,126.18,121.69,3220008.0,397529707.0,4.8118,126.708,120.518,113.1565,99.0907,93.0367,95.7962,7.202,3.5699,133.11,94.98,133.11,83.89,-8.3465,-8.3465,90.0794,57.1626,,,,,,65.6017,1.7253,100.0,24.0,24.0,41.79629231,5.8695528,,,,12.0521,5.5375,-0.6026,75.3,51.54,50.0,46.5893,neutral,0.25,0.35,0.25,0.15,,,,-49.3934
600573.SH,惠泉啤酒,非白酒,上交所,13.68,1.1834,13.45,14.37,13.3,19878584.0,275512128.0,4.5454,13.75,13.742,13.1,12.44,12.3378,12.1696,2.3837,1.2548,14.05,11.68,14.05,10.9,-2.6335,-2.6335,96.0317,30.8308,,,,,,72.0307,0.0425,100.0,18.0,18.0,31.28893868,1.87617653,,,,0.0,15.6198,1.0951,73.3,51.02,50.0,46.1838,neutral,0.25,0.35,0.25,0.15,,,,-2.7047
002375.SZ,亚厦股份,装修装饰Ⅱ,深交所,4.67,-5.8468,5.03,5.08,4.65,100470163.0,479540441.0,1.1326,4.574,4.398,4.2125,4.1363,4.0782,4.0038,4.3344,0.5184,4.96,3.87,4.96,3.7,-5.8468,-5.8468,99.2063,48.5724,,,,,-2390103.43,67.2619,0.1414,100.0,18.0,10.0,14.62664905,0.57792327,,,,0.1034,6.3636,3.3729,77.3,42.6699,50.0,46.0657,neutral,0.25,0.35,0.25,0.15,,,,-18.2013
301246.SZ,宏源药业,化学制药,深交所,32.02,-0.744,32.39,34.15,32.02,24199558.0,800180786.0,10.4561,31.748,30.341,27.3705,23.5472,22.0297,18.5989,8.3615,3.9235,32.37,23.65,32.37,19.56,-1.0812,-1.0812,98.4127,69.4251,,,,,-360794.8,78.388,1.0107,100.0,32.0,32.0,46.83498799,2.58659209,,,,18.3777,79.4677,-21.2991,80.0,61.6158,50.0,45.5792,neutral,0.25,0.35,0.25,0.15,,,,-16.1774
002299.SZ,圣农发展,养殖业,深交所,18.88,4.9472,17.99,19.3,17.93,23926350.0,447148985.0,0.5924,18.306,18.464,18.6055,18.4407,17.461,16.85,0.0081,0.5489,19.12,17.99,19.8,16.47,-1.2552,-4.6465,94.0476,28.4378,,,,,-1079321.19,46.9697,-0.0797,100.0,1.0,1.0,13.27281821,1.71841559,,,,0.6612,12.2314,1.7107,76.0,43.0609,50.0,45.2929,neutral,0.25,0.35,0.25,0.15,,,,-14.8305
300657.SZ,弘信电子,元件,创业板,37.76,-3.7226,39.6,40.26,37.51,43991502.0,1691340818.0,12.5911,38.612,37.717,36.3935,32.7553,30.9087,30.3507,6.593,2.0161,40.53,32.8,40.53,27.83,-6.8344,-6.8344,98.0159,64.2541,,,,,15866848.86,58.6612,0.1898,100.0,21.0,20.0,116.43183874,14.61597849,,,,15.7895,96.8595,-24.7412,75.3,70.1622,50.0,45.2102,neutral,0.25,0.35,0.25,0.15,,,,16.5519
301129.SZ,瑞纳智能,通用设备,深交所,29.34,6.7686,27.58,29.92,27.31,9031487.0,262036308.0,2.6116,28.022,27.667,27.2645,26.7105,25.9104,26.009,2.5637,0.566,29.34,25.92,30.7,23.54,0.0,-4.43,90.873,34.8558,,,,,0.0,64.0203,0.2906,100.0,22.0,11.0,28.76263017,1.71775048,,,,37.8114,15.3915,-12.0819,78.8,52.5837,50.0,45.2054,neutral,0.25,0.35,0.25,0.15,,,,-20.7566
605011.SH,杭州热电,电力,上交所,22.25,-2.1548,22.72,23.16,22.21,12314500.0,277893439.0,2.5977,22.502,21.754,20.7765,20.7392,20.7147,21.6642,4.135,0.815,22.85,19.23,22.85,19.06,-2.6258,-2.6258,64.6825,24.4214,,,,,4128831.84,75.4839,0.5397,100.0,14.0,10.0,37.51703187,2.88636907,,,,39.8839,2.2388,-9.5191,73.6,56.5555,50.0,45.0191,neutral,0.25,0.35,0.25,0.15,,,,-20.0899
301297.SZ,富乐德,半导体,深交所,49.09,-0.8082,50.5,51.4,48.96,23297576.0,1168744362.0,7.6057,48.286,46.303,42.3875,38.1633,37.971,39.6694,8.8785,1.8807,49.49,34.7,49.49,32.7,-0.8082,-0.8082,99.2063,69.2244,,,,,1954350.0,68.9423,1.4581,100.0,24.0,17.0,90.42967793,7.22576679,,,,41.0012,69.7259,-26.7819,80.0,64.3468,50.0,44.8912,neutral,0.25,0.35,0.25,0.15,,,,-12.4669
