ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
301219.SZ,腾远钴业,能源金属,深交所,83.69,2.061,82.52,84.3,80.03,18842541.0,1561253463.0,7.1181,81.64,74.937,67.649,69.59,67.7234,61.7469,7.8983,1.1269,83.69,58.66,83.69,57.52,0.0,0.0,99.6032,79.005,,,,,-3887768.83,82.52,5.1394,100.0,10.0,6.0,14.69936942,2.26157861,5.52,330.11,30.57,2.8446,82.6718,-3.7377,96.3547,53.4478,50.0,53.6517,neutral,0.25,0.35,0.25,0.15,,,,-0.2987
300511.SZ,雪榕生物,种植业,创业板,7.18,-4.2667,7.49,7.51,7.1,30534385.0,221486228.0,4.6473,7.242,7.186,7.0955,6.8813,6.8178,6.5299,1.2992,1.1118,7.5,6.91,7.58,5.98,-4.2667,-5.277,86.5079,34.9004,,,,,0.0,57.9618,0.0464,100.0,10.0,45.0,17.97575574,1.97214377,10.2,2291.06,54.48,2.4793,57.6033,-2.2425,91.7389,57.99,50.0,53.5455,neutral,0.25,0.35,0.25,0.15,,,,-9.8886
300970.SZ,华绿生物,种植业,创业板,33.17,-0.8667,33.68,34.77,32.68,7227300.0,242914054.0,3.7826,32.124,30.685,28.214,25.1245,21.6229,17.894,8.1431,3.5251,33.46,23.08,33.46,21.66,-0.8667,-0.8667,99.2063,74.2076,,,,,,82.94,0.9293,100.0,14.0,20.0,14.96758975,1.8753112,6.49,7014.32,29.72,13.0024,81.6529,-6.0663,99.6397,49.82,50.0,53.3123,neutral,0.25,0.35,0.25,0.15,,,,-5.6979
301246.SZ,宏源药业,化学制药,深交所,24.06,-1.2721,24.3,24.5,23.76,14724006.0,353796304.0,10.4561,24.332,24.042,23.2275,21.9503,20.891,17.7194,4.5107,0.7142,25.0,20.29,25.0,19.56,-3.76,-3.76,94.4444,67.791,,,,,-360794.8,56.4979,0.1438,100.0,18.0,18.0,46.83498799,2.58659209,3.19,1524.43,26.67,18.3777,79.4677,-11.9855,94.4984,62.2865,50.0,53.1497,neutral,0.25,0.35,0.25,0.15,,,,33.458
600338.SH,西藏珠峰,工业金属,上交所,21.29,-0.281,21.76,21.89,21.13,67229127.0,1443794050.0,8.3443,20.77,19.442,18.068,18.2545,16.5726,13.8326,6.9999,1.0089,21.71,15.65,21.71,14.71,-1.9346,-1.9346,98.4127,59.4241,,,,,-309580.04,80.5436,1.0237,100.0,10.0,7.0,28.0951605,3.51963753,4.0,42.73,33.23,10.6257,44.2975,0.2217,86.2545,61.1287,50.0,53.0267,neutral,0.25,0.35,0.25,0.15,,,,-3.8985
600988.SH,赤峰黄金,贵金属,上交所,44.33,0.2034,44.23,44.78,43.25,26443052.0,1167255931.0,4.0927,43.878,44.587,43.14,40.704,35.7543,31.0045,2.5324,2.6281,47.36,36.12,48.0,32.3,-6.3978,-7.6458,96.4286,60.1718,,,,,-36489665.34,54.0746,-0.3308,100.0,16.0,19.0,14.82314607,3.72127888,7.13,104.43,29.36,0.0,3.8843,18.3576,88.807,38.8552,50.0,52.8856,neutral,0.25,0.35,0.25,0.15,,,,-20.7083
301500.SZ,飞南资源,环境治理,深交所,24.79,0.3644,24.8,24.98,24.24,10544588.0,258299736.0,15.8783,24.302,24.182,21.9635,21.2973,18.5328,18.4433,4.8152,3.2281,24.79,18.87,27.0,16.48,0.0,-8.1852,97.619,72.6362,,,,,-5913764.64,76.9231,0.6147,100.0,11.0,11.0,22.50694228,2.98307252,8.14,7919.37,61.53,2.568,95.7704,-13.2582,97.9198,54.6336,50.0,52.1158,neutral,0.25,0.35,0.25,0.15,,,,9.2779
300657.SZ,弘信电子,元件,创业板,34.81,-0.1148,34.3,34.92,33.53,29255992.0,1000480937.0,12.5911,34.556,32.61,30.809,31.2317,30.1193,29.7594,3.3079,0.9857,35.25,27.83,35.25,27.83,-1.2482,-1.2482,94.8413,57.2806,,,,,15866848.86,77.3602,1.3983,100.0,7.0,6.0,116.43183874,14.61597849,2.81,457.57,78.96,15.7895,96.8595,-27.4767,96.6365,70.4915,50.0,52.0765,neutral,0.25,0.35,0.25,0.15,,,,44.3551
300444.SZ,双杰电气,电网设备,创业板,15.36,-3.5176,15.73,15.73,15.15,60198743.0,925562537.0,9.1194,15.466,14.615,14.0915,15.0047,12.4762,9.8136,0.7687,1.7093,15.92,12.8,18.16,12.8,-3.5176,-15.4185,90.4762,61.5745,,,,,-723190.6,68.9775,0.574,100.0,5.0,5.0,24.00084048,5.31626057,14.34,29615.01,73.11,1.2926,93.0579,-13.3361,92.3,60.9446,50.0,51.7071,neutral,0.25,0.35,0.25,0.15,,,,-2.9297
300773.SZ,拉卡拉,多元金融,创业板,27.1,-1.3469,27.27,27.8,26.99,54540515.0,1487099353.0,5.4124,26.378,25.552,24.4965,26.4298,25.1204,25.3682,0.8605,-0.8912,27.47,22.56,29.52,22.56,-1.3469,-8.1978,67.4603,52.4063,,,,,-10090167.26,71.9335,1.015,100.0,8.0,3.0,11.50840527,3.93290424,13.0,490.97,60.69,1.4374,44.1322,0.7584,91.2166,45.2998,50.0,50.9404,neutral,0.25,0.35,0.25,0.15,,,,-2.8413
603045.SH,福达合金,金属新材料,上交所,37.37,2.2435,36.68,37.76,35.7,6795540.0,251527723.0,11.347,35.4,33.921,31.4195,29.9658,25.3428,21.3454,4.1899,3.3305,37.37,28.18,37.37,24.0,0.0,0.0,99.6032,62.4131,,,,,,79.4855,1.4126,100.0,10.0,67.0,38.96551872,9.15133673,15.58,3635.07,66.21,31.9835,99.5868,-24.9086,98.6794,58.2,50.0,50.3606,neutral,0.25,0.35,0.25,0.15,,,,74.7123
603271.SH,永杰新材,工业金属,上交所,51.25,0.4705,50.73,52.4,49.69,4893376.0,248501360.0,7.6121,50.342,49.138,47.0385,46.223,43.4433,40.567,4.7721,1.7004,51.25,40.74,52.45,39.4,0.0,-2.2879,99.2063,44.3611,,,,,,82.4165,0.9845,100.0,17.0,16.0,20.02660379,3.01977794,4.0,57.58,41.46,10.2564,71.1538,-8.768,88.6998,55.88,50.0,50.3229,neutral,0.25,0.35,0.25,0.15,,,,-5.6
300953.SZ,震裕科技,电池,创业板,217.77,5.9811,212.39,219.98,206.8,10681141.0,2294927725.0,4.8939,205.684,194.367,185.319,172.7665,163.7924,145.9203,6.6152,1.9983,217.77,155.9,217.77,144.23,0.0,0.0,99.6032,66.7533,,,,,-3005862.39,75.1016,6.6182,100.0,19.0,19.0,47.90701687,7.30714541,6.15,286.75,65.74,16.1983,83.9669,-17.0419,97.0341,51.8891,50.0,50.1737,neutral,0.25,0.35,0.25,0.15,,,,17.569
301031.SZ,中熔电气,其他电子Ⅱ,深交所,151.16,1.6543,148.47,155.8,148.01,2671627.0,406071029.0,4.0494,148.146,147.01,142.8355,142.7023,126.1387,111.7137,1.5802,1.9592,151.16,133.08,153.12,119.5,0.0,-1.28,98.4127,40.9723,,,,,-1942051.92,65.936,1.9192,100.0,10.0,10.0,37.99968926,10.64585109,7.31,87.43,53.77,13.3891,69.1213,-9.3112,91.0641,51.9082,50.0,50.0217,neutral,0.25,0.35,0.25,0.15,,,,17.9743
