ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300975.SZ,商络电子,元件,创业板,18.02,-2.9095,18.94,19.3,17.93,72031738.0,1332853762.0,26.5224,18.276,17.339,16.332,14.763,14.0166,12.7486,5.1507,3.4826,18.78,14.41,18.78,12.14,-4.0469,-4.0469,98.4127,53.3779,,,,,-5699200.81,68.8666,0.4709,100.0,10.0,48.0,67.99759887,13.3901646,,,,53.8843,99.9174,4.2335,69.4013,75.4056,61.7134,53.4572,neutral,0.25,0.35,0.25,0.15,,13.485,,
301191.SZ,菲菱科思,通信设备,深交所,122.74,-4.3336,128.62,132.29,122.74,6167802.0,787619510.0,12.3316,120.48,119.958,119.604,113.7597,106.6551,98.9918,1.6449,1.2685,128.3,106.62,128.3,101.33,-4.3336,-4.3336,95.2381,105.419,,,,,3338896.14,48.3155,0.9069,100.0,3.0,3.0,149.92533457,6.46257806,,,,96.7774,96.4753,0.4125,69.9281,78.6873,59.8986,53.2346,neutral,0.25,0.35,0.25,0.15,,18.9751,,
000037.SZ,深南电A,电力,深交所,10.4,-1.8868,10.49,10.78,10.18,63247023.0,662651860.0,4.8947,10.152,10.116,9.9625,9.2558,9.0785,8.9586,1.4976,1.5265,10.6,9.56,10.6,8.26,-1.8868,-1.8868,98.0159,45.0172,,,,,,60.5072,0.049,100.0,3.0,39.0,28.45230976,3.12096635,,,,0.0,27.5207,14.2124,72.1178,61.2167,57.6104,52.7401,neutral,0.25,0.35,0.25,0.15,,5.0,,
001400.SZ,江顺科技,专用设备,深交所,144.28,-1.6228,145.19,157.66,142.2,3387821.0,506835862.0,8.2749,137.944,139.328,127.807,107.8717,87.1692,,5.7738,5.8162,148.25,104.66,148.25,65.23,-2.6779,-2.6779,98.1735,96.2344,,,,,,55.6389,1.4092,100.0,17.0,56.0,114.60856995,7.61286839,,,,91.958,86.3636,1.5504,72.0353,70.661,61.1005,52.4303,neutral,0.25,0.35,0.25,0.15,,47.6019,,
300964.SZ,本川智能,元件,创业板,66.78,0.3909,68.39,73.88,66.63,9709004.0,676059199.0,12.8445,67.85,65.752,63.436,60.4888,55.7238,48.7356,4.0011,1.4471,70.99,58.14,70.99,55.32,-5.9304,-5.9304,98.0159,78.39,,,,,,56.2865,0.8382,100.0,9.0,13.0,276.11767585,9.02289299,,,,86.7511,98.3966,1.2303,69.2257,74.4719,61.7134,52.4116,neutral,0.25,0.35,0.25,0.15,,12.923,,
688106.SH,金宏气体,电子化学品Ⅱ,科创板,29.11,4.7499,27.75,30.74,27.0,57746717.0,1671522604.0,12.7951,27.712,26.263,24.9635,22.9238,21.3578,19.6195,5.9526,3.2427,29.11,21.91,29.11,19.15,0.0,0.0,99.6032,65.8917,,,,,-2069690.28,69.015,0.754,100.0,18.0,49.0,239.33222375,6.57107597,,,,99.9174,99.9174,-0.1166,74.225,75.4368,50.0,52.3088,neutral,0.25,0.35,0.25,0.15,,-0.0344,,
300241.SZ,瑞丰光电,光学光电子,创业板,7.16,-0.5556,7.21,7.5,7.16,89051621.0,650833419.0,12.9261,7.144,7.34,6.9065,6.2398,6.0368,5.764,3.4682,1.7309,7.77,6.16,7.77,5.51,-7.8507,-7.8507,96.0317,89.3914,,,,,,61.7347,-0.0393,100.0,12.0,45.0,76.82806996,2.27457056,,,,36.9775,86.4463,6.7405,69.7525,74.5271,49.403,52.1407,neutral,0.25,0.35,0.25,0.15,,-2.7933,,
603757.SH,-,通用设备,上交所,47.15,-4.6512,50.04,50.5,47.0,16098827.0,783022877.0,7.7322,47.576,46.682,45.4205,44.185,42.9753,35.2027,3.604,1.8847,49.45,39.96,49.7,39.66,-4.6512,-5.1308,83.3333,80.8192,,,,,0.0,52.5501,0.6276,100.0,3.0,9.0,120.8364691,6.6597964,,,,99.9174,99.9174,-0.1166,68.1721,72.4032,67.359,52.0357,neutral,0.25,0.35,0.25,0.15,,24.2842,,
600186.SH,莲花控股,调味发酵品Ⅱ,上交所,6.55,-7.8762,6.9,6.95,6.54,341717880.0,2290863584.0,9.8658,6.516,6.479,6.2955,6.1667,5.9408,6.128,1.222,1.3227,7.11,5.56,7.11,5.56,-7.8762,-7.8762,87.6984,76.7875,,,,,-1043837.69,54.4529,0.0986,100.0,4.0,5.0,71.38408137,13.29424335,,,,46.6116,96.4463,5.1551,70.1037,74.4709,50.0,51.9428,neutral,0.25,0.35,0.25,0.15,,20.1527,,
301419.SZ,阿莱德,通信设备,深交所,37.6,-4.6653,40.23,41.48,37.56,9972498.0,390958088.0,14.2397,38.394,37.822,36.878,35.2175,34.4845,32.4773,2.2642,1.3886,39.44,34.8,39.44,32.46,-4.6653,-4.6653,97.2222,49.516,,,,,,55.6561,0.256,100.0,12.0,30.0,117.87821686,7.95775481,,,,93.4227,95.4933,0.7958,67.9965,75.1899,59.8986,51.78,neutral,0.25,0.35,0.25,0.15,,25.3191,,
