ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300042.SZ,朗科科技,计算机设备,创业板,73.68,-3.269,76.0,81.6,73.1,38439526.0,2982645288.0,19.1832,73.22,72.124,67.9525,60.6427,48.4222,37.216,5.2939,4.2158,76.17,59.55,76.17,41.45,-3.269,-3.269,98.0159,77.9077,-50942000.0,325000000.0,135000000.0,155000000.0,19291809.99,62.8763,1.04,100.0,11.0,109.0,110.95919858,11.89976678,7.47,744.43,34.18,76.461,98.2645,30.9934,95.123,93.0219,56.2088,72.7282,neutral,0.25,0.35,0.25,0.15,,,,
300223.SZ,北京君正,半导体,创业板,259.05,4.0779,248.0,279.44,245.68,58584971.0,15445071271.0,13.8928,244.114,216.287,183.6255,147.7847,135.5828,106.8883,14.146,8.2627,259.05,139.36,259.05,104.56,0.0,0.0,99.6032,99.8341,-217000000.0,1450000000.0,2063000000.0,2786000000.0,-11637405.5,92.3853,16.9608,100.0,12.0,44.0,182.68381357,8.9262422,2.54,331.61,7.74,93.1405,98.9256,19.8252,94.7662,82.0116,92.381,72.4845,neutral,0.25,0.35,0.25,0.15,,,,
300613.SZ,富瀚微,半导体,创业板,77.73,-2.9346,78.83,82.21,76.97,19078463.0,1515181601.0,8.6843,78.35,73.98,66.7775,58.8345,52.2467,50.177,7.1517,5.6964,80.1,56.3,80.1,39.52,-2.9588,-2.9588,98.8095,59.5469,204800.0,-66972800.0,-115999999.99999999,-138000000.0,22673675.52,81.047,2.5918,100.0,12.0,47.0,80.17685875,5.92217927,2.87,481.14,23.98,93.4711,62.2314,20.4638,92.3517,82.0414,92.381,71.8065,neutral,0.25,0.35,0.25,0.15,,,,
688378.SH,奥来德,光学光电子,科创板,59.76,-3.6129,62.01,62.89,58.3,17386382.0,1042964107.0,7.2154,59.256,58.306,53.318,46.382,40.84,31.5821,7.9421,4.5491,62.0,42.9,62.0,33.42,-3.6129,-3.6129,99.2063,107.5518,-42681300.0,-73572200.0,-112000000.00000001,59802700.00000001,3846436.83,64.2549,1.3006,100.0,11.0,20.0,118.06055275,7.28763963,4.36,214.86,25.45,79.0083,99.2562,28.3147,90.5578,74.3959,80.4552,69.4412,neutral,0.25,0.35,0.25,0.15,,,,
300975.SZ,商络电子,元件,创业板,50.61,-2.2029,52.5,53.75,47.66,120129497.0,6014873116.0,24.4129,46.354,43.962,42.651,29.9435,22.7179,17.4826,5.5848,8.6037,51.75,36.0,51.75,17.03,-2.2029,-2.2029,99.2063,111.0821,-294000000.0,422000000.0,-21542000.0,-686000000.0,-5699200.81,68.0922,0.6926,100.0,28.0,116.0,60.31091378,11.87649382,10.1,600.35,72.67,49.3388,99.7521,20.291,95.4852,86.6733,55.6611,68.5101,neutral,0.25,0.35,0.25,0.15,,,,
300861.SZ,美畅股份,通用设备,创业板,25.03,-0.6352,25.6,26.12,24.37,49647020.0,1244233161.0,11.7685,24.658,24.239,21.493,19.6572,18.3611,17.1688,5.513,3.8331,25.4,17.52,25.4,15.42,-1.4567,-1.4567,98.4127,90.8528,-10602100.0,-104000000.0,-112000000.00000001,-712000000.0,-4565957.58,74.4822,0.7048,100.0,12.0,16.0,39.40935853,2.45505895,2.98,634.0,8.06,68.9052,50.0,30.5324,97.2615,63.4453,69.8667,68.016,neutral,0.25,0.35,0.25,0.15,,,,
603127.SH,昭衍新药,医疗服务,上交所,40.94,7.1167,37.58,41.37,36.84,44626808.0,1753477134.0,7.0797,38.89,37.381,34.864,36.956,36.4227,33.733,2.8695,1.5321,40.94,31.37,42.77,31.37,0.0,-4.2787,93.6508,60.0306,-139000000.0,-186000000.0,-225000000.0,-76505600.0,-5404514.11,76.7318,1.7009,100.0,9.0,8.0,59.96865926,3.46967626,2.82,479.67,14.74,48.4878,61.8182,27.8375,94.684,63.9063,76.8654,67.6052,neutral,0.25,0.35,0.25,0.15,,,,
688209.SH,英集芯,半导体,科创板,29.0,-0.2751,28.4,29.38,28.23,24539540.0,707741784.0,5.6571,26.718,26.231,24.013,23.6695,23.0652,21.6112,2.9518,2.4683,29.08,20.06,29.08,19.44,-0.2751,-0.2751,99.2063,80.335,-6081200.0,108000000.0,90922600.0,110000000.00000001,1526428.99,78.1533,1.0955,100.0,11.0,11.0,60.84667003,5.53680588,2.04,129.8,9.64,39.156,85.0834,18.5927,89.4867,70.7439,92.381,67.5116,neutral,0.25,0.35,0.25,0.15,,,,
301297.SZ,富乐德,半导体,深交所,63.74,4.0823,59.0,66.3,58.5,42930803.0,2728479192.0,11.7657,57.612,54.67,49.03,44.7875,41.1937,40.5964,8.1469,4.7551,63.74,39.78,63.74,32.95,0.0,0.0,99.6032,65.8671,-65134000.0,145000000.0,188000000.0,652000000.0,1954350.0,91.5598,3.0902,100.0,12.0,16.0,98.14340522,7.84213075,1.79,46.26,19.96,48.6998,71.513,10.8267,81.0989,88.1205,92.381,66.9786,neutral,0.25,0.35,0.25,0.15,,,,
688059.SH,华锐精密,通用设备,科创板,215.0,7.6561,207.99,216.83,205.0,5875135.0,1238509979.0,6.2783,204.918,205.416,189.951,153.1022,128.5432,98.5294,8.6468,5.2349,215.0,146.38,215.0,110.39,0.0,0.0,99.6032,57.2308,155000000.0,182000000.0,206000000.0,9193900.0,175.56,74.8821,-0.249,100.0,19.0,111.0,65.4643497,10.02686587,9.58,499.47,32.89,97.2727,98.843,30.4144,96.9376,57.1229,69.8667,66.2925,neutral,0.25,0.35,0.25,0.15,,,,
