ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
002437.SZ,誉衡药业,化学制药,深交所,3.85,3.4946,3.71,3.95,3.71,175046315.0,673060384.0,5.4585,3.81,3.736,3.56,3.4442,3.3362,3.2008,3.5938,1.4084,3.91,2.97,3.91,2.97,-1.5345,-1.5345,98.4127,59.2857,59123100.00000001,55551600.0,-27616200.0,-60802900.0,2405181.76,64.5161,0.0442,100.0,16.0,16.0,14.73651875,2.53989023,,,,1.4634,8.7603,2.2977,80.0,67.0111,50.0,52.8272,neutral,0.25,0.35,0.25,0.15,,,,-20.5195
002879.SZ,长缆科技,电网设备,深交所,22.87,6.8192,21.44,23.09,21.25,12239330.0,271928882.0,3.2688,21.624,21.076,20.684,21.7702,19.702,17.9286,0.0653,0.6178,22.87,19.61,24.74,19.61,0.0,-7.5586,94.8413,42.9087,-6078500.0,10857400.0,-2601000.0,-23656600.0,0.0,68.9775,0.5378,100.0,7.0,1.0,20.96113798,1.56176398,,,,8.6777,15.4545,-1.9008,77.2,63.545,50.0,49.931,neutral,0.25,0.35,0.25,0.15,,,,-27.066
002454.SZ,松芝股份,汽车零部件,深交所,10.6,2.4155,10.39,10.74,10.37,21407412.0,226111468.0,1.4584,10.506,10.196,9.372,9.2177,8.9717,8.4531,5.41,1.4584,10.6,7.65,10.6,7.65,0.0,0.0,99.6032,55.7389,2619700.0000000005,7337000.0,5675300.0,-768199.9999999999,0.0,84.375,0.283,100.0,14.0,14.0,20.57461501,1.13754301,,,,8.843,32.2314,-6.1529,79.8,59.3017,50.0,48.7172,neutral,0.25,0.35,0.25,0.15,,,,-10.0943
600502.SH,安徽建工,基础建设,上交所,5.89,-1.0084,5.91,5.94,5.82,43784020.0,257882861.0,1.3793,5.87,5.699,5.3705,4.9855,4.8708,4.8079,4.9336,1.9808,5.95,4.48,5.95,4.48,-1.0084,-1.0084,99.2063,63.9772,11296600.0,6026900.000000001,7701799.999999999,-41661700.0,-2558667.11,70.3704,0.0903,100.0,15.0,15.0,5.07920975,0.64436549,,,,5.8678,0.2479,2.8843,80.0,49.8348,50.0,48.6798,neutral,0.25,0.35,0.25,0.15,,,,-14.4312
600867.SH,通化东宝,生物制品,上交所,10.08,-0.6897,10.17,10.33,9.99,68322128.0,689245232.0,3.212,10.206,10.045,9.5445,9.1018,8.9127,8.4688,3.5701,1.5452,10.49,8.11,10.49,8.11,-3.9085,-3.9085,98.4127,49.7814,24983800.0,39680100.0,-7748200.000000001,-39077200.0,-854105.16,61.3445,0.0899,100.0,16.0,16.0,12.46371643,2.12903617,,,,17.4336,0.9091,-1.329,75.3,59.2476,50.0,48.3346,neutral,0.25,0.35,0.25,0.15,,,,-16.7659
688805.SH,健信超导,医疗器械,科创板,54.11,0.2594,53.53,54.97,53.05,5697643.0,307398994.0,4.5673,53.152,50.536,47.957,46.8148,,,3.0303,0.9945,56.92,42.41,56.92,42.41,-4.9368,-4.9368,96.0,96.0216,9490200.0,-6700800.0,-33572300.0,-53753100.00000001,,65.7781,1.6588,100.0,13.0,12.0,94.12582043,6.25680058,,,,1.7094,24.7863,-1.7949,76.9,57.1764,50.0,48.2604,neutral,0.25,0.35,0.25,0.15,,,,3.8995
600926.SH,杭州银行,银行Ⅱ,上交所,17.26,1.5892,16.97,17.28,16.97,21105383.0,362942914.0,0.5856,17.168,17.114,16.875,16.4602,16.0611,16.0143,0.2138,0.7909,17.28,16.14,17.32,15.06,-0.1157,-0.3464,94.8413,18.1831,-70863600.0,-298000000.0,-464000000.0,185000000.0,39707742.84,74.6154,0.0133,100.0,14.0,54.0,5.77350213,0.80965674,,,,40.2479,28.0992,-16.1116,79.8,67.3999,50.0,48.2521,neutral,0.25,0.35,0.25,0.15,,,,-6.5469
600988.SH,赤峰黄金,贵金属,上交所,44.24,1.8885,43.02,44.62,43.02,40288470.0,1773166217.0,4.0927,43.814,44.523,42.7605,40.5038,35.6256,30.912,1.8313,2.6843,47.36,36.12,48.0,32.3,-6.5878,-7.8333,96.4286,71.7587,7468000.0,110000000.0,122000000.0,139000000.0,-36489665.34,54.4521,-0.3278,100.0,15.0,18.0,14.82314607,3.72127888,,,,0.0,3.8843,4.0289,75.3,53.0891,50.0,48.1345,neutral,0.25,0.35,0.25,0.15,,,,-22.0163
300511.SZ,雪榕生物,种植业,创业板,7.5,1.3514,7.42,7.51,7.34,31128700.0,231317211.0,4.6473,7.24,7.159,7.071,6.868,6.8143,6.5232,0.8558,1.1388,7.5,6.69,7.58,5.98,0.0,-1.0554,97.619,30.8476,7593000.0,11467500.0,-20844900.0,-70001200.0,0.0,60.2649,0.0701,100.0,9.0,44.0,17.97575574,1.97214377,,,,2.4793,57.6033,-10.2686,78.8,61.6525,50.0,47.926,neutral,0.25,0.35,0.25,0.15,,,,-12.2667
301479.SZ,弘景光电,光学光电子,深交所,107.8,-0.9919,106.01,110.08,104.01,5492230.0,588507709.0,4.8118,102.812,99.556,95.4895,92.1093,89.9841,95.6026,1.5522,0.9677,108.88,83.89,108.88,83.89,-0.9919,-0.9919,89.2857,82.3185,-9979500.0,-29615900.0,-76501600.0,-140000000.0,,65.1438,3.1597,100.0,9.0,9.0,41.79629231,5.8695528,,,,12.0521,5.5375,-0.6026,78.8,51.0451,50.0,47.6906,neutral,0.25,0.35,0.25,0.15,,,,3.6178
301408.SZ,华人健康,医药商业,深交所,20.73,2.573,20.0,21.2,19.88,50191014.0,1038252715.0,10.0526,19.926,19.47,18.406,19.6278,18.3106,15.6121,3.0052,-1.9899,20.78,16.16,25.08,16.16,-0.2406,-17.3445,89.6825,91.6236,-25997400.0,-11685300.0,-8306900.000000001,-52453800.0,1991446.26,65.0571,0.6757,100.0,4.0,4.0,30.34343995,2.920598,,,,13.4663,54.4888,-13.3354,72.6,72.1441,50.0,47.6122,neutral,0.25,0.35,0.25,0.15,,,,-14.0376
601002.SH,晋亿实业,通用设备,上交所,6.68,7.916,6.19,6.81,6.19,122986840.0,807596256.0,1.4847,6.21,5.985,5.706,5.5677,5.3688,5.2264,3.5572,1.4856,6.68,4.87,6.68,4.87,0.0,0.0,99.6032,82.1374,-4613700.0,-6086000.0,-28682800.000000004,-44699500.0,0.0,67.0623,0.1857,100.0,9.0,9.0,17.44029585,1.01924445,,,,18.5596,19.0083,-6.2479,78.8,55.6552,50.0,47.4318,neutral,0.25,0.35,0.25,0.15,,,,-21.7066
000957.SZ,中通客车,商用车,深交所,12.07,0.0829,12.2,12.25,11.87,18902500.0,227017254.0,1.8296,12.062,11.735,11.386,11.5228,11.4731,11.3445,1.7243,0.5088,12.31,10.36,12.31,10.36,-1.9496,-1.9496,94.0476,38.6498,5011400.0,-11966700.0,-51380200.00000001,30025900.0,-7210738.08,67.6157,0.228,100.0,10.0,6.0,15.68129606,1.85893872,,,,0.7928,23.1405,-1.0626,79.0,49.9738,50.0,47.3778,neutral,0.25,0.35,0.25,0.15,,,,-8.2022
002033.SZ,丽江股份,旅游及景区,深交所,11.02,5.6568,10.38,11.29,10.3,117680112.0,1265761467.0,2.7784,10.272,9.686,9.3455,9.4545,9.2388,9.0883,2.3604,0.8122,11.02,8.4,11.02,8.4,0.0,0.0,99.6032,72.6226,10472900.0,-6611200.0,-80880000.0,-51697100.0,-4014718.15,71.3647,0.4422,100.0,4.0,4.0,19.10320621,1.78719654,,,,0.5133,22.3967,-0.7788,77.8,51.1286,50.0,47.3174,neutral,0.25,0.35,0.25,0.15,,,,-22.2323
