ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60,future_return_20
300187.SZ,永清环保,环境治理,创业板,5.82,-5.2117,6.03,6.03,5.78,81323703.0,476544591.0,6.1063,5.438,5.287,5.196,5.3967,5.2991,5.2193,0.077,0.1268,6.14,4.9,6.14,4.9,-5.2117,-5.2117,98.4127,81.7569,,,,,0.0,66.3677,0.1918,100.0,2.0,2.0,27.97850253,3.12673471,,,,1.8557,50.7438,-8.3354,74.7,60.5321,85.6526,52.0421,neutral,0.25,0.35,0.25,0.15,,,,3.0928
002780.SZ,三夫户外,服装家纺,深交所,16.35,7.7075,16.63,16.7,16.0,22429935.0,369008618.0,3.5955,15.468,15.247,15.096,15.4393,15.2576,14.2538,0.9563,0.0313,16.35,14.36,17.38,13.45,0.0,-5.9264,94.4444,38.4748,,,,,,73.4545,0.2494,100.0,11.0,1.0,30.80515409,2.67777408,,,,1.5113,21.5702,-0.9215,78.0,49.5,80.2524,51.4825,neutral,0.25,0.35,0.25,0.15,,,,-11.0092
688805.SH,健信超导,医疗器械,科创板,53.71,7.5275,49.67,54.88,49.5,4808907.0,253336463.0,4.5673,52.578,53.646,51.219,47.3855,,,4.055,0.6044,56.92,45.65,56.92,42.41,-5.6395,-5.6395,89.0244,95.0752,,,,,,60.2759,-0.2723,100.0,1.0,19.0,94.12582043,6.25680058,,,,1.7094,24.7863,-1.7949,74.5,51.66,69.1192,48.9092,neutral,0.25,0.35,0.25,0.15,,,,-2.8114
301500.SZ,飞南资源,环境治理,深交所,29.55,-1.3026,30.16,30.23,29.0,35675529.0,1051508851.0,15.8783,28.076,26.314,24.4065,22.3515,19.051,18.6532,9.7242,4.2636,30.32,19.84,30.32,17.59,-2.5396,-2.5396,98.8095,95.4917,,,,,-5913764.64,71.9221,1.2788,100.0,17.0,17.0,22.50694228,2.98307252,,,,2.568,95.7704,-19.8414,77.3,54.8177,85.6526,48.647,neutral,0.25,0.35,0.25,0.15,,,,-14.044
002588.SZ,史丹利,农化制品,深交所,11.3,-0.1767,11.32,11.42,11.09,21446024.0,241922553.0,1.5463,11.45,11.108,10.7895,10.8403,10.3442,9.7218,2.2653,0.5472,11.81,10.03,11.82,10.03,-4.3184,-4.3993,96.4286,48.0397,,,,,1212238.44,60.7261,0.1832,100.0,10.0,6.0,9.08504573,1.2493649,,,,0.2479,28.7603,-2.2768,74.3,51.8547,68.1261,48.6184,neutral,0.25,0.35,0.25,0.15,,,,-17.8761
002170.SZ,芭田股份,农化制品,深交所,14.18,2.0878,13.89,14.22,13.77,35046134.0,493368911.0,3.0305,13.844,13.827,13.4875,13.56,12.8853,11.6208,1.5663,0.4333,14.18,12.53,14.88,12.4,0.0,-4.7043,96.0317,26.6304,,,,,-1350261.45,70.5628,0.1317,100.0,16.0,14.0,10.70430417,2.68165946,,,,0.4959,62.2314,-10.7314,78.8,50.6849,68.1261,47.7873,neutral,0.25,0.35,0.25,0.15,,,,-14.5275
002340.SZ,格林美,电池,深交所,9.64,7.9507,8.85,9.69,8.79,491011523.0,4580016310.0,4.6534,8.848,8.655,8.3185,8.6523,8.4088,7.5924,2.6532,-0.4869,9.64,7.62,9.93,7.62,0.0,-2.9204,96.8254,42.1498,,,,,-12156863.67,84.0,0.3042,100.0,14.0,3.0,23.66038589,1.72574073,,,,1.0744,28.0992,-2.4008,75.6,43.2365,72.6257,47.5628,neutral,0.25,0.35,0.25,0.15,,,,-19.8133
600338.SH,西藏珠峰,工业金属,上交所,27.61,10.0,25.24,27.61,24.7,136744983.0,3640388416.0,8.3443,24.126,22.829,20.2605,18.6852,17.0866,14.1866,9.959,1.9395,27.61,16.51,27.61,14.71,0.0,0.0,99.6032,81.4083,,,,,-309580.04,81.9808,1.5095,100.0,16.0,13.0,28.0951605,3.51963753,,,,10.6257,44.2975,-9.7934,80.0,61.0688,44.606,47.5097,neutral,0.25,0.35,0.25,0.15,,,,-35.2409
600267.SH,海正药业,化学制药,上交所,11.47,-0.434,11.44,11.65,11.16,33234525.0,380318532.0,1.7048,11.45,11.362,10.9585,10.5622,10.5606,10.4331,3.0225,0.6496,11.65,10.23,11.65,9.5,-1.5451,-1.5451,91.6667,43.9638,,,,,-1966668.06,71.1268,0.115,100.0,12.0,11.0,16.64079788,1.30585518,,,,6.4712,27.1074,-4.0418,79.4,46.1033,61.1777,47.482,neutral,0.25,0.35,0.25,0.15,,,,-11.5083
301246.SZ,宏源药业,化学制药,深交所,25.89,2.7381,25.27,26.04,23.59,37224812.0,933944664.0,10.4561,24.946,24.577,23.994,22.1832,21.2578,18.0052,2.5801,0.9687,25.89,21.91,25.89,19.56,0.0,0.0,99.2063,54.4615,,,,,-360794.8,72.3485,0.1919,100.0,24.0,24.0,46.83498799,2.58659209,,,,18.3777,79.4677,-21.2991,80.0,62.2264,61.1777,47.4085,neutral,0.25,0.35,0.25,0.15,,,,22.4797
