ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
002297.SZ,博云新材,航空装备Ⅱ,深交所,11.26,9.9609,10.12,11.26,10.01,66562339.0,721208745.0,18.0517,10.49,10.248,10.0335,9.2637,9.0153,7.9322,4.0388,1.9928,11.26,8.99,11.26,8.23,0.0,0.0,99.6032,49.0779,,,,,0.0,68.4366,0.1233,100.0,19.0,23.0,98.22814259,8.39755396,,,,11.525,99.8347,8.242,74.225,78.962,50.0,55.2798,neutral,0.25,0.35,0.25,0.15,,,,
002201.SZ,九鼎新材,玻璃玻纤,深交所,10.29,10.0535,10.0,10.29,9.86,21227055.0,215992314.0,11.3113,8.948,8.656,8.3025,8.2298,8.1553,6.9548,2.5696,1.0808,10.29,7.79,10.29,7.65,0.0,0.0,99.6032,55.2585,,,,,-152422.08,82.6316,0.3839,100.0,11.0,11.0,89.20157153,6.7585448,,,,17.8512,61.9008,10.2048,73.5226,75.2036,50.0,54.585,neutral,0.25,0.35,0.25,0.15,,,,
300505.SZ,川金诺,农化制品,创业板,22.32,-1.1515,22.58,22.58,22.27,13389969.0,299500005.0,22.1972,22.174,21.833,22.304,22.1862,21.3227,18.7814,0.4391,1.0115,23.99,20.8,25.41,19.46,-6.9612,-12.1606,90.873,45.0682,,,,,0.0,48.307,0.087,100.0,2.0,4.0,16.24061091,2.32571955,,,,26.6798,51.0744,10.1012,68.9415,79.7905,50.0,54.1024,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,14.08,-6.6313,15.3,15.44,13.88,88276847.0,1258102007.0,19.7653,13.516,12.676,12.0285,11.4262,10.7807,8.9452,5.4392,2.2049,15.08,10.88,15.08,10.14,-6.6313,-6.6313,99.2063,59.1749,,,,,,75.1295,0.6169,100.0,14.0,17.0,43.584804,11.52191768,,,,8.2164,99.5041,8.577,71.8597,76.5706,50.0,53.9378,neutral,0.25,0.35,0.25,0.15,,,,
300136.SZ,信维通信,消费电子,创业板,44.73,17.9589,37.6,45.5,37.13,166096975.0,7061617353.0,18.896,39.19,37.721,35.0045,32.0533,28.3325,25.6798,7.6167,3.5984,44.73,30.4,44.73,25.56,0.0,0.0,99.6032,74.349,,,,,7849624.93,83.7244,1.5374,100.0,15.0,22.0,153.43955882,14.07732742,,,,99.7521,99.7521,-0.0898,74.225,81.4822,50.0,53.8268,neutral,0.25,0.35,0.25,0.15,,,,
300446.SZ,航天智造,汽车零部件,创业板,25.03,6.4653,23.37,25.4,23.2,100373028.0,2477202760.0,7.868,24.35,23.069,21.9595,19.9847,18.7958,18.2051,5.8085,3.191,26.25,19.01,26.25,16.57,-4.6476,-4.6476,99.2063,77.387,,,,,-4688386.16,66.9665,0.5717,100.0,15.0,46.0,16.80592152,2.31263732,,,,3.4513,7.7686,15.2195,72.0353,66.9603,50.0,53.2573,neutral,0.25,0.35,0.25,0.15,,,,
002975.SZ,博杰股份,自动化设备,深交所,81.55,3.7532,80.01,82.45,78.6,9675353.0,780626743.0,14.182,76.716,74.431,75.383,69.0617,57.8808,44.8262,1.1289,1.5379,83.0,69.1,83.0,53.48,-1.747,-1.747,99.2063,58.3349,,,,,6738516.96,66.4882,0.7748,100.0,3.0,127.0,139.58339962,13.81214531,,,,89.0147,99.9174,0.9137,72.1178,80.0054,50.0,52.971,neutral,0.25,0.35,0.25,0.15,,,,
002669.SZ,康达新材,化学制品,深交所,14.88,5.0847,14.13,15.09,14.13,30722385.0,452131019.0,12.0675,14.14,13.878,13.583,13.725,13.6484,11.7568,0.5217,0.0632,14.88,12.96,14.88,12.86,0.0,0.0,99.2063,35.8674,,,,,,76.2431,0.2746,100.0,8.0,5.0,41.34237348,1.87656831,,,,42.314,96.4463,5.5612,72.9958,73.7539,50.0,52.8773,neutral,0.25,0.35,0.25,0.15,,,,
301421.SZ,波长光电,光学光电子,深交所,106.8,-1.23,106.3,108.0,105.69,6851975.0,731248767.0,15.6763,105.056,104.98,100.5005,103.2658,91.6196,71.7688,3.5917,-0.0523,112.29,92.0,132.3,88.0,-4.8891,-19.2744,92.4603,60.2028,,,,,12414250.64,65.5855,1.6773,100.0,14.0,2.0,285.92869061,8.40384624,,,,69.635,69.781,4.7793,68.4147,80.8458,50.0,52.8514,neutral,0.25,0.35,0.25,0.15,,,,
002957.SZ,科瑞技术,自动化设备,深交所,22.18,1.8365,21.64,22.33,21.56,32539173.0,717626675.0,12.9107,20.496,19.921,19.8405,20.3642,18.9062,17.3859,1.4885,0.6325,22.18,18.85,23.35,18.71,0.0,-5.0107,97.2222,41.6473,,,,,7019539.08,74.3728,0.575,100.0,3.0,2.0,85.13682192,7.67100774,,,,79.6694,99.4215,1.8303,71.1446,79.413,50.0,52.7114,neutral,0.25,0.35,0.25,0.15,,,,
