ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
301297.SZ,富乐德,半导体,深交所,48.82,-0.5095,48.5,49.99,48.01,22702088.0,1113665167.0,8.6082,46.828,44.399,40.946,37.8218,37.7849,39.5661,8.698,1.4453,49.07,34.7,49.07,32.7,-0.5095,-0.5095,99.2063,68.9392,204000000.0,425000000.0,574000000.0,573000000.0,1954350.0,72.5806,1.7222,100.0,22.0,15.0,94.25210529,7.53119714,1.79,46.26,19.96,45.7143,70.8333,-25.072,86.0287,84.3251,95.8561,59.3017,neutral,0.25,0.35,0.25,0.15,,,
002259.SZ,升达林业,燃气Ⅱ,深交所,5.74,-3.5294,6.04,6.12,5.7,39278202.0,229548680.0,2.4927,5.602,5.415,5.4625,5.5205,4.8379,4.4953,1.5807,0.0876,6.03,5.06,6.31,4.99,-4.8093,-9.0333,92.4603,79.1092,-11606300.000000002,-23342100.0,-37241800.0,-73675900.0,0.0,51.8272,0.0954,100.0,3.0,3.0,15.51226421,6.68285008,18.35,576.67,38.63,1.9774,1.7355,16.9203,92.6033,56.1746,50.0,58.1849,neutral,0.25,0.35,0.25,0.15,,,
300444.SZ,双杰电气,电网设备,创业板,17.5,8.6957,16.0,18.69,15.78,165071543.0,2845666907.0,6.9451,16.682,16.54,15.7615,15.4008,13.2591,10.2816,5.5799,1.388,17.5,13.6,18.16,12.8,0.0,-3.6344,98.0159,64.915,-68993500.0,44096100.0,-91564100.0,-132000000.0,-723190.6,65.5415,0.2176,100.0,17.0,17.0,23.58643748,5.22446902,14.34,29615.01,73.11,1.1751,92.6446,-13.3651,98.8,61.6528,73.5261,57.6808,neutral,0.25,0.35,0.25,0.15,,,
300223.SZ,北京君正,半导体,创业板,146.83,0.5134,146.81,149.8,141.95,35517414.0,5171003042.0,10.4677,140.166,131.663,124.329,121.6115,113.8,92.7746,7.0261,0.146,146.83,111.56,146.83,104.3,0.0,0.0,99.2063,55.119,121000000.0,778000000.0,3315999999.9999995,4374000000.0,-11637405.5,80.0881,5.7973,100.0,18.0,9.0,153.98158403,7.52380239,2.54,331.61,7.74,90.0,94.4628,-40.1117,96.6188,69.0172,95.8561,55.4214,neutral,0.25,0.35,0.25,0.15,,,
301246.SZ,宏源药业,化学制药,深交所,32.3,1.5723,31.51,34.35,31.21,28096509.0,918052285.0,8.5242,31.614,28.912,26.624,23.1802,21.848,18.4449,9.4579,3.8724,32.37,23.65,32.37,19.56,-0.2162,-0.2162,99.2063,79.4069,-33289500.0,49238600.0,18540500.0,13047000.0,-360794.8,78.3286,1.3422,100.0,30.0,30.0,46.04916604,2.54319289,3.19,1524.43,26.67,18.1013,76.5823,-11.131,98.9793,66.5152,46.0641,55.3984,neutral,0.25,0.35,0.25,0.15,,,
301358.SZ,湖南裕能,电池,深交所,100.66,2.3488,99.67,100.96,95.0,36636339.0,3585846517.0,4.7722,102.436,99.125,90.8985,77.6038,72.8989,54.8977,9.6649,4.3953,109.9,76.51,109.9,61.3,-8.4076,-8.4076,98.0159,84.988,-112999999.99999999,248000000.0,137000000.0,168000000.0,-3548210.97,65.9941,1.2734,100.0,20.0,43.0,28.18414446,3.75865117,9.98,1337.77,61.23,49.5716,81.1506,-25.7876,94.0879,75.2267,61.1712,54.4662,neutral,0.25,0.35,0.25,0.15,,,
688536.SH,思瑞浦,半导体,科创板,296.5,4.1081,284.81,300.88,275.81,8978274.0,2598556401.0,3.6155,271.302,253.229,224.527,193.053,180.0558,164.1054,12.2425,3.2346,296.5,181.82,296.5,156.55,0.0,0.0,99.6032,65.948,27477000.0,-1938400.0,103000000.0,458000000.0,3230125.05,84.7247,14.3553,100.0,22.0,22.0,187.02198271,7.72716101,,,,58.7065,63.8017,-31.4977,80.0,77.7792,95.8561,53.9488,neutral,0.25,0.35,0.25,0.15,,,
603317.SH,天味食品,调味发酵品Ⅱ,上交所,16.14,1.8939,15.71,16.31,15.7,21452375.0,344869802.0,0.5482,16.404,16.042,14.724,13.5328,13.2136,12.3625,6.5027,2.0781,17.28,13.06,17.28,11.89,-6.5972,-6.5972,97.619,56.0965,-19548600.0,-37685400.0,-29562700.0,20874200.0,-3973348.78,75.0,0.2732,100.0,26.0,21.0,21.07348319,3.30103567,5.36,234.67,15.15,3.3058,43.6364,9.1779,90.7067,49.1798,50.0,53.8368,neutral,0.25,0.35,0.25,0.15,,,
300438.SZ,鹏辉能源,电池,创业板,89.36,1.1432,87.5,91.85,86.12,36651976.0,3280608892.0,6.9689,87.982,81.305,73.329,59.1287,55.4707,42.1243,14.129,6.3759,89.4,57.18,89.4,43.47,-0.0447,-0.0447,99.2063,92.0323,52106000.0,-22768000.0,4085000.0,110000000.00000001,-25980254.88,77.9178,3.2477,100.0,20.0,23.0,72.25862951,7.2866349,5.69,819.09,75.26,47.1074,78.0992,-28.0578,98.3413,67.3509,61.1712,53.4184,neutral,0.25,0.35,0.25,0.15,,,
301150.SZ,中一科技,电池,深交所,77.35,6.3961,71.84,79.97,71.03,18696528.0,1390104459.0,12.0008,73.378,68.776,64.966,54.3862,49.1427,38.4824,7.2418,5.1465,77.35,56.33,77.35,39.05,0.0,0.0,99.6032,82.4596,364000000.0,268000000.00000003,327000000.0,498000000.00000006,0.0,66.2912,1.7882,100.0,10.0,45.0,157.76042923,5.99389775,1.95,2297.11,51.43,80.9892,96.5381,-50.9656,98.2982,90.2738,61.1712,53.4071,neutral,0.25,0.35,0.25,0.15,,,
