ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300042.SZ,朗科科技,计算机设备,创业板,61.08,20.0,53.0,61.08,52.02,51074112.0,2931913079.0,18.0461,46.818,42.504,38.5,32.648,30.8442,27.93,9.6444,5.2816,61.08,31.6,61.08,25.13,0.0,0.0,99.6032,116.7036,374000000.0,184000000.0,171000000.0,285000000.0,19291809.99,84.6627,4.1362,100.0,10.0,39.0,125.37846248,13.44615392,,,,85.8766,99.9174,1.2102,73.347,83.6388,50.0,54.3837,neutral,0.25,0.35,0.25,0.15,,,,
301555.SZ,惠柏新材,塑料,深交所,41.35,-0.3374,41.49,42.4,40.6,5410232.0,223208916.0,13.6183,41.026,40.007,38.5015,35.863,33.7828,30.5005,4.5313,2.3341,41.49,34.91,41.49,29.9,-0.3374,-0.3374,99.2063,52.7651,5928300.0,-20909699.999999996,11362700.0,-8309400.000000001,,58.7423,0.6605,100.0,10.0,25.0,53.98671158,3.70764429,,,,35.969,92.5581,6.4233,73.347,75.8418,50.0,53.7377,neutral,0.25,0.35,0.25,0.15,,,,
300975.SZ,商络电子,元件,创业板,18.65,-0.6922,18.77,18.95,18.2,71354832.0,1322360730.0,26.5224,17.614,16.749,16.0175,14.5575,13.9196,12.6996,3.922,2.9587,18.78,14.41,18.78,12.11,-0.6922,-0.6922,99.2063,51.1242,944000000.0,500000000.0,748000000.0,19604000.0,-5699200.81,70.6922,0.5769,100.0,8.0,46.0,67.99759887,13.3901646,,,,53.8843,99.9174,4.2335,72.9958,76.6333,50.0,53.2652,neutral,0.25,0.35,0.25,0.15,,,,
000823.SZ,超声电子,元件,深交所,16.32,5.3583,15.71,16.33,15.55,48229866.0,774113316.0,22.5339,15.896,15.622,15.539,14.5892,13.9446,12.6528,2.6897,0.4245,16.61,14.84,16.61,13.03,-1.7459,-1.7459,99.2063,48.4993,-12548000.0,-413999999.99999994,-738000000.0,-1462000000.0,7374052.4,47.4427,0.07,100.0,7.0,55.0,71.42074079,3.18491512,,,,99.6694,99.6694,-0.0764,72.8202,80.7231,50.0,53.1487,neutral,0.25,0.35,0.25,0.15,,,,
300480.SZ,光力科技,专用设备,创业板,31.5,5.7047,30.02,32.25,30.01,24349656.0,765972977.0,15.8673,30.836,31.498,29.5605,22.9215,19.8945,17.2817,5.5619,5.6501,33.46,25.9,33.46,15.64,-5.8577,-5.8577,97.619,82.2565,182000000.0,385000000.0,713000000.0,419000000.00000006,1356517.26,60.8989,-0.4502,100.0,55.0,47.0,292.81476993,9.31999211,,,,99.877,95.6198,0.1773,72.0353,81.4719,50.0,53.1247,neutral,0.25,0.35,0.25,0.15,,,,
300505.SZ,川金诺,农化制品,创业板,35.42,-5.7728,35.79,36.0,34.03,62230498.0,2169207648.0,9.9854,36.424,35.578,34.084,28.4637,25.1837,21.777,6.8129,4.3995,38.9,27.28,38.9,20.8,-8.946,-8.946,96.8254,117.8301,-30844300.0,-268000000.00000003,-388000000.0,-600000000.0,0.0,47.5584,-0.0321,100.0,17.0,47.0,14.91484675,2.1358649,,,,18.8735,41.157,11.5084,68.5233,74.2784,50.0,52.9299,neutral,0.25,0.35,0.25,0.15,,,,
601975.SH,-,航运港口,上交所,5.0,1.4199,4.9,5.1,4.62,501108762.0,2479135311.0,6.585,4.73,4.621,4.4045,3.67,3.4279,3.151,6.4918,3.9758,5.22,3.54,5.22,2.98,-4.2146,-4.2146,99.2063,92.4446,-293000000.0,-592000000.0,-655000000.0,-463000000.0,5551071.22,65.7051,0.0345,100.0,17.0,44.0,11.96781118,1.45701544,,,,49.5041,25.7851,9.6514,72.0353,70.4813,50.0,52.7455,neutral,0.25,0.35,0.25,0.15,,,,
301191.SZ,菲菱科思,通信设备,深交所,127.94,19.9962,108.75,127.94,106.95,7097018.0,828313047.0,12.3316,119.106,117.316,118.6505,112.9475,106.2436,98.8036,2.1555,1.0772,127.94,106.62,127.94,99.61,0.0,0.0,98.4127,104.4391,302000000.0,279000000.0,258000000.0,245000000.00000003,3338896.14,50.2533,-0.0946,100.0,1.0,1.0,149.92533457,6.46257806,,,,96.7774,96.4753,0.4125,71.7666,79.927,50.0,52.7032,neutral,0.25,0.35,0.25,0.15,,,,
301099.SZ,雅创电子,其他电子Ⅱ,深交所,52.38,0.7308,51.81,55.1,51.25,19587903.0,1036985157.0,14.5037,48.16,45.815,45.5565,46.2655,45.6798,45.8333,1.1996,0.9741,52.38,42.07,52.94,40.69,0.0,-1.0578,91.2698,81.0299,-37988100.0,-59747400.0,-17567300.0,-100000000.0,0.0,62.0259,2.0675,100.0,3.0,3.0,75.59143626,9.75913754,,,,97.6682,97.3094,0.272,72.1178,78.5913,50.0,52.4571,neutral,0.25,0.35,0.25,0.15,,,,
301419.SZ,阿莱德,通信设备,深交所,38.85,4.1555,37.4,39.34,37.08,8244682.0,318821821.0,14.2397,37.726,37.339,36.602,35.0143,34.4226,32.4565,2.176,1.1424,38.85,34.8,38.85,32.0,0.0,0.0,99.6032,46.4485,-22272500.0,-379200.0,32302600.000000004,-79790200.0,,56.2018,0.3514,100.0,10.0,28.0,117.87821686,7.95775481,,,,93.4227,95.4933,0.7958,73.347,75.5872,50.0,52.2672,neutral,0.25,0.35,0.25,0.15,,,,
