ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300042.SZ,朗科科技,计算机设备,创业板,38.75,0.3626,37.45,38.76,37.21,23728621.0,899838016.0,18.0461,35.834,35.678,34.6665,30.6017,29.6788,27.4428,0.3328,2.345,38.75,31.6,38.75,25.13,0.0,0.0,99.6032,79.1406,,,,,19291809.99,63.9209,0.4198,100.0,3.0,32.0,125.37846248,13.44615392,7.47,744.43,34.18,85.8766,99.9174,31.4699,95.9835,82.4049,50.0,69.5629,neutral,0.25,0.35,0.25,0.15,,,,
300821.SZ,东岳硅材,化学制品,创业板,13.6,-1.5919,13.44,13.74,13.3,31083870.0,419952050.0,8.3819,13.586,13.812,12.9265,12.729,11.6925,10.0745,1.1978,0.114,14.89,11.46,14.89,11.4,-8.6635,-8.6635,93.6508,87.8863,,,,,-1191580.48,59.2767,0.1404,100.0,9.0,9.0,178.90591753,4.81301085,3.86,426.99,18.23,84.9689,92.6446,29.1156,91.2776,72.49,50.0,64.8486,neutral,0.25,0.35,0.25,0.15,,,,
002192.SZ,融捷股份,能源金属,深交所,55.6,1.3858,53.13,55.89,51.7,12856361.0,690406230.0,10.4674,54.952,56.154,54.2,53.9283,49.0876,39.8322,-1.5244,0.4455,59.68,50.1,61.27,47.69,-6.8365,-9.2541,91.2698,48.2638,,,,,-19209195.33,60.945,0.057,75.0,9.0,10.0,43.24129767,5.99049117,7.5,1296.26,22.51,53.3884,61.157,42.0471,84.6481,68.1458,50.0,64.6751,neutral,0.25,0.35,0.25,0.15,,,,
300139.SZ,晓程科技,贵金属,创业板,74.0,2.621,71.0,75.62,70.23,58561213.0,4254851483.0,6.7147,75.994,71.981,65.8745,47.0968,36.3583,27.2811,3.5982,9.9648,81.96,54.7,84.38,23.8,-9.7121,-12.3015,97.619,145.359,,,,,,63.2122,0.1734,100.0,10.0,59.0,54.03947304,8.40488278,3.76,307.96,19.98,9.9274,90.9917,35.4167,89.4967,67.5129,50.0,64.5562,neutral,0.25,0.35,0.25,0.15,,,,
300444.SZ,双杰电气,电网设备,创业板,18.16,2.8895,17.68,18.18,17.2,150733768.0,2681104353.0,4.7124,17.116,16.566,15.8405,12.835,10.886,8.965,5.5857,5.2624,18.16,14.51,18.16,9.0,0.0,0.0,99.6032,89.0778,,,,,-723190.6,67.9012,0.2957,100.0,10.0,82.0,21.08275268,4.66989508,14.34,29615.01,73.11,0.235,88.0165,26.0226,99.122,62.7311,50.0,64.3811,neutral,0.25,0.35,0.25,0.15,,,,
002259.SZ,升达林业,燃气Ⅱ,深交所,5.78,-2.5295,6.0,6.04,5.56,50468920.0,288661302.0,2.5501,5.704,5.706,5.7145,4.6637,4.4077,3.9962,1.2581,3.1937,6.31,5.44,6.31,3.73,-8.3994,-8.3994,97.2222,68.6715,,,,,0.0,53.0488,-0.1097,100.0,2.0,31.0,14.44508141,6.22309627,18.35,576.67,38.63,0.8475,0.1653,46.555,92.95,50.5264,50.0,64.3029,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,41.39,-3.7666,42.56,44.02,40.57,50269282.0,2098635134.0,16.3199,43.19,41.436,36.079,23.0978,17.1349,12.5523,12.895,13.0556,46.05,25.87,46.05,11.17,-10.1194,-10.1194,97.2222,94.9498,,,,,,67.3273,0.0879,75.0,59.0,62.0,40.86340309,10.80249819,18.79,2917.13,62.44,7.8156,98.843,28.2937,86.1939,76.4049,50.0,63.8425,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,12.18,-1.2966,12.0,12.22,11.72,30622200.0,366297487.0,11.715,12.176,12.966,12.81,11.9135,10.3703,8.9894,0.0625,1.9192,14.19,11.55,14.19,9.78,-14.1649,-14.1649,88.0952,58.6308,,,,,0.0,42.4779,-0.3561,50.0,0.0,68.0,86.00525079,7.3526152,6.03,13362.43,32.32,6.9849,99.4215,37.6365,77.2733,76.9816,50.0,63.2002,neutral,0.25,0.35,0.25,0.15,,,,
002756.SZ,永兴材料,能源金属,深交所,69.2,0.4646,67.3,69.5,64.21,18526321.0,1245340803.0,5.4137,67.248,63.776,56.3225,53.0103,47.546,40.0468,6.3501,3.3105,69.2,46.84,69.2,45.1,0.0,0.0,99.6032,64.1977,,,,,-24643930.6,88.1849,3.2742,100.0,11.0,12.0,31.8372326,2.31441044,3.78,155.48,11.45,66.4463,49.3388,35.5951,91.1832,58.1658,50.0,62.8543,neutral,0.25,0.35,0.25,0.15,,,,
000612.SZ,焦作万方,工业金属,深交所,14.54,-0.1374,14.96,15.11,14.3,61212213.0,895586051.0,3.3586,14.744,14.683,14.055,12.4868,10.9387,9.3088,0.3713,3.4592,15.14,12.82,15.14,9.67,-3.963,-3.963,96.0317,49.4175,,,,,-9920907.52,63.6161,-0.0472,100.0,13.0,101.0,8.88816578,1.63834575,6.86,216.46,15.03,2.0661,74.5455,47.4666,87.742,50.3025,50.0,62.652,neutral,0.25,0.35,0.25,0.15,,,,
300480.SZ,光力科技,专用设备,创业板,32.6,-0.3363,32.81,33.0,31.07,28003872.0,896992433.0,15.8673,29.296,28.698,26.955,21.1215,19.0652,16.8398,6.8837,5.5934,32.71,21.53,32.71,15.64,-0.3363,-0.3363,99.2063,111.1036,,,,,1356517.26,70.2575,0.559,100.0,48.0,40.0,292.81476993,9.31999211,2.38,76.65,17.46,99.877,95.6198,16.9387,86.9216,80.1048,50.0,62.1834,neutral,0.25,0.35,0.25,0.15,,,,
000973.SZ,佛塑科技,塑料,深交所,14.5,10.0152,13.08,14.5,12.79,83065081.0,1147168689.0,3.2955,13.402,13.621,13.24,13.0953,11.1923,8.8548,2.4173,0.2117,14.51,11.93,15.51,11.14,-0.0689,-6.5119,96.8254,63.1266,,,,,0.0,58.5859,0.0906,100.0,3.0,3.0,54.7244791,3.85484446,10.94,2694.74,50.27,75.4545,88.1818,26.9531,96.4423,56.6017,50.0,62.1435,neutral,0.25,0.35,0.25,0.15,,,,
002709.SZ,天赐材料,电池,深交所,43.36,3.4845,40.64,43.46,39.51,86660734.0,3634127263.0,5.8456,41.724,42.205,41.669,42.0767,39.2675,28.5604,-0.0096,0.1325,44.0,39.35,48.04,37.26,-1.4545,-9.7419,88.0952,39.2939,,,,,-37735861.97,59.6914,0.2138,75.0,3.0,1.0,36.57273916,5.49450308,8.84,1005.75,35.56,50.0826,50.9917,38.2846,86.3761,58.9692,50.0,62.0451,neutral,0.25,0.35,0.25,0.15,,,,
002378.SZ,章源钨业,小金属,深交所,44.91,0.4698,44.48,45.88,42.2,128962866.0,5678510368.0,5.1067,43.604,40.352,32.8985,22.0268,17.3923,12.6453,17.7765,13.2864,44.98,22.3,44.98,12.69,-0.1556,-0.1556,99.2063,90.2025,,,,,-5164624.8,81.8475,2.0229,100.0,62.0,59.0,63.93091895,14.78765788,15.08,795.78,70.3,79.0083,96.1157,18.6653,98.1862,60.3911,50.0,61.6293,neutral,0.25,0.35,0.25,0.15,,,,
