ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
002975.SZ,博杰股份,自动化设备,深交所,122.07,-3.844,126.06,127.2,121.3,14743941.0,1826973954.0,12.0398,122.956,120.245,117.6235,93.0227,85.9041,66.5217,3.8389,3.6372,133.71,105.44,133.71,65.95,-8.7054,-8.7054,98.0159,96.174,,,,,6738516.96,48.5058,-0.4704,100.0,4.0,33.0,129.23395815,12.7880408,2.84,419.12,27.36,85.7305,99.6694,-41.9638,89.8347,77.1312,72.8732,51.165,neutral,0.25,0.35,0.25,0.15,,,
600563.SH,法拉电子,元件,上交所,170.37,4.8366,162.51,176.32,162.51,13958421.0,2403006315.0,4.4768,167.574,154.685,138.5085,127.7582,117.4106,115.7518,8.8381,3.6066,174.2,114.49,174.2,114.06,-2.1986,-2.1986,98.8095,72.0593,,,,,30184452.98,76.0126,7.9999,100.0,16.0,16.0,30.58212266,5.80616411,,,,61.2397,52.6446,-29.595,77.3,60.6832,95.8049,49.1978,neutral,0.25,0.35,0.25,0.15,,,
300241.SZ,瑞丰光电,光学光电子,创业板,7.59,0.5298,7.52,7.71,7.38,96956863.0,729656999.0,6.2301,7.25,7.159,7.0845,6.9323,6.4447,6.0766,1.3302,1.1208,7.59,6.55,7.77,6.16,0.0,-2.3166,98.4127,37.4196,,,,,,63.6943,0.0813,100.0,4.0,18.0,69.71829,2.06407853,,,,28.8317,79.3388,-24.9258,76.6,61.3409,87.7547,49.077,neutral,0.25,0.35,0.25,0.15,,,
301487.SZ,盟固利,电池,深交所,26.05,-1.7722,26.5,26.96,25.62,21932853.0,574676295.0,5.0164,25.904,25.531,25.1485,23.1945,22.981,23.0574,2.9284,0.544,26.52,22.78,26.52,19.55,-1.7722,-1.7722,88.0952,46.8107,,,,,-5774493.51,56.8761,0.0199,100.0,30.0,25.0,143.01258061,5.19207773,,,,2.4123,23.088,-1.6163,80.0,56.1435,45.5506,48.4644,neutral,0.25,0.35,0.25,0.15,,,
300566.SZ,激智科技,光学光电子,创业板,22.37,-2.3144,22.74,23.32,22.2,20115606.0,454699592.0,11.1937,22.722,21.588,20.6565,19.5087,19.3207,19.0662,5.1034,0.8504,23.34,18.53,23.34,17.3,-4.156,-4.156,98.4127,42.0407,,,,,0.0,69.9837,0.5043,100.0,29.0,16.0,40.70621583,3.68864194,,,,61.8182,79.1736,-36.4298,75.3,71.4772,87.7547,48.2801,neutral,0.25,0.35,0.25,0.15,,,
300219.SZ,鸿利智汇,光学光电子,创业板,8.81,-6.5748,9.75,9.75,8.72,100823782.0,908820366.0,6.0382,8.778,8.474,8.1335,7.8587,7.666,7.2872,3.4533,0.9376,9.43,7.3,9.43,7.07,-6.5748,-6.5748,98.8095,46.4684,,,,,3771849.6,65.9259,0.2148,100.0,18.0,16.0,62.67232828,2.43772639,,,,76.9421,75.7025,-40.8554,77.3,70.9405,87.7547,47.7395,neutral,0.25,0.35,0.25,0.15,,,
300763.SZ,锦浪科技,光伏设备,创业板,119.9,11.4727,107.44,123.78,107.28,35500509.0,4109344358.0,4.8584,111.794,107.8,101.886,99.1262,87.519,77.5018,3.9128,2.912,119.9,83.6,119.9,83.6,0.0,0.0,99.6032,99.8143,,,,,25656090.85,68.8362,3.0182,100.0,18.0,18.0,59.04250926,3.98055285,,,,59.5868,48.5124,-27.9835,80.0,70.2602,60.8476,47.6963,neutral,0.25,0.35,0.25,0.15,,,
000531.SZ,穗恒运Ａ,电力,深交所,7.46,1.4966,7.3,7.52,7.25,35838363.0,265725652.0,1.9521,7.196,7.224,7.237,7.1103,6.8664,6.6632,0.7728,0.8677,7.56,6.97,8.42,6.47,-1.3228,-11.4014,96.8254,42.3754,,,,-87514200.0,307077.9,53.012,0.0084,100.0,2.0,3.0,17.42780539,0.99957545,,,,16.8563,37.1901,-10.1972,75.2,51.502,72.3642,47.5008,neutral,0.25,0.35,0.25,0.15,,,
300373.SZ,扬杰科技,半导体,创业板,110.02,12.38,101.9,114.86,101.2,51659590.0,5659922375.0,7.3769,93.43,87.876,83.138,78.9877,75.6888,67.4118,3.4833,0.5258,110.02,75.88,110.02,67.47,0.0,0.0,99.6032,83.4828,,,,,8973080.34,77.3994,5.2912,100.0,4.0,4.0,52.71205913,7.29034004,3.96,41.01,39.43,94.876,97.1074,-43.912,83.9224,68.1264,77.7172,47.084,neutral,0.25,0.35,0.25,0.15,,,
300657.SZ,弘信电子,元件,创业板,43.73,-6.058,45.57,46.03,43.28,84456366.0,3755192218.0,12.5911,47.682,45.942,41.688,35.007,32.3633,31.0225,7.5972,3.7373,52.08,34.93,52.08,27.83,-16.033,-16.033,97.2222,118.7052,,,,,15866848.86,54.6838,0.4306,75.0,8.0,29.0,116.43183874,14.61597849,,,,15.7895,96.8595,-24.7412,61.9,68.0819,95.8049,46.8709,neutral,0.25,0.35,0.25,0.15,,,
