ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
605020.SH,永和股份,化学制品,上交所,34.88,-2.0225,35.24,36.88,34.3,31985625.0,1137398176.0,8.7478,34.634,34.038,32.014,28.1282,27.795,26.8082,6.4348,1.5121,35.6,26.93,35.6,23.37,-2.0225,-2.0225,98.8095,47.5091,148000000.0,204000000.0,-77600400.0,64959600.0,-1615189.8,65.5104,0.3094,100.0,34.0,19.0,31.05234154,3.37329174,3.09,85.11,31.52,26.0833,47.6667,-6.8792,88.4111,64.5439,50.9571,53.0036,neutral,0.25,0.35,0.25,0.15,,,
300566.SZ,激智科技,光学光电子,创业板,25.19,2.0665,24.42,25.87,24.42,29335062.0,738097963.0,11.6653,24.294,23.508,21.96,19.87,19.5704,19.1862,6.3104,1.8522,25.19,19.89,25.19,17.3,0.0,0.0,99.6032,66.2744,23416000.0,-49280200.00000001,-231999999.99999997,-3783300.0,0.0,70.489,0.5433,100.0,34.0,21.0,40.52437568,3.67216428,,,,61.4876,78.7603,-36.2107,80.0,80.1575,78.1497,50.7092,neutral,0.25,0.35,0.25,0.15,,,
300975.SZ,商络电子,元件,创业板,42.69,-1.6586,41.62,44.43,41.62,99201504.0,4237180004.0,13.6111,39.608,33.018,28.177,21.9705,17.9389,15.1124,20.227,10.2512,43.41,21.62,43.41,15.49,-1.6586,-1.6586,99.2063,125.4736,14571000.0,-618000000.0,-700000000.0,-278000000.0,-5699200.81,82.7018,3.7195,100.0,9.0,97.0,53.34690848,10.50513397,10.1,600.35,72.67,42.0661,99.0909,-29.4959,96.5778,42.5098,87.4393,50.1716,neutral,0.25,0.35,0.25,0.15,,,
002975.SZ,博杰股份,自动化设备,深交所,148.0,-0.3904,154.86,157.97,145.6,20245444.0,3070308000.0,12.1681,142.046,132.501,124.501,98.2218,88.5438,68.7294,5.847,5.5891,148.58,105.44,148.58,65.95,-0.3904,-0.3904,99.2063,106.8864,-16745000.0,175000000.0,59679000.0,126000000.0,6738516.96,67.5577,3.6341,100.0,9.0,38.0,135.23985164,13.38233979,,,,87.4292,99.9174,-50.5796,78.8,90.8876,69.8059,48.1279,neutral,0.25,0.35,0.25,0.15,,,
605186.SH,健麾信息,自动化设备,上交所,27.89,2.4238,27.07,28.8,26.8,8070100.0,226445776.0,7.5699,27.134,26.209,25.0655,21.6712,21.3597,21.2618,7.5957,2.3988,27.89,20.16,27.89,18.25,0.0,0.0,99.6032,53.5832,-25936600.0,-73483300.0,-57802400.0,-44289200.0,-962289.51,67.1875,0.294,100.0,33.0,18.0,155.00879995,4.31105155,,,,80.2479,50.0,-35.5868,80.0,71.7636,69.8059,47.5151,neutral,0.25,0.35,0.25,0.15,,,
688536.SH,思瑞浦,半导体,科创板,304.3,7.4088,286.54,314.49,284.54,6190283.0,1868685114.0,3.6155,301.48,303.932,297.0945,226.7312,197.9495,173.0318,5.1113,5.2742,330.22,253.9,330.22,162.58,-7.8493,-7.8493,97.2222,86.0221,27477000.0,-1938400.0,103000000.0,458000000.0,3230125.05,52.3396,-9.8967,100.0,1.0,38.0,187.02198271,7.72716101,,,,58.7065,63.8017,-31.4977,74.5,76.6926,66.9959,47.4231,neutral,0.25,0.35,0.25,0.15,,,
300319.SZ,麦捷科技,元件,创业板,17.99,10.3004,16.12,18.72,15.92,191388985.0,3329947389.0,21.1371,15.914,15.122,14.2825,13.0387,12.7258,12.2304,6.1501,1.3,17.99,13.1,17.99,10.9,0.0,0.0,99.6032,61.1573,-304000000.0,-288000000.0,23997000.0,47555000.0,3325151.79,78.5542,0.6385,100.0,35.0,21.0,91.7274819,5.60298135,,,,96.0331,99.7521,-53.5496,80.0,78.7207,87.4393,47.4087,neutral,0.25,0.35,0.25,0.15,,,
002475.SZ,立讯精密,消费电子,深交所,74.8,1.0811,75.0,78.0,73.33,263847122.0,20073822599.0,5.567,73.12,72.461,73.1795,61.3448,58.2748,51.8428,1.4578,3.533,80.15,67.87,80.15,46.3,-6.675,-6.675,98.0159,56.3216,4745000000.0,3208000000.0,4029000000.0,1939999999.9999998,130323750.71,48.839,-1.0356,100.0,2.0,38.0,31.90290423,6.21725484,,,,81.2397,79.0909,-43.2066,74.7,86.0005,70.3304,47.393,neutral,0.25,0.35,0.25,0.15,,,
300681.SZ,英搏尔,汽车零部件,创业板,34.18,4.7181,32.4,35.35,32.39,21008491.0,716442851.0,3.689,33.238,32.977,33.152,27.726,26.7465,28.155,1.673,2.9074,34.79,31.12,34.79,20.43,-1.7534,-1.7534,98.4127,60.9025,11606900.0,-6911500.0,-24230700.0,21687900.0,-47042.82,51.6818,-0.6061,100.0,1.0,37.0,40.4796107,3.03618541,,,,13.2906,36.1157,-8.6806,77.2,57.861,50.2673,46.8552,neutral,0.25,0.35,0.25,0.15,,,
603032.SH,德新科技,电池,上交所,25.23,2.6444,24.0,26.48,23.76,22198246.0,564768077.0,7.0666,25.566,24.444,24.083,21.0928,20.1291,19.8193,2.4874,3.1233,27.69,22.35,27.69,16.83,-8.8841,-8.8841,98.0159,79.321,16445700.0,-32817399.999999996,-34690300.0,-28043600.0,-1685731.32,60.6769,0.0695,100.0,6.0,34.0,89.40241414,5.2544127,,,,51.8571,58.4298,-27.7574,73.5,72.1519,64.6578,46.5223,neutral,0.25,0.35,0.25,0.15,,,
