ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
002437.SZ,誉衡药业,化学制药,深交所,3.55,2.0115,3.52,3.58,3.43,135652467.0,478394162.0,3.3154,3.408,3.278,3.315,3.3303,3.2798,3.1413,0.3785,0.6751,3.55,2.97,3.62,2.97,0.0,-1.9337,90.873,49.6317,44670000.0,,,,2405181.76,57.6271,0.0691,100.0,4.0,4.0,14.03219984,2.41849842,4.05,57.55,23.43,0.3257,6.8595,15.4211,86.1077,49.5274,78.438,49.3665,high,0.4,0.25,0.2,0.15,,,
605116.SH,奥锐特,化学制药,上交所,31.09,5.7843,30.13,32.0,28.42,19663010.0,593109193.0,0.8116,27.78,26.522,26.2175,27.5732,25.0929,23.5109,2.0732,1.3229,31.09,24.38,34.43,24.38,0.0,-9.7008,96.4286,53.7827,6538700.0,,,,1970804.87,76.3514,1.1692,100.0,4.0,2.0,19.4776809,2.84088771,,,,0.2479,0.2479,4.8513,76.6,41.592,78.438,41.1746,high,0.4,0.25,0.2,0.15,,,
600867.SH,通化东宝,生物制品,上交所,9.59,1.0537,9.52,9.77,9.29,94174698.0,899104564.0,1.2744,9.186,8.814,8.9265,8.7833,8.7712,8.3527,0.9328,0.7976,9.59,8.11,9.59,8.11,0.0,0.0,99.6032,46.2609,22621600.0,,,,-854105.16,57.5862,0.1852,100.0,4.0,4.0,11.75105157,2.00729967,1.77,16.15,12.27,15.3982,0.1653,4.9539,77.6462,40.9139,75.5102,40.9024,high,0.4,0.25,0.2,0.15,,,
688016.SH,心脉医疗,医疗器械,科创板,104.85,3.2598,103.0,105.28,102.28,2805642.0,290980243.0,2.1528,103.926,104.594,106.649,100.8332,99.6188,98.6763,-0.5678,0.9265,111.6,101.54,111.8,91.6,-6.0484,-6.2165,70.6349,43.6307,-14385700.0,,,,767749.91,42.5841,-1.5243,50.0,0.0,36.0,18.53128936,2.58558178,3.63,19.44,11.57,2.3967,1.8182,17.8605,51.4154,46.5812,67.3564,39.4178,high,0.4,0.25,0.2,0.15,,,
603259.SH,药明康德,医疗服务,上交所,103.81,5.8206,100.06,104.11,98.08,79027635.0,8034480317.0,2.3126,98.05,94.822,93.597,96.4977,96.1843,86.2429,0.6679,0.5725,103.81,87.79,104.9,87.79,0.0,-1.0391,88.0952,40.194,148000000.0,,,,-41580404.2,72.7446,2.5513,100.0,7.0,4.0,15.83470288,3.7847083,5.68,26.68,21.08,15.4545,38.0165,4.933,81.7846,26.489,74.897,38.9517,high,0.4,0.25,0.2,0.15,,,
601002.SH,晋亿实业,通用设备,上交所,5.67,-5.9701,5.85,5.91,5.65,104253692.0,595771172.0,1.8594,5.64,5.429,5.4635,5.4348,5.3083,5.1694,0.9516,0.6575,6.03,4.87,6.03,4.87,-5.9701,-5.9701,94.0476,66.2826,264300.0,,,,0.0,52.6119,0.0979,100.0,6.0,6.0,17.17999292,1.00403184,,,,18.4672,17.0248,-5.7197,75.5,57.4761,72.3799,38.9393,high,0.4,0.25,0.2,0.15,,,
300113.SZ,顺网科技,游戏Ⅱ,创业板,28.55,8.0212,27.27,29.8,27.24,82611550.0,2359108260.0,6.9731,27.79,28.241,27.9305,25.4195,23.4582,21.885,1.5027,2.7888,30.06,24.47,30.06,19.67,-5.0233,-5.0233,95.6349,102.1633,-132000000.0,,,,10373918.49,46.2939,-0.3849,100.0,1.0,53.0,33.0685959,5.33237107,3.1,9.56,12.86,1.1765,64.1322,0.3821,71.8846,66.29,50.0,38.882,high,0.4,0.25,0.2,0.15,,,
001325.SZ,元创股份,橡胶,深交所,56.88,1.7895,56.51,57.29,55.7,4169171.0,236456103.0,5.7102,54.972,54.722,54.626,52.2003,,,1.5174,0.3184,56.9,50.01,56.9,49.17,-0.0351,-0.0351,92.5373,42.4137,-378200.0,,,,,49.9373,0.2369,100.0,4.0,8.0,19.35737755,1.67682371,,,,3.3333,3.3333,3.0,77.8,53.22,50.0,38.794,high,0.4,0.25,0.2,0.15,,,
600125.SH,铁龙物流,铁路公路,上交所,6.81,-1.7316,6.95,7.0,6.8,32613809.0,223076604.0,0.8873,6.894,6.66,6.6245,6.5068,6.4365,6.1228,1.3773,0.5434,6.95,6.18,6.95,6.16,-2.0144,-2.0144,98.0159,35.404,,,,,-3358712.0,53.4483,0.0755,100.0,6.0,6.0,13.07833039,0.89938405,2.8,6.91,24.67,0.0826,0.1653,13.3144,69.5,40.8437,50.0,38.3695,high,0.4,0.25,0.2,0.15,,,
300016.SZ,北陆药业,化学制药,创业板,10.46,4.6,10.24,10.53,10.09,46594923.0,483480802.0,2.693,9.926,9.796,10.2635,9.7812,9.103,8.7324,0.1855,1.5979,11.19,9.03,11.19,7.94,-6.5237,-6.5237,93.6508,71.335,47699.99999999999,,,,,47.2763,-0.0335,100.0,1.0,4.0,35.74993624,1.91089913,1.97,209.36,28.35,39.863,18.3471,-10.7888,89.2692,39.0469,78.438,37.5769,high,0.4,0.25,0.2,0.15,,,
