ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
301297.SZ,富乐德,半导体,深交所,61.24,12.1201,54.91,61.6,54.3,51728802.0,2998246383.0,14.1768,55.812,52.904,48.0035,44.292,40.9633,40.4959,6.8192,4.461,61.24,39.78,61.24,32.95,0.0,0.0,99.6032,68.6968,-8515000.0,209000000.0,208000000.0,782000000.0,1954350.0,90.6207,2.5564,100.0,11.0,15.0,105.44389712,8.42547521,,,,52.4882,74.2891,6.0954,73.5226,79.2904,50.0,54.5794,neutral,0.25,0.35,0.25,0.15,,,,
300042.SZ,朗科科技,计算机设备,创业板,76.17,6.5613,70.0,78.2,66.98,36161112.0,2654152128.0,18.0461,73.022,71.169,67.1725,60.1338,48.027,37.0137,4.7475,4.0786,76.17,58.08,76.17,41.45,0.0,0.0,99.6032,76.0067,124000000.0,501999999.99999994,204999999.99999997,389000000.0,19291809.99,63.7288,1.2561,100.0,10.0,108.0,125.37846248,13.44615392,,,,85.8766,99.9174,1.2102,73.347,83.0229,50.0,54.2297,neutral,0.25,0.35,0.25,0.15,,,,
002137.SZ,实益达,光学光电子,深交所,11.5,1.7699,10.85,11.79,10.84,80429411.0,918282923.0,20.287,10.948,10.664,10.3955,9.0703,9.0122,8.9035,5.5809,2.6714,11.5,9.2,11.5,7.74,0.0,0.0,99.6032,89.6065,-60397900.0,-166000000.0,-88567900.00000001,-277000000.0,0.0,55.9865,0.1593,100.0,11.0,32.0,153.65818602,4.32014774,,,,46.9965,99.8347,4.89,73.5226,78.2389,50.0,54.0151,neutral,0.25,0.35,0.25,0.15,,,,
300566.SZ,激智科技,光学光电子,创业板,36.95,12.4467,32.98,37.17,32.78,44634472.0,1584931141.0,19.6905,32.668,33.183,30.5825,23.472,21.4957,20.1367,8.2222,5.5799,36.95,24.68,36.95,17.41,0.0,0.0,99.6032,82.8101,-30331800.0,83146200.00000001,87186299.99999999,-145000000.0,0.0,74.2254,0.0412,100.0,52.0,39.0,47.9928103,4.34892533,,,,75.124,87.9339,3.0352,74.225,78.5361,50.0,53.8716,neutral,0.25,0.35,0.25,0.15,,,,
600460.SH,士兰微,半导体,上交所,54.66,3.9361,53.5,55.23,50.4,221297303.0,11789477941.0,13.2985,51.5,47.028,40.418,33.0928,31.3811,29.8241,11.3168,6.8401,54.66,32.13,54.66,24.72,0.0,0.0,99.6032,71.5768,247000000.00000003,-272000000.0,-764000000.0,-196000000.0,20668397.56,89.2829,3.081,100.0,11.0,40.0,198.24274104,7.45746993,,,,76.3501,74.876,3.8008,73.5226,77.9541,50.0,53.6716,neutral,0.25,0.35,0.25,0.15,,,,
301555.SZ,惠柏新材,塑料,深交所,45.41,3.0172,43.61,45.67,42.9,6583742.0,291169160.0,13.6183,44.008,43.835,41.898,39.024,37.692,34.3528,1.6103,2.1878,45.41,37.02,45.41,31.43,0.0,0.0,99.6032,57.1439,15886600.0,30025200.0,12448300.0,32286300.0,,65.2637,0.2839,100.0,14.0,15.0,53.98671158,3.70764429,,,,35.969,92.5581,6.4233,74.0494,74.4836,50.0,53.644,neutral,0.25,0.35,0.25,0.15,,,,
300975.SZ,商络电子,元件,创业板,51.75,16.3183,44.0,51.98,43.3,130509720.0,6319749608.0,26.5224,44.352,42.92,42.291,29.3985,22.4011,17.3262,6.2108,8.0159,51.75,36.0,51.75,17.03,0.0,0.0,99.6032,117.8097,87322000.0,836000000.0,821000000.0000001,121000000.0,-5699200.81,59.1067,0.2367,100.0,27.0,115.0,67.99759887,13.3901646,,,,53.8843,99.9174,4.2335,74.225,75.6108,50.0,53.4398,neutral,0.25,0.35,0.25,0.15,,,,
002409.SZ,雅克科技,半导体,深交所,224.5,8.2136,216.24,228.1,207.47,44721878.0,9713191462.0,14.0404,194.928,173.298,146.77,112.9057,100.7813,82.2913,16.0054,9.0616,224.5,105.62,224.5,77.23,0.0,0.0,99.6032,84.231,200999999.99999997,540000000.0,294000000.0,714000000.0,6417752.82,92.0128,15.3274,100.0,14.0,39.0,106.13098825,13.18887845,,,,99.0909,99.9174,-0.0385,74.0494,80.114,50.0,53.4362,neutral,0.25,0.35,0.25,0.15,,,,
002559.SZ,亚威股份,通用设备,深交所,12.71,-2.2308,12.4,12.88,12.29,117732229.0,1479233120.0,23.3593,12.018,11.292,10.569,10.5428,10.4097,10.3648,4.7265,2.1147,13.0,9.45,13.0,9.1,-2.2308,-2.2308,99.2063,60.1153,-64296800.0,-52774000.0,-288000000.0,-301000000.0,2684748.56,74.954,0.6434,100.0,10.0,10.0,68.58051859,3.93458407,,,,61.3223,98.7603,3.6087,71.1573,80.4271,50.0,53.414,neutral,0.25,0.35,0.25,0.15,,,,
300088.SZ,长信科技,光学光电子,创业板,11.6,4.5045,11.48,12.15,11.3,453768480.0,5339353644.0,18.2566,10.894,10.451,9.222,7.7122,7.0664,6.6401,10.2253,5.5883,11.67,7.23,11.67,5.84,-0.5998,-0.5998,99.2063,113.8195,-56097000.0,-819999999.9999999,170000000.0,-316000000.0,6294718.78,69.2308,0.4703,100.0,11.0,51.0,168.6357558,3.33692318,,,,99.8347,94.4628,0.2594,73.5226,79.983,50.0,53.2935,neutral,0.25,0.35,0.25,0.15,,,,
