ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
600338.SH,西藏珠峰,工业金属,上交所,15.04,-0.5291,15.2,15.45,14.92,48127380.0,730343624.0,10.3712,14.94,14.462,14.093,14.2452,13.2506,11.661,1.181,1.2246,15.33,13.0,16.64,12.95,-1.8917,-9.6154,96.0317,40.0334,,,,,-309580.04,65.5087,0.3635,100.0,8.0,8.0,26.31800831,3.29700376,,,,4.9587,41.8182,12.7787,72.0226,74.4957,50.0,54.5265,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,14.46,-1.6327,14.71,15.0,14.42,29219886.0,429284831.0,19.7653,14.434,13.975,12.8415,11.7508,11.0345,9.0929,6.7589,2.8414,15.08,11.17,15.08,10.14,-4.1114,-4.1114,98.0159,65.653,,,,,,70.6461,0.4037,100.0,19.0,22.0,43.584804,11.52191768,,,,8.2164,99.5041,8.577,72.0353,76.6259,50.0,54.0131,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,11.97,2.1331,11.66,12.23,11.46,91567379.0,1082642742.0,18.0517,12.16,11.325,10.7025,9.5848,9.1969,8.0293,6.6677,3.4669,12.39,9.78,12.39,8.42,-3.3898,-3.3898,98.4127,60.4083,,,,,0.0,72.8632,0.3129,100.0,24.0,28.0,98.22814259,8.39755396,,,,11.525,99.8347,8.242,70.2793,79.0792,50.0,53.9281,neutral,0.25,0.35,0.25,0.15,,,,
300136.SZ,信维通信,消费电子,创业板,62.0,16.9811,55.4,62.0,54.73,204514080.0,11911155892.0,18.896,53.67,46.43,40.576,34.356,29.6491,26.2358,15.9165,7.1839,62.0,31.22,62.0,27.4,0.0,0.0,99.6032,94.2579,,,,,7849624.93,90.2623,4.4466,100.0,20.0,27.0,153.43955882,14.07732742,,,,99.7521,99.7521,-0.0898,74.225,81.4958,50.0,53.8302,neutral,0.25,0.35,0.25,0.15,,,,
002201.SZ,九鼎新材,玻璃玻纤,深交所,11.42,-4.3551,11.63,11.79,11.03,132214163.0,1513715678.0,11.3113,11.668,10.308,9.2385,8.5522,8.3213,7.064,11.2737,3.9166,12.45,7.81,12.45,7.72,-8.2731,-8.2731,98.8095,84.1258,,,,,-152422.08,70.0399,0.7029,100.0,16.0,16.0,89.20157153,6.7585448,,,,17.8512,61.9008,10.2048,70.2793,75.4312,50.0,53.5068,neutral,0.25,0.35,0.25,0.15,,,,
002669.SZ,康达新材,化学制品,深交所,15.2,2.981,14.89,15.35,14.77,17219900.0,259771283.0,12.0675,15.038,14.589,14.036,13.8012,13.7253,11.854,3.3351,0.5549,15.21,12.98,15.21,12.86,-0.0657,-0.0657,98.8095,38.0587,,,,,,75.9398,0.2924,100.0,13.0,10.0,41.34237348,1.87656831,,,,42.314,96.4463,5.5612,73.8738,73.8091,50.0,53.1984,neutral,0.25,0.35,0.25,0.15,,,,
002897.SZ,意华股份,通信设备,深交所,54.07,2.6191,53.11,56.25,52.99,16965919.0,922431408.0,11.016,51.37,49.509,48.0765,47.0158,44.9881,43.1289,3.0524,0.5374,54.07,44.8,54.07,42.12,0.0,0.0,99.6032,38.0956,,,,,3658832.77,73.764,1.4882,100.0,8.0,8.0,60.45164762,6.25093833,,,,74.0496,93.4711,2.763,72.9958,77.4748,50.0,53.108,neutral,0.25,0.35,0.25,0.15,,,,
000751.SZ,锌业股份,工业金属,深交所,4.09,0.4914,4.06,4.15,4.04,52521568.0,215503266.0,15.6863,4.072,4.042,3.9735,3.9895,3.7448,3.3147,0.7735,0.9617,4.13,3.69,4.3,3.69,-0.9685,-4.8837,94.8413,37.2966,,,,,-1615170.81,62.069,0.0411,100.0,10.0,10.0,85.21203474,2.6147009,,,,55.3719,96.6942,4.3105,72.3738,76.7504,50.0,53.0961,neutral,0.25,0.35,0.25,0.15,,,,
000960.SZ,锡业股份,小金属,深交所,27.88,1.1244,27.48,28.29,27.23,40497333.0,1126232760.0,9.4858,27.518,27.642,26.885,24.7362,22.0467,18.1399,2.6067,2.1966,28.4,25.18,28.4,22.01,-1.831,-1.831,98.4127,47.3286,,,,,13773629.94,65.4817,-0.0367,100.0,25.0,28.0,31.31105102,3.52757559,,,,86.4463,99.0909,1.2122,74.225,76.6867,50.0,52.9535,neutral,0.25,0.35,0.25,0.15,,,,
300446.SZ,航天智造,汽车零部件,创业板,25.34,3.1759,24.56,25.55,23.9,69706561.0,1724596505.0,7.868,25.41,24.88,23.313,20.7082,19.15,18.3654,6.1636,3.6203,26.36,20.88,26.36,16.83,-3.8695,-3.8695,98.4127,78.2195,,,,,-4688386.16,64.4574,0.2527,100.0,20.0,51.0,16.80592152,2.31263732,,,,3.4513,7.7686,15.2195,70.2793,67.3399,50.0,52.7376,neutral,0.25,0.35,0.25,0.15,,,,
002083.SZ,孚日股份,纺织制造,深交所,11.9,-1.1628,12.26,12.66,11.83,167649437.0,2043413753.0,12.6656,11.792,11.373,10.922,8.8157,6.871,5.777,3.6735,7.0512,12.06,9.31,12.72,5.0,-1.3267,-6.4465,98.0159,86.8784,,,,,0.0,56.9909,0.0264,100.0,13.0,60.0,23.48139264,2.3139688,,,,86.8595,95.2066,1.4353,72.9006,77.1462,50.0,52.6606,neutral,0.25,0.35,0.25,0.15,,,,
002522.SZ,浙江众成,塑料,深交所,5.64,0.3559,5.61,5.82,5.56,52567460.0,296842452.0,15.4961,5.592,5.558,5.272,5.1675,5.1419,4.8731,2.2201,1.3103,5.64,4.81,6.08,4.6,0.0,-7.2368,96.0317,41.1853,,,,,0.0,82.0513,0.0968,100.0,10.0,10.0,123.05552574,3.11324215,,,,99.9174,90.9091,0.4914,72.3738,78.3613,50.0,52.544,neutral,0.25,0.35,0.25,0.15,,,,
600226.SH,亨通股份,电力,上交所,5.33,4.1016,5.12,5.42,5.12,108316588.0,576800051.0,14.161,5.222,5.083,4.702,4.4957,3.9172,3.319,4.6866,1.4594,5.33,4.2,5.33,4.08,0.0,0.0,99.6032,52.1415,,,,,-476660.86,74.2857,0.1287,100.0,11.0,11.0,164.39616889,8.98923092,,,,99.8014,99.8347,-0.1001,73.5226,77.0396,50.0,52.4678,neutral,0.25,0.35,0.25,0.15,,,,
002367.SZ,康力电梯,专用设备,深交所,8.06,4.5396,7.98,8.15,7.83,40891183.0,327284572.0,7.4869,7.65,7.546,7.3835,7.2203,7.2198,7.0763,1.3451,1.1865,8.06,7.09,8.06,6.61,0.0,0.0,99.6032,23.8957,,,,,-1645301.04,84.9624,0.1216,100.0,10.0,27.0,18.10533339,1.47607695,,,,72.7273,15.3719,8.1597,73.347,68.8771,50.0,52.4306,neutral,0.25,0.35,0.25,0.15,,,,
300322.SZ,硕贝德,消费电子,创业板,27.29,0.0,27.07,27.83,26.76,84414786.0,2301276384.0,8.5933,26.044,25.141,23.8015,23.163,22.8618,18.2628,4.8871,0.8959,27.29,21.31,27.29,20.09,0.0,0.0,97.2222,48.8368,,,,,0.0,76.6892,0.8323,100.0,18.0,9.0,196.35416306,11.68495131,,,,77.0235,89.6694,2.7386,74.225,72.783,50.0,52.3592,neutral,0.25,0.35,0.25,0.15,,,,
603698.SH,航天工程,专用设备,上交所,38.75,5.2989,37.54,39.3,36.71,58124224.0,2209071348.0,11.3434,37.894,33.498,28.8285,22.6333,20.3952,18.5138,19.6303,6.678,39.39,20.31,39.39,17.87,-1.6248,-1.6248,99.2063,96.5058,,,,,-873973.69,79.6636,2.1522,100.0,22.0,20.0,94.89729327,6.02871071,,,,95.124,97.3554,0.5093,74.225,74.9509,50.0,52.3438,neutral,0.25,0.35,0.25,0.15,,,,
920100.BJ,三协电机,电气机械和器材制造业,北交所,73.66,-5.0651,75.7,77.89,73.66,3562830.0,267618217.0,10.1372,72.648,68.591,66.911,67.2873,,,5.278,-0.0436,77.59,62.22,77.59,57.89,-5.0651,-5.0651,74.026,89.0733,,,,,,63.96,2.7185,100.0,9.0,5.0,68.61552401,8.59223596,,,,20.0,17.3684,13.0076,67.1312,72.3179,50.0,52.3273,neutral,0.25,0.35,0.25,0.15,,,,
301225.SZ,恒勃股份,汽车零部件,深交所,165.5,6.2873,149.07,173.2,145.35,4429929.0,711457588.0,10.219,137.196,117.855,109.993,97.2972,91.3248,68.3413,9.4621,4.1471,165.5,96.8,165.5,79.32,0.0,0.0,99.6032,101.0721,,,,,,87.6349,13.0762,100.0,5.0,28.0,62.29302077,5.05085724,,,,70.1778,64.1587,5.1075,72.469,72.3732,50.0,52.2343,neutral,0.25,0.35,0.25,0.15,,,,
001285.SZ,瑞立科密,汽车零部件,深交所,58.31,4.8364,55.83,59.08,55.63,9966312.0,578372284.0,5.8022,55.846,55.491,53.374,53.2975,,,2.6551,,58.31,49.83,61.2,48.55,0.0,-4.7222,93.4426,39.4686,,,,,,64.878,1.0083,100.0,16.0,2.0,21.56029319,1.95061947,,,,0.0,0.0,16.07,70.6178,63.205,50.0,52.035,neutral,0.25,0.35,0.25,0.15,,,,
002196.SZ,方正电机,电机Ⅱ,深交所,15.87,2.8516,15.43,16.9,15.05,182316769.0,2887507230.0,10.3889,14.53,13.414,12.969,12.2497,10.7631,9.3857,2.7451,3.1363,15.87,11.8,16.92,8.62,0.0,-6.2057,98.8095,58.3163,,,,,,81.5217,0.7151,100.0,5.0,47.0,136.255112,4.55549446,,,,49.0637,89.0083,5.4254,71.4958,72.5388,50.0,52.0146,neutral,0.25,0.35,0.25,0.15,,,,
001266.SZ,宏英智能,自动化设备,深交所,39.37,10.0028,37.13,39.37,37.13,10105339.0,393358225.0,14.5113,33.456,31.053,30.083,30.6233,29.9743,26.9173,1.7848,1.3034,39.37,27.97,39.37,27.16,0.0,0.0,99.6032,63.1226,,,,,,89.5161,2.1687,100.0,5.0,3.0,109.52029071,5.44349686,,,,88.7097,97.2328,1.1237,72.469,75.4108,50.0,51.9978,neutral,0.25,0.35,0.25,0.15,,,,
002957.SZ,科瑞技术,自动化设备,深交所,21.65,-0.5055,21.93,22.04,21.52,8634200.0,187196494.0,12.9107,22.088,21.292,20.4525,20.5982,19.1513,17.5,3.0846,1.1491,22.75,18.85,23.35,18.85,-4.8352,-7.2805,93.6508,45.546,,,,,7019539.08,64.6774,0.4747,100.0,8.0,7.0,85.13682192,7.67100774,,,,79.6694,99.4215,1.8303,69.0501,79.4251,50.0,51.9814,neutral,0.25,0.35,0.25,0.15,,,,
301246.SZ,宏源药业,化学制药,深交所,25.0,2.0408,24.44,26.39,23.87,42400515.0,1066917596.0,7.0003,24.542,21.54,19.3695,18.783,17.0182,15.373,8.7227,4.7165,26.88,16.6,26.88,14.71,-6.994,-6.994,99.2063,102.6377,,,,,-360794.8,76.2599,1.7489,100.0,8.0,8.0,44.52467147,2.45899845,,,,16.8142,75.0948,9.4122,70.8061,68.9421,50.0,51.8707,neutral,0.25,0.35,0.25,0.15,,,,
301538.SZ,骏鼎达,塑料,深交所,80.18,1.9453,78.41,81.81,76.77,3027051.0,241613035.0,12.1748,77.696,75.682,75.1345,77.7242,75.7694,71.5319,1.7166,-1.7636,80.18,70.72,96.22,69.55,0.0,-16.6701,81.746,46.7827,,,,,,59.2385,1.6431,100.0,8.0,2.0,30.98954024,3.8712554,,,,64.4161,41.9708,7.1496,68.5776,73.9196,50.0,51.7695,neutral,0.25,0.35,0.25,0.15,,,,
300602.SZ,飞荣达,消费电子,创业板,33.16,-2.4993,34.0,34.03,33.03,21706901.0,725250970.0,8.989,33.7,32.301,30.289,30.489,29.6023,24.6891,5.1008,0.1533,34.31,27.27,36.84,26.52,-3.3518,-9.9891,90.4762,50.9553,,,,,13853123.91,72.3116,1.0433,100.0,11.0,7.0,75.09704506,6.95170435,,,,63.8124,99.9174,3.2953,69.5769,76.0393,50.0,51.6856,neutral,0.25,0.35,0.25,0.15,,,,
688456.SH,XD有研粉,金属新材料,科创板,77.7,2.9685,76.5,78.8,75.41,8597322.0,663335486.0,10.6735,74.742,65.085,57.6005,50.4678,48.417,41.1307,13.9329,4.2246,77.7,46.22,77.7,44.6,0.0,0.0,99.6032,82.4572,,,,,,88.9273,5.2198,100.0,19.0,18.0,170.88852851,11.93216819,,,,99.5868,99.5868,-0.0631,74.225,72.815,50.0,51.6667,neutral,0.25,0.35,0.25,0.15,,,,
688372.SH,伟测科技,半导体,科创板,109.09,-3.6818,112.45,114.4,108.68,4325493.0,480932231.0,8.1265,108.416,104.703,102.322,94.2438,81.973,76.5989,3.7727,1.9997,113.26,94.0,113.26,74.95,-3.6818,-3.6818,98.8095,50.8062,,,,,9358799.18,59.4547,1.6872,100.0,24.0,28.0,82.87613635,6.90800096,,,,92.7928,92.1171,1.0832,72.0353,74.3126,50.0,51.5613,neutral,0.25,0.35,0.25,0.15,,,,
605598.SH,上海港湾,专业工程,上交所,69.48,2.2818,68.34,70.88,67.84,11048360.0,768049995.0,7.7095,67.61,59.18,54.3095,42.306,33.7634,27.3254,11.1499,9.0811,70.65,42.88,70.65,24.92,-1.6561,-1.6561,99.2063,79.8198,,,,,4124298.64,74.4335,3.4596,100.0,8.0,59.0,281.95599751,5.57960216,,,,97.3936,87.4891,0.9608,72.9958,72.912,50.0,51.5167,neutral,0.25,0.35,0.25,0.15,,,,
688333.SH,铂力特,通用设备,科创板,111.51,9.3235,102.0,115.99,102.0,24274461.0,2615311444.0,7.5585,105.972,99.914,92.134,79.5455,75.1897,67.0408,8.739,3.2571,111.51,73.68,111.51,66.65,0.0,0.0,99.6032,83.4605,,,,,-34486840.54,68.742,3.3692,100.0,19.0,19.0,122.27494497,5.75836537,,,,35.166,46.5289,9.6061,74.225,62.5433,50.0,51.5161,neutral,0.25,0.35,0.25,0.15,,,,
301421.SZ,波长光电,光学光电子,深交所,104.15,1.3034,103.66,105.48,102.15,5077761.0,527672033.0,15.6763,106.214,105.635,103.079,101.8023,92.981,72.8679,2.5657,-1.4172,112.29,92.0,132.3,88.0,-7.2491,-21.2774,89.6825,56.9338,,,,,12414250.64,57.5849,-0.324,100.0,19.0,7.0,285.92869061,8.40384624,,,,69.635,69.781,4.7793,64.4295,80.9182,50.0,51.4747,neutral,0.25,0.35,0.25,0.15,,,,
002975.SZ,博杰股份,自动化设备,深交所,77.0,-1.6603,78.66,79.39,76.76,3471660.0,269004226.0,14.182,79.08,77.898,75.6965,70.5752,59.7676,45.7141,0.4159,2.1915,81.55,69.1,83.0,53.48,-5.5794,-7.2289,94.4444,47.6612,,,,,6738516.96,56.9313,0.2011,100.0,8.0,132.0,139.58339962,13.81214531,,,,89.0147,99.9174,0.9137,67.2941,80.0173,50.0,51.2857,neutral,0.25,0.35,0.25,0.15,,,,
688261.SH,东微半导,半导体,科创板,82.01,-1.3829,81.95,83.88,80.0,6031667.0,490392228.0,6.9915,78.038,72.51,69.599,69.698,67.6296,53.8289,4.5642,0.0984,83.16,64.16,83.16,60.51,-1.3829,-1.3829,94.0476,67.0178,,,,,401758.96,71.7724,3.8836,100.0,8.0,6.0,273.24021098,4.07481211,,,,99.5283,63.8679,2.3535,72.9958,70.4628,50.0,51.2526,neutral,0.25,0.35,0.25,0.15,,,,
002947.SZ,恒铭达,消费电子,深交所,52.02,-1.0086,52.82,53.5,51.66,6672568.0,348562526.0,8.3782,53.448,50.123,47.1285,46.3098,43.0643,38.4155,5.0194,1.0025,56.28,43.08,56.28,41.51,-7.5693,-7.5693,98.0159,54.4359,,,,,7467954.15,70.5973,1.7188,100.0,11.0,7.0,37.77870323,6.71833012,,,,70.8264,97.8512,2.7719,69.5769,74.6566,50.0,51.209,neutral,0.25,0.35,0.25,0.15,,,,
002560.SZ,通达股份,电网设备,深交所,10.08,1.1033,9.97,10.27,9.87,50178405.0,504587868.0,7.6549,10.252,9.86,9.55,8.8405,8.3786,7.5875,5.1415,2.9082,10.67,8.5,10.67,7.47,-5.5295,-5.5295,98.4127,51.7177,,,,,,60.2305,0.1001,100.0,19.0,28.0,33.56854683,2.12778953,,,,18.595,92.8099,8.0481,70.2793,68.3966,50.0,51.2089,neutral,0.25,0.35,0.25,0.15,,,,
600711.SH,盛屯矿业,工业金属,上交所,15.16,0.3974,15.07,15.75,15.04,136007834.0,2091373617.0,4.8785,14.758,14.414,13.9345,12.1955,10.1659,7.7103,4.5388,3.9951,15.16,12.93,15.16,10.18,0.0,0.0,99.6032,48.6425,,,,,-3557.07,70.7265,0.1364,100.0,27.0,143.0,13.0722693,2.01230464,,,,26.3702,72.8099,8.6633,74.225,62.188,50.0,51.1916,neutral,0.25,0.35,0.25,0.15,,,,
000962.SZ,东方钽业,小金属,深交所,33.06,5.8598,31.18,33.6,31.0,29472733.0,960559854.0,7.6319,31.35,30.493,29.299,28.6275,24.4833,19.828,3.5337,1.9825,33.06,26.75,34.5,24.81,0.0,-4.1739,98.4127,48.0417,,,,,1674424.4,71.5824,0.7285,100.0,19.0,19.0,173.04646867,11.06833237,,,,99.9174,99.9174,-0.1166,73.2518,72.1649,50.0,51.1502,neutral,0.25,0.35,0.25,0.15,,,,
600909.SH,华安证券,证券Ⅱ,上交所,6.78,0.0,6.77,6.85,6.75,49725009.0,337980908.0,10.9578,6.754,6.639,6.5815,6.5225,6.3885,6.0149,1.6212,0.6921,6.78,6.33,6.89,6.27,0.0,-1.5965,98.4127,20.5015,,,,,-6206462.55,74.2424,0.0614,100.0,14.0,19.0,30.01511969,2.29499784,,,,99.9174,99.9174,-0.1166,74.0494,70.9473,50.0,51.125,neutral,0.25,0.35,0.25,0.15,,,,
301293.SZ,三博脑科,医疗服务,深交所,58.98,-1.5359,59.66,59.9,58.56,6332944.0,373724997.0,7.0411,58.61,56.958,55.406,57.7223,57.2123,51.7085,1.7174,0.0315,60.38,52.0,63.66,52.0,-2.3186,-7.3516,78.9683,36.7609,,,,,6038399.94,67.8082,1.5351,100.0,10.0,3.0,173.57352406,4.48406647,,,,85.0197,48.7516,4.7449,69.9408,71.7761,50.0,51.1095,neutral,0.25,0.35,0.25,0.15,,,,
001229.SZ,魅视科技,计算机设备,深交所,43.42,0.9533,43.02,43.6,41.99,4617134.0,198168614.0,10.8072,41.33,39.498,39.261,38.2282,35.8468,34.6661,0.6989,1.9685,43.42,37.1,43.42,34.1,0.0,0.0,99.6032,43.2368,,,,,,78.2895,1.117,100.0,3.0,6.0,70.79841799,4.12060369,,,,99.8935,90.9478,0.4911,72.1178,72.9807,50.0,51.1092,neutral,0.25,0.35,0.25,0.15,,,,
300285.SZ,国瓷材料,电子化学品Ⅱ,创业板,27.41,0.7721,27.21,27.59,26.9,25090239.0,685894840.0,18.0,27.794,27.405,26.0655,24.0502,22.3618,19.7985,5.0668,1.9312,28.55,21.84,28.55,21.17,-3.993,-3.993,97.2222,81.1901,,,,,-3501689.55,67.6776,0.0785,100.0,17.0,17.0,159.05488732,13.60785525,,,,99.8347,99.8347,-0.1032,70.2793,75.8797,50.0,51.0419,neutral,0.25,0.35,0.25,0.15,,,,
002759.SZ,天际股份,电池,深交所,46.43,0.869,44.86,49.0,44.55,141859525.0,6624805189.0,10.0257,47.332,41.878,38.168,35.0338,23.4241,15.4915,3.5092,7.8091,49.7,31.57,49.7,20.83,-6.5795,-6.5795,97.619,88.1454,,,,,-2924805.0,71.2294,2.622,100.0,7.0,141.0,43.76431357,3.78244139,,,,55.4953,77.0248,5.6265,68.8745,72.08,50.0,51.0327,neutral,0.25,0.35,0.25,0.15,,,,
300151.SZ,昌红科技,专用设备,创业板,15.08,-0.462,15.14,15.75,14.98,20083761.0,307908709.0,9.8488,14.85,14.138,13.719,13.8192,13.7129,14.1038,2.0835,1.1825,15.15,13.14,15.15,12.95,-0.462,-0.462,72.2222,27.0975,,,,,-3601931.9,86.7424,0.4477,100.0,6.0,6.0,213.65393858,8.63065738,,,,90.0,72.3967,2.6782,71.4281,71.2437,50.0,50.9803,neutral,0.25,0.35,0.25,0.15,,,,
300751.SZ,迈为股份,光伏设备,创业板,205.99,7.2306,192.0,209.0,192.0,17431364.0,3505627442.0,8.7947,189.894,174.815,164.6135,126.3158,104.592,93.6602,12.4636,6.4546,205.99,121.36,205.99,94.01,0.0,0.0,99.6032,118.5214,,,,,-20044194.69,60.503,6.1795,100.0,25.0,26.0,102.7019592,8.64643632,,,,80.3306,60.6612,4.3841,74.225,65.5914,50.0,50.9726,neutral,0.25,0.35,0.25,0.15,,,,
