ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
000423.SZ,东阿阿胶,中药Ⅱ,深交所,57.5,2.9175,55.48,57.55,55.45,10205374.0,580290470.0,1.1218,56.316,55.119,53.7735,52.324,50.1762,52.1531,0.7759,1.1724,57.5,51.91,57.5,48.9,0.0,0.0,88.0952,31.0216,-12170700.0,-44271000.0,-128000000.0,-165000000.0,-895652.43,71.2316,0.7259,100.0,7.0,70.0,16.49037185,2.70293062,4.31,7.14,20.02,0.0,27.1074,12.943,75.9053,40.7401,50.0,39.8015,high,0.4,0.25,0.2,0.15,,,
002437.SZ,誉衡药业,化学制药,深交所,3.49,3.5608,3.35,3.5,3.33,147822126.0,509435791.0,3.3154,3.26,3.25,3.2875,3.3172,3.2743,3.1334,-1.2021,0.2923,3.49,2.97,3.62,2.97,0.0,-3.5912,87.3016,51.0578,48834300.0,45262800.0,-37905000.0,-71091700.0,2405181.76,55.6522,0.0259,75.0,2.0,2.0,14.03219984,2.41849842,,,,0.3257,6.8595,3.1711,64.7,51.7073,70.3932,38.3439,high,0.4,0.25,0.2,0.15,,,
600125.SH,铁龙物流,铁路公路,上交所,6.95,1.4599,6.83,7.02,6.77,34503584.0,238369459.0,0.8873,6.756,6.6,6.5975,6.4945,6.4273,6.1136,1.2819,0.3968,6.95,6.18,6.95,6.16,0.0,0.0,99.6032,38.0589,2438800.0,-8477500.0,-26377399.999999996,-39590400.0,-3358712.0,62.1469,0.0836,100.0,4.0,4.0,13.07833039,0.89938405,,,,0.0826,0.1653,4.9298,77.8,46.0234,50.0,38.1266,high,0.4,0.25,0.2,0.15,,,
001325.SZ,元创股份,橡胶,深交所,54.88,1.8371,53.0,56.1,53.0,4358579.0,238968528.0,5.7102,53.87,54.176,54.0155,52.037,,,0.8034,-0.552,56.9,49.87,56.9,49.17,-3.5501,-3.5501,84.6154,44.2515,-1277000.0,-4337600.0,-6578700.0,-11973599.999999998,,45.3691,-0.2289,100.0,2.0,6.0,19.35737755,1.67682371,1.41,1.27,25.69,3.3333,3.3333,4.0254,65.8226,61.8102,50.0,37.9278,high,0.4,0.25,0.2,0.15,,,
603076.SH,乐惠国际,专用设备,上交所,28.66,1.9203,28.41,29.68,27.76,13525371.0,389105835.0,3.4621,26.498,25.779,26.0305,25.2142,24.9858,26.1579,-0.3503,0.9031,28.66,22.83,28.66,22.83,0.0,0.0,81.746,63.6164,-9615100.0,-508000.0,12009500.0,-5271100.0,,56.9207,0.4213,75.0,2.0,4.0,103.06060899,2.0515008,,,,17.3554,10.8264,-3.781,65.9,64.1061,65.5722,37.6196,high,0.4,0.25,0.2,0.15,,,
300113.SZ,顺网科技,游戏Ⅱ,创业板,27.71,-0.467,26.7,27.99,25.69,58708294.0,1578821162.0,6.9731,28.51,28.242,27.608,25.1632,23.4241,21.8378,1.4478,3.1672,30.06,24.12,30.06,19.67,-7.8177,-7.8177,92.8571,106.3426,-119000000.0,-127000000.0,-206999999.99999997,-215000000.0,10373918.49,41.2248,-0.2853,100.0,9.0,51.0,33.0685959,5.33237107,3.1,9.56,12.86,1.1765,64.1322,1.5309,70.451,59.4046,50.0,37.606,high,0.4,0.25,0.2,0.15,,,
001367.SZ,海森药业,化学制药,深交所,25.99,3.2168,25.32,26.11,25.32,14532956.0,374530891.0,1.9469,23.728,22.936,22.8915,23.3448,23.2553,24.3642,0.0787,0.6351,25.99,20.23,25.99,20.23,0.0,0.0,78.9683,60.4015,108699.99999999999,1811699.9999999998,-4599200.0,-16721800.0,,61.8821,0.7319,100.0,3.0,3.0,22.85679825,2.00092353,1.91,-7.38,6.54,16.0207,18.9922,1.7694,67.1782,44.9989,70.3932,37.0611,high,0.4,0.25,0.2,0.15,,,
603239.SH,浙江仙通,汽车零部件,上交所,23.46,9.9859,21.0,23.46,21.0,10657323.0,243064613.0,2.0996,21.63,21.7,22.06,22.842,21.283,18.1331,-2.6586,0.3948,23.46,20.48,26.41,20.14,0.0,-11.17,90.4762,55.7082,-3742000.0,4574000.0,-775500.0,23238100.0,0.0,51.9002,0.1398,75.0,1.0,1.0,21.42664363,3.18114565,,,,16.6116,13.1405,-4.0992,63.5,67.176,60.1277,36.6897,high,0.4,0.25,0.2,0.15,,,
000895.SZ,双汇发展,食品加工,深交所,28.42,1.718,27.89,28.58,27.72,15069672.0,426843136.0,0.3899,27.76,27.97,27.657,26.633,26.4253,25.8719,1.3337,0.2648,28.51,26.54,28.51,25.52,-0.3157,-0.3157,98.0159,22.0888,-42045400.0,-65875300.0,-176000000.0,-273000000.0,-13393264.4,62.7193,-0.0593,100.0,3.0,21.0,15.05985795,3.4956238,5.87,13.59,47.48,4.2975,0.0826,12.5873,77.8114,22.2734,50.0,36.4424,high,0.4,0.25,0.2,0.15,,,
301479.SZ,弘景光电,光学光电子,深交所,92.42,-0.0973,89.48,95.87,89.25,2639812.0,244825968.0,6.6693,95.354,95.225,94.5465,90.5448,89.5875,97.1622,1.9798,0.8156,99.4,84.56,99.4,84.5,-7.0221,-7.0221,52.5896,66.6595,-1764600.0,-21401000.0,-68286700.0,-131000000.0,,43.4388,-1.1187,75.0,0.0,5.0,41.1317828,5.77623414,,,,6.8627,3.9216,1.6177,58.3,58.0555,63.6098,36.3746,high,0.4,0.25,0.2,0.15,,,
