ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
300221.SZ,银禧科技,塑料,创业板,16.76,9.3281,15.58,17.15,15.47,68849800.0,1138103043.0,9.9565,16.418,15.406,14.3125,11.9152,11.3885,10.0778,8.1863,4.234,16.95,11.67,16.95,9.27,-1.1209,-1.1209,98.8095,106.3862,,,,,0.0,67.2566,0.3188,100.0,43.0,40.0,62.56301441,5.45214191,2.59,114.45,36.72,51.9174,99.5041,-32.3328,96.7347,62.7035,50.0,48.9498,neutral,0.25,0.35,0.25,0.15,,,
300558.SZ,贝达药业,化学制药,创业板,53.35,-0.9469,52.83,53.77,52.32,16352871.0,866353285.0,6.1341,52.354,50.377,49.9255,47.6208,47.2714,54.3895,0.8077,1.5359,53.86,47.8,53.86,40.3,-0.9469,-0.9469,54.3651,49.319,,,,,6833530.79,63.3181,0.7751,100.0,5.0,35.0,56.21142093,3.64953258,,,,36.8595,28.0165,-14.905,76.5,64.3338,50.0,46.6322,neutral,0.25,0.35,0.25,0.15,,,
605020.SH,永和股份,化学制品,上交所,35.42,5.1351,35.06,35.76,32.95,39976363.0,1390453344.0,8.7478,33.394,33.877,33.69,28.7612,28.3032,27.2174,2.2334,1.4444,35.6,31.7,35.6,23.37,-0.5056,-0.5056,99.2063,48.3754,,,,,-1615189.8,56.4567,-0.4284,100.0,2.0,27.0,31.05234154,3.37329174,,,,26.0833,47.6667,-16.0458,77.4,56.8599,50.0,44.7935,neutral,0.25,0.35,0.25,0.15,,,
301568.SZ,思泰克,自动化设备,深交所,102.87,16.9775,89.02,102.98,89.02,7459432.0,734900939.0,10.7537,90.31,86.333,78.061,62.2167,56.8095,49.9886,10.794,4.6118,102.87,58.41,102.87,47.0,0.0,0.0,99.6032,94.8226,,,,,0.0,76.199,2.7963,100.0,46.0,46.0,104.07568776,11.67053017,2.5,44.18,12.41,99.839,99.0338,-44.8552,91.8367,63.1635,50.0,44.2199,neutral,0.25,0.35,0.25,0.15,,,
002842.SZ,翔鹭钨业,小金属,深交所,43.42,9.3978,41.67,43.65,39.92,99864933.0,4157480220.0,20.069,38.494,35.944,34.347,34.0342,29.8203,19.672,0.8841,0.6863,43.42,32.0,43.42,30.12,0.0,0.0,98.4127,69.7194,,,,,,78.1662,2.07,100.0,5.0,5.0,39.62563196,10.47528559,,,,7.2144,98.9256,-22.2564,78.0,59.62,50.0,44.1409,neutral,0.25,0.35,0.25,0.15,,,
600900.SH,长江电力,电力,上交所,27.57,-2.5106,28.24,28.24,27.39,207661158.0,5743667948.0,0.4637,27.812,27.775,27.4455,27.0737,27.0008,27.8406,0.7637,0.1227,28.28,26.56,28.28,26.38,-2.5106,-2.5106,42.8571,16.8719,,,,,174509694.9,57.7061,0.0404,100.0,15.0,15.0,18.03769203,2.85583211,,,,10.4132,31.405,-6.4959,70.3,53.1,50.0,43.756,neutral,0.25,0.35,0.25,0.15,,,
601838.SH,成都银行,银行Ⅱ,上交所,20.03,-0.1993,20.06,20.1,19.8,26566656.0,531209987.0,0.5887,19.79,19.439,19.013,18.2065,17.2764,17.8617,1.3891,1.1744,20.07,18.34,20.07,16.64,-0.1993,-0.1993,89.6825,20.156,,,,,49853157.07,76.2542,0.1987,100.0,11.0,72.0,5.67510151,0.8284542,,,,56.1157,23.0579,-20.405,79.2,53.3434,50.0,43.4546,neutral,0.25,0.35,0.25,0.15,,,
300566.SZ,激智科技,光学光电子,创业板,35.19,9.0825,34.18,36.16,32.77,43303219.0,1482617553.0,11.6653,30.016,27.982,25.3475,20.9975,20.2394,19.5363,10.6902,4.0012,35.19,20.2,35.19,17.3,0.0,0.0,99.6032,81.6618,,,,,0.0,81.4322,1.7401,100.0,42.0,29.0,40.52437568,3.67216428,,,,61.4876,78.7603,-36.2107,80.0,63.4835,50.0,42.3182,neutral,0.25,0.35,0.25,0.15,,,
000037.SZ,深南电A,电力,深交所,11.31,0.5333,11.22,11.35,10.93,36035390.0,405072960.0,7.6651,11.308,11.319,10.9105,10.865,10.0091,9.5251,0.3449,1.1074,12.65,9.61,13.02,9.33,-10.5929,-13.1336,93.254,85.4997,,,,,,59.808,0.0277,75.0,5.0,5.0,31.08618072,3.40987867,,,,0.0,47.9339,-6.9835,63.3,55.62,50.0,41.8141,neutral,0.25,0.35,0.25,0.15,,,
301555.SZ,惠柏新材,塑料,深交所,42.95,3.7941,41.42,42.95,41.26,5876844.0,248715453.0,10.6065,41.414,39.961,40.708,37.6193,36.6549,33.6491,1.2234,0.1122,43.66,37.02,43.66,31.43,-1.6262,-1.6262,98.8095,58.7361,,,,,,51.686,0.2584,100.0,4.0,5.0,51.60896608,3.54434791,,,,33.2293,91.5757,-29.5242,77.8,57.68,50.0,41.7689,neutral,0.25,0.35,0.25,0.15,,,
