ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
000551.SZ,创元科技,环保设备Ⅱ,深交所,14.8,-3.6458,15.0,15.28,14.73,17165924.0,256237589.0,12.8856,15.238,15.147,15.0745,13.9828,12.6558,12.355,-0.7179,2.7595,15.52,14.5,16.97,10.69,-4.6392,-12.7873,86.9048,37.1745,,,,,,54.2274,-0.1199,50.0,0.0,45.0,28.6537313,3.19648063,4.18,56.29,35.64,69.6694,99.9174,33.5718,65.953,74.969,50.0,57.7188,neutral,0.25,0.35,0.25,0.15,,,,
000060.SZ,中金岭南,工业金属,深交所,8.37,1.3317,8.44,8.48,7.95,391534988.0,3218243965.0,5.937,7.924,7.491,7.5345,6.4512,5.9503,5.307,2.7198,3.6971,8.58,6.86,8.58,5.12,-2.4476,-2.4476,98.8095,82.8592,,,,,-4234210.74,76.6667,0.1462,100.0,4.0,44.0,33.64206855,1.73870634,2.55,84.45,60.55,98.0165,95.0413,-0.1007,95.8787,63.7776,50.0,56.9768,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,45.72,10.0096,43.13,45.72,42.5,71554355.0,3206663754.0,20.5752,39.682,37.034,31.958,20.4305,15.8543,11.8364,16.5393,13.2312,45.72,24.51,45.72,10.88,0.0,0.0,99.6032,93.2358,,,,,,85.2652,1.9197,100.0,54.0,57.0,41.91466076,11.08040478,,,,8.2164,99.0083,8.6105,74.225,76.902,50.0,54.8569,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,13.43,-5.0212,14.26,14.49,13.38,75378137.0,1030598866.0,16.6613,13.756,13.274,12.802,11.6892,10.2537,8.878,2.65,3.5616,14.19,11.55,14.19,8.99,-5.3559,-5.3559,98.4127,52.208,,,,,0.0,70.7048,0.1606,100.0,14.0,63.0,85.3525721,7.2968175,,,,6.0536,99.4215,8.787,70.1037,78.9953,50.0,53.9819,neutral,0.25,0.35,0.25,0.15,,,,
601799.SH,星宇股份,汽车零部件,上交所,154.15,1.0091,151.0,158.33,149.7,3264079.0,505903803.0,4.7673,152.494,150.981,144.2295,131.092,128.4937,128.3088,5.5926,1.9058,154.15,119.7,154.15,119.51,0.0,0.0,99.6032,66.8784,,,,,52156889.33,79.6146,0.6255,100.0,18.0,18.0,15.64477747,2.24073986,,,,0.0,0.0,16.07,74.225,65.7639,50.0,53.9372,neutral,0.25,0.35,0.25,0.15,,,,
300505.SZ,川金诺,农化制品,创业板,34.81,-5.3304,37.28,37.7,34.22,55520535.0,1942395559.0,11.301,35.306,31.416,29.9385,25.9398,23.7003,20.8446,5.8795,4.5413,37.3,27.28,37.3,20.8,-6.6756,-6.6756,98.4127,96.1962,,,,,0.0,71.2018,1.5328,100.0,5.0,35.0,14.81086525,2.12097433,,,,18.083,40.2479,11.6444,68.5233,76.6757,50.0,53.5632,neutral,0.25,0.35,0.25,0.15,,,,
300480.SZ,光力科技,专用设备,创业板,29.09,1.9271,27.1,29.63,27.0,28642238.0,825107417.0,14.6657,28.1,27.896,25.219,20.0027,18.6034,16.5682,7.1599,5.5012,29.09,21.53,29.09,15.61,0.0,0.0,99.6032,87.8438,,,,,1356517.26,79.717,0.3202,100.0,43.0,35.0,271.68380715,8.64741536,,,,99.262,94.2975,0.3247,74.225,79.7368,50.0,53.4941,neutral,0.25,0.35,0.25,0.15,,,,
002876.SZ,三利谱,光学光电子,深交所,28.27,2.2423,27.16,28.48,26.86,10724446.0,297888988.0,10.1326,27.66,27.708,26.798,25.2038,24.9035,25.2072,0.8183,1.1072,28.31,25.2,28.31,22.76,-0.1413,-0.1413,99.2063,32.5989,,,,,10326462.86,77.5583,0.1053,100.0,11.0,34.0,114.97281823,2.41329054,,,,99.5868,58.0992,2.7374,73.5226,78.2933,50.0,53.4906,neutral,0.25,0.35,0.25,0.15,,,,
301362.SZ,民爆光电,照明设备Ⅱ,深交所,111.02,15.6579,99.28,115.19,96.51,12096520.0,1334959538.0,17.5871,95.348,90.653,75.8345,52.9077,48.6255,43.9443,21.1607,9.0906,111.02,43.43,111.02,39.83,0.0,0.0,99.6032,148.8731,,,,,0.0,79.1496,3.8003,100.0,32.0,23.0,199.51763142,11.44303719,,,,98.8571,98.8571,0.0551,74.225,79.161,50.0,53.2828,neutral,0.25,0.35,0.25,0.15,,,,
002897.SZ,意华股份,通信设备,深交所,69.25,0.7273,69.37,73.32,68.6,28736391.0,2026517753.0,8.8101,64.194,60.883,57.158,52.2377,49.3594,44.9035,4.9108,3.0905,69.25,51.02,69.25,44.8,0.0,0.0,99.6032,63.8771,,,,,3658832.77,82.941,2.7043,100.0,11.0,43.0,52.75420378,5.45499234,,,,57.2727,82.6446,5.0792,73.5226,74.7721,50.0,53.1957,neutral,0.25,0.35,0.25,0.15,,,,
300602.SZ,飞荣达,消费电子,创业板,40.19,2.814,38.94,41.87,38.16,57104338.0,2320345071.0,8.7509,38.748,37.105,35.804,32.5715,31.8926,26.7867,3.8369,2.9739,40.71,32.32,40.71,27.02,-1.2773,-1.2773,99.2063,69.2109,,,,,13853123.91,66.6667,0.988,100.0,10.0,42.0,72.41608964,6.70352934,,,,59.5311,99.2562,3.7445,73.347,75.608,50.0,53.0096,neutral,0.25,0.35,0.25,0.15,,,,
600367.SH,红星发展,化学原料,上交所,23.55,9.9953,23.55,23.55,23.13,25551839.0,601130131.0,23.257,21.218,20.064,19.797,18.2358,17.6889,16.0474,2.5326,2.0929,23.55,18.11,23.55,15.1,0.0,0.0,99.6032,70.209,,,,,0.0,80.1634,0.6724,100.0,5.0,44.0,211.74197161,7.83992594,,,,95.9633,99.6694,0.2738,72.469,79.9895,50.0,52.93,neutral,0.25,0.35,0.25,0.15,,,,
920088.BJ,科力股份,开采专业及辅助性活动,北交所,68.6,29.9981,68.49,68.6,62.3,11870261.0,785411761.0,10.7693,55.508,50.269,48.406,37.63,36.5116,34.5483,10.9237,5.8658,68.6,40.18,68.6,29.2,0.0,0.0,99.6032,211.7887,,,,,,75.6284,2.5573,100.0,5.0,33.0,63.47543945,4.21015979,,,,72.5248,34.6535,6.8773,72.469,73.2016,50.0,52.8839,neutral,0.25,0.35,0.25,0.15,,,,
300398.SZ,飞凯材料,电子化学品Ⅱ,创业板,30.82,-2.9902,30.99,31.68,30.63,55222922.0,1712281294.0,23.8079,31.688,30.07,28.501,25.1907,24.292,21.6052,5.007,3.5538,33.42,26.14,33.42,21.38,-7.7798,-7.7798,98.4127,65.4404,,,,,6198045.3,64.3325,0.6,100.0,35.0,35.0,91.15224928,7.26334719,,,,95.7851,99.9174,0.2739,70.2793,82.288,50.0,52.7382,neutral,0.25,0.35,0.25,0.15,,,,
002452.SZ,长高电气,电网设备,深交所,11.32,2.0739,11.03,11.55,11.01,48864768.0,554079997.0,8.9349,10.986,10.575,10.3715,9.1147,8.4858,7.8653,2.2477,2.9537,11.32,9.88,11.32,7.84,0.0,0.0,99.6032,43.2945,,,,,,65.2174,0.1154,100.0,49.0,44.0,20.89238786,2.75519235,,,,33.1405,94.7107,6.5453,74.225,70.4401,50.0,52.7251,neutral,0.25,0.35,0.25,0.15,,,,
301568.SZ,思泰克,自动化设备,深交所,55.15,0.9149,53.79,56.25,53.03,5758659.0,316767784.0,15.578,54.382,52.185,51.0335,49.2387,48.2199,43.1497,0.5606,2.1461,55.75,48.11,55.75,42.56,-1.0762,-1.0762,98.8095,39.9665,,,,,0.0,73.7344,1.1268,100.0,6.0,43.0,93.12624656,10.44271427,,,,98.5577,96.4744,0.2443,72.6446,78.7744,50.0,52.6803,neutral,0.25,0.35,0.25,0.15,,,,
000962.SZ,东方钽业,小金属,深交所,57.65,-1.9725,58.23,58.98,55.01,33341970.0,1912874810.0,9.9416,53.886,49.28,45.2845,36.4095,31.3352,23.6522,9.4238,6.7967,58.81,38.68,58.81,26.12,-1.9725,-1.9725,99.2063,93.5639,,,,,1674424.4,75.7933,2.6691,100.0,54.0,54.0,193.35399284,12.3672345,,,,99.9174,99.9174,-0.1166,74.225,76.8306,50.0,52.6572,neutral,0.25,0.35,0.25,0.15,,,,
301500.SZ,飞南资源,环境治理,深交所,23.51,8.893,22.11,24.38,21.6,45006233.0,1044010907.0,9.5785,21.376,20.489,20.2175,17.1678,16.9447,18.1021,5.8646,3.1431,24.42,17.54,24.42,14.62,-3.7265,-3.7265,99.2063,119.2526,,,,,-5913764.64,70.4969,0.3541,100.0,44.0,34.0,21.18300449,2.80759766,,,,1.3514,92.7928,9.6788,72.0353,69.5711,50.0,52.5248,neutral,0.25,0.35,0.25,0.15,,,,
002273.SZ,水晶光电,光学光电子,深交所,28.41,0.7447,27.58,28.72,27.49,60851948.0,1717503343.0,8.0989,27.992,27.44,26.385,25.4785,25.4544,23.1802,1.9888,1.6308,28.41,23.38,28.41,23.38,0.0,0.0,99.6032,54.4416,,,,,23005459.54,78.354,0.3618,100.0,13.0,14.0,37.42814221,4.39838028,,,,80.9917,96.3636,1.9117,73.8738,74.7454,50.0,52.5201,neutral,0.25,0.35,0.25,0.15,,,,
000751.SZ,锌业股份,工业金属,深交所,7.68,8.0169,7.39,7.8,6.83,319322830.0,2308749900.0,10.9202,6.752,6.206,6.293,4.9242,4.3868,3.7037,6.4535,5.0526,7.68,5.55,7.68,3.69,0.0,0.0,99.6032,101.8923,,,,,-1615170.81,71.4697,0.2041,100.0,4.0,45.0,88.63191573,2.71963873,,,,55.9504,97.5207,4.2,72.2934,74.3817,50.0,52.4481,neutral,0.25,0.35,0.25,0.15,,,,
301468.SZ,博盈特焊,通用设备,深交所,74.76,-2.9721,73.9,76.94,73.12,7858899.0,586230417.0,21.5241,75.982,73.876,70.9185,59.6695,45.6893,34.077,2.5983,5.6478,78.59,64.0,78.59,37.9,-4.8734,-4.8734,98.4127,91.1446,,,,,0.0,59.606,0.2076,100.0,10.0,100.0,146.81517439,3.08439905,,,,84.9083,81.3822,2.5529,69.4013,79.879,50.0,52.3984,neutral,0.25,0.35,0.25,0.15,,,,
000823.SZ,超声电子,元件,深交所,15.76,-1.2531,15.5,15.99,15.46,30801766.0,484764859.0,27.0627,15.934,15.365,14.868,14.2743,13.7458,12.4242,1.9578,2.3629,16.61,13.92,16.61,12.3,-5.1174,-5.1174,97.619,40.1595,,,,,7374052.4,68.8559,0.2868,100.0,9.0,43.0,72.22822675,3.22092391,,,,99.8347,99.8347,-0.1032,69.2257,82.5852,50.0,52.3495,neutral,0.25,0.35,0.25,0.15,,,,
300303.SZ,聚飞光电,光学光电子,创业板,9.06,-1.7354,8.9,9.34,8.81,228039962.0,2063690621.0,12.0187,8.63,7.998,7.5745,7.149,6.9669,6.6266,4.99,2.6885,9.3,6.91,9.3,6.57,-2.5806,-2.5806,98.8095,82.7039,,,,,7095956.01,80.112,0.4253,100.0,10.0,46.0,53.66111116,3.9849344,,,,99.5868,98.5124,0.0095,71.1573,79.4631,50.0,52.2732,neutral,0.25,0.35,0.25,0.15,,,,
301026.SZ,浩通科技,小金属,深交所,36.28,-1.4398,37.8,37.81,35.0,17591482.0,631745591.0,7.7626,35.292,33.922,33.8525,30.5805,29.4024,28.9784,1.7065,2.802,39.4,30.86,39.4,24.61,-7.9188,-7.9188,98.4127,96.5785,,,,,,68.3871,0.5485,100.0,5.0,45.0,21.18436985,2.66929479,,,,11.1018,44.9917,11.9839,70.2793,68.5071,50.0,52.2205,neutral,0.25,0.35,0.25,0.15,,,,
300852.SZ,四会富仕,元件,创业板,53.88,2.1228,50.31,56.4,50.31,12376152.0,670542166.0,11.4748,52.046,49.316,47.7265,41.485,40.4819,36.068,5.2311,3.5503,54.95,44.16,54.95,35.24,-1.9472,-1.9472,99.2063,62.7339,,,,,,71.2295,1.2463,100.0,43.0,41.0,77.24744845,4.42670142,,,,99.8347,86.5289,0.7949,74.225,74.03,50.0,52.185,neutral,0.25,0.35,0.25,0.15,,,,
300042.SZ,朗科科技,计算机设备,创业板,35.04,-3.3646,35.6,36.46,35.0,13029570.0,462785912.0,12.3594,35.522,34.567,34.5515,29.9005,29.3259,27.2153,3.002,2.2566,37.07,32.7,37.07,25.13,-5.4761,-5.4761,94.8413,60.9525,,,,,19291809.99,55.5387,-0.1115,100.0,7.0,27.0,117.65855978,12.6182366,,,,80.1948,99.3388,1.7862,68.8745,80.1547,50.0,52.0913,neutral,0.25,0.35,0.25,0.15,,,,
300196.SZ,长海股份,玻璃玻纤,创业板,20.32,-2.7286,20.12,20.8,19.92,28565741.0,580423709.0,19.719,21.188,19.872,18.1075,15.683,15.3133,13.8468,7.1069,4.2787,22.36,16.03,22.36,13.3,-9.1234,-9.1234,98.0159,84.1742,,,,,0.0,67.1189,0.6081,100.0,46.0,42.0,36.63571207,2.47669746,,,,99.3388,95.7025,0.2226,70.2793,79.7133,50.0,52.0817,neutral,0.25,0.35,0.25,0.15,,,,
301580.SZ,爱迪特,医疗器械,深交所,91.6,5.2874,85.8,95.0,85.8,9503911.0,866029742.0,13.8944,80.014,68.683,60.5305,50.6348,47.8798,48.9805,13.0355,6.4193,91.6,50.72,91.6,42.07,0.0,0.0,99.6032,87.441,,,,,,95.6394,7.3011,100.0,10.0,37.0,51.13644498,4.79033393,,,,98.1481,98.3539,0.1561,73.347,75.466,50.0,52.077,neutral,0.25,0.35,0.25,0.15,,,,
301628.SZ,强达电路,元件,深交所,115.62,-5.4697,119.15,125.88,115.55,4228469.0,513168273.0,11.7437,118.526,112.22,104.4975,96.147,92.36,89.2999,5.2257,3.1657,126.0,94.0,126.0,83.41,-8.2381,-8.2381,98.4127,54.6445,,,,,,72.5208,3.6914,100.0,11.0,53.0,63.97968991,6.26715359,,,,64.9254,50.995,6.4924,69.5769,74.251,50.0,52.0378,neutral,0.25,0.35,0.25,0.15,,,,
301235.SZ,华康洁净,医疗器械,深交所,53.42,-0.1682,53.02,54.29,52.01,7839897.0,417516608.0,17.9155,51.136,49.51,49.7815,41.7927,37.0797,30.201,1.6831,4.5026,53.83,45.1,53.83,28.91,-0.7617,-0.7617,98.8095,89.3328,,,,,,60.0,-0.0161,100.0,4.0,49.0,61.35360561,4.1974033,,,,96.8105,95.9662,0.4437,72.2934,76.4049,50.0,52.0148,neutral,0.25,0.35,0.25,0.15,,,,
688261.SH,东微半导,半导体,科创板,100.96,0.1389,97.0,102.5,96.8,4739494.0,476304497.0,8.8333,100.286,96.415,95.9385,84.6112,79.6788,61.4412,0.6483,3.7425,102.9,87.69,102.9,64.0,-1.8853,-1.8853,97.619,71.6277,,,,,401758.96,60.537,0.8091,100.0,6.0,41.0,269.47618767,4.0186795,,,,99.3409,62.9944,2.4302,72.6446,73.8194,50.0,51.988,neutral,0.25,0.35,0.25,0.15,,,,
601678.SH,滨化股份,化学原料,上交所,5.74,2.3173,5.75,5.89,5.61,130348445.0,747386859.0,11.2237,5.616,5.507,5.44,4.8043,4.57,4.358,2.7578,2.1945,5.74,5.09,5.74,4.17,0.0,0.0,99.6032,49.2987,,,,,-3920026.08,73.3813,0.007,100.0,35.0,34.0,48.26443006,1.13846082,,,,97.1901,81.7355,1.3684,74.225,72.6647,50.0,51.987,neutral,0.25,0.35,0.25,0.15,,,,
