ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300042.SZ,朗科科技,计算机设备,创业板,71.48,2.2896,69.87,71.75,65.88,24765922.0,1721832012.0,12.3594,71.97,69.811,66.2225,59.5593,47.6121,36.8038,3.2009,3.7824,74.89,57.17,74.89,41.45,-4.5533,-4.5533,96.8254,74.9416,,,,,19291809.99,60.4267,0.9154,100.0,9.0,107.0,117.65855978,12.6182366,7.47,744.43,34.18,80.1948,99.3388,31.0933,92.9484,76.5421,50.0,66.9408,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,49.44,-5.2147,52.0,52.96,46.94,55236768.0,2729151666.0,20.5752,49.626,48.149,41.4805,36.5335,32.5106,21.1093,11.3436,4.2132,52.49,32.1,52.49,30.25,-5.8106,-5.8106,98.4127,93.1139,,,,,,70.8461,1.9519,100.0,14.0,14.0,41.91466076,11.08040478,18.79,2917.13,62.44,8.2164,99.0083,27.5317,95.4562,76.1602,50.0,66.8326,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,28.77,-6.8631,31.41,31.51,27.8,95486654.0,2784702952.0,16.6613,31.85,29.159,24.921,21.6915,16.942,12.7644,7.8995,8.8312,33.66,19.66,33.66,10.66,-14.5276,-14.5276,97.2222,78.7922,,,,,0.0,73.9061,1.3524,75.0,10.0,52.0,85.3525721,7.2968175,6.03,13362.43,32.32,6.0536,99.4215,36.9311,85.6374,76.6534,50.0,65.8692,neutral,0.25,0.35,0.25,0.15,,,,
300975.SZ,商络电子,元件,创业板,44.49,5.9286,43.45,47.26,40.05,115161767.0,5060300516.0,23.4034,42.014,41.811,41.629,28.822,22.0761,17.166,6.2425,7.3652,45.47,36.0,45.47,17.03,-2.1553,-2.1553,98.8095,106.8753,,,,,-5699200.81,54.6478,-0.852,100.0,26.0,114.0,58.45822558,11.51166035,10.1,600.35,72.67,48.0165,99.7521,20.4935,95.3354,73.8663,50.0,64.4573,neutral,0.25,0.35,0.25,0.15,,,,
600961.SH,株冶集团,工业金属,上交所,33.76,-1.5456,34.3,35.96,33.04,96270399.0,3317404537.0,12.8051,34.372,31.282,27.799,25.86,22.8637,18.1784,7.301,5.9424,35.71,22.52,35.71,16.82,-5.4607,-5.4607,98.4127,75.7047,,,,,-8135132.49,83.465,1.9292,100.0,10.0,11.0,18.18292014,7.16749028,25.3,313.0,40.71,66.7769,85.6295,31.6492,90.1058,67.8325,50.0,63.9075,neutral,0.25,0.35,0.25,0.15,,,,
300821.SZ,东岳硅材,化学制品,创业板,19.71,-2.1836,20.15,21.35,19.01,107192789.0,2165957538.0,8.9343,19.362,19.438,18.055,15.6825,14.2244,12.2494,4.7547,4.4201,20.9,14.88,20.9,11.0,-5.6938,-5.6938,98.0159,93.4115,,,,,-1191580.48,62.6148,0.1186,100.0,18.0,56.0,171.50951529,4.61402937,3.86,426.99,18.23,83.9752,91.6529,28.4204,93.766,64.6316,50.0,63.5811,neutral,0.25,0.35,0.25,0.15,,,,
301099.SZ,雅创电子,其他电子Ⅱ,深交所,93.22,1.6133,91.74,99.64,88.88,12391099.0,1161400650.0,13.8016,92.18,90.202,81.862,65.975,56.5061,50.1518,8.0736,5.9343,94.29,64.74,94.29,43.5,-1.1348,-1.1348,98.4127,115.0042,,,,,0.0,67.6271,1.4282,100.0,10.0,55.0,73.78674019,9.52614452,4.95,642.29,66.9,96.6786,97.0377,12.1025,96.8282,75.0719,50.0,63.1835,neutral,0.25,0.35,0.25,0.15,,,,
300861.SZ,美畅股份,通用设备,创业板,23.46,-4.9433,24.8,25.14,22.97,35666917.0,845169472.0,8.4546,24.436,23.232,20.8795,19.3482,18.1907,17.1156,4.2047,3.7241,25.4,17.52,25.4,15.42,-7.6378,-7.6378,97.2222,90.5331,,,,,-4565957.58,73.0233,0.8545,100.0,10.0,14.0,38.28337685,2.38491441,2.98,634.0,8.06,66.4213,48.7603,30.8866,92.8221,60.8449,50.0,62.9206,neutral,0.25,0.35,0.25,0.15,,,,
300592.SZ,华凯易佰,互联网电商,创业板,17.61,4.0165,16.95,18.99,16.65,31849700.0,565419276.0,9.1294,16.014,14.437,13.272,13.2532,13.084,12.0968,7.6399,2.7908,17.61,11.13,17.61,11.13,0.0,0.0,99.6032,98.2486,,,,,785373.25,80.566,1.1253,100.0,6.0,6.0,30.51598143,2.97290541,3.03,574.0,37.76,52.043,77.5207,18.6546,95.6429,68.7954,50.0,62.8375,neutral,0.25,0.35,0.25,0.15,,,,
300223.SZ,北京君正,半导体,创业板,242.05,3.7906,232.0,249.67,220.0,62468592.0,14750338460.0,14.8137,220.884,198.124,172.547,142.8603,133.2285,105.3829,10.71,6.8184,242.05,139.36,242.05,104.3,0.0,0.0,99.6032,108.8766,,,,,-11637405.5,84.5073,16.1544,100.0,10.0,42.0,188.42893031,9.20695838,2.54,331.61,7.74,94.0496,99.5041,19.82,94.293,68.7919,50.0,62.6555,neutral,0.25,0.35,0.25,0.15,,,,
