ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
001369.SZ,双欣材料,化学纤维,深交所,15.74,-1.0063,15.78,15.99,15.51,27308891.0,430419665.0,7.2886,15.484,14.885,14.725,15.4632,,,0.1667,-1.4855,15.9,13.53,16.73,13.53,-1.0063,-5.9175,65.4545,57.6646,,,,,,59.2014,0.446,100.0,7.0,3.0,31.48909032,2.40245749,,,,13.1579,13.1579,-2.8947,72.7,54.98,50.0,45.9663,neutral,0.25,0.35,0.25,0.15,,,
000037.SZ,深南电A,电力,深交所,11.52,-1.4542,11.49,11.68,11.0,42557190.0,485112549.0,7.6651,11.462,11.251,11.033,10.8995,10.0603,9.5461,1.8791,1.0913,12.65,9.61,13.02,9.33,-8.9328,-11.5207,94.4444,78.1995,,,,,,57.359,0.0645,100.0,7.0,7.0,31.08618072,3.40987867,,,,0.0,47.9339,-6.9835,74.7,55.42,50.0,45.7541,neutral,0.25,0.35,0.25,0.15,,,
301099.SZ,雅创电子,其他电子Ⅱ,深交所,92.87,4.501,89.61,94.7,88.9,23622520.0,2172054913.0,12.7812,79.412,78.32,72.768,60.7745,53.5965,48.7746,5.7913,4.248,92.87,61.5,92.87,43.5,0.0,0.0,99.6032,120.8935,,,,,0.0,65.7645,2.558,100.0,3.0,48.0,74.63368089,9.63548774,4.95,642.29,66.9,97.3897,97.2997,-49.313,97.6,63.8844,50.0,45.3028,neutral,0.25,0.35,0.25,0.15,,,
605020.SH,永和股份,化学制品,上交所,37.1,5.0396,34.73,37.1,34.36,38224445.0,1376184025.0,8.7478,34.958,34.071,34.0545,29.0783,28.4788,27.3347,2.2335,2.193,37.1,31.7,37.1,23.37,0.0,0.0,99.6032,48.6405,,,,,-1615189.8,59.6126,0.0521,100.0,4.0,29.0,31.05234154,3.37329174,,,,26.0833,47.6667,-16.0458,77.8,56.7059,50.0,44.895,neutral,0.25,0.35,0.25,0.15,,,
688209.SH,英集芯,半导体,科创板,25.16,4.7897,23.56,25.74,23.45,17175364.0,426419913.0,2.8323,22.908,22.135,23.267,22.6963,22.6256,21.2909,-3.6543,0.585,26.2,20.06,26.99,19.27,-3.9695,-6.7803,91.2698,71.0579,,,,,1526428.99,48.1245,0.3468,75.0,2.0,2.0,55.94311919,5.09060218,2.04,129.8,9.64,25.3702,78.6772,-15.4341,77.9541,55.4259,50.0,44.7819,neutral,0.25,0.35,0.25,0.15,,,
002645.SZ,华宏科技,环保设备Ⅱ,深交所,34.22,1.7544,34.23,34.85,33.08,91912028.0,3130023403.0,10.3117,31.668,32.154,31.3445,25.2985,20.5063,17.1519,2.7874,5.0326,36.1,28.43,36.1,14.95,-5.2078,-5.2078,99.2063,101.12,,,,,-4118867.28,55.8075,-0.2676,100.0,2.0,58.0,60.73420181,5.545163,5.21,595.21,36.76,78.843,99.2562,-36.3435,94.0443,53.3385,50.0,44.6643,neutral,0.25,0.35,0.25,0.15,,,
603271.SH,永杰新材,工业金属,上交所,54.4,8.453,50.89,54.68,49.12,18222071.0,953858924.0,5.4442,48.094,45.87,46.6195,47.5423,45.9691,42.3597,0.0236,0.7918,54.4,42.86,54.4,39.4,0.0,0.0,99.6032,59.8206,,,,,,69.4371,1.6759,100.0,2.0,2.0,19.64230717,2.9618305,,,,7.9872,62.3003,-13.3706,77.4,52.42,50.0,44.3524,neutral,0.25,0.35,0.25,0.15,,,
300558.SZ,贝达药业,化学制药,创业板,50.75,0.4155,50.3,51.59,50.06,11675331.0,592551145.0,6.1341,52.26,50.893,50.113,47.8437,47.3302,54.2966,1.4289,1.4977,53.86,47.8,53.86,40.3,-5.7742,-5.7742,48.0159,53.2972,,,,,6833530.79,55.317,0.2095,100.0,7.0,37.0,56.21142093,3.64953258,,,,36.8595,28.0165,-14.905,68.7,64.0741,50.0,43.8373,neutral,0.25,0.35,0.25,0.15,,,
002842.SZ,翔鹭钨业,小金属,深交所,43.38,-6.4078,45.0,45.49,42.7,72401112.0,3167568472.0,20.069,42.436,38.277,35.527,34.4187,30.3725,19.9618,5.3042,2.1553,46.35,32.0,46.35,30.12,-6.4078,-6.4078,97.619,71.4134,,,,,,75.1659,2.6215,100.0,7.0,7.0,39.62563196,10.47528559,,,,7.2144,98.9256,-22.2564,75.7,59.6,50.0,43.3309,neutral,0.25,0.35,0.25,0.15,,,
688758.SH,赛分科技,化学制药,科创板,20.04,-1.7165,20.33,20.5,19.93,4657903.0,93504921.0,1.5897,19.914,18.588,18.7665,19.2962,19.0925,18.8158,0.2671,0.5323,20.39,16.6,21.99,16.05,-1.7165,-8.8677,83.3333,52.1951,,,,,,55.8824,0.6322,100.0,5.0,4.0,59.19684835,5.90593771,,,,8.8825,51.8625,-11.0745,76.8,43.66,50.0,42.5264,neutral,0.25,0.35,0.25,0.15,,,
