ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
300980.SZ,祥源新材,塑料,创业板,38.9,3.8996,37.51,39.14,37.06,13237260.0,506431237.0,5.658,35.92,35.03,33.7885,29.3138,27.4962,25.9314,6.8293,2.1501,38.9,28.73,38.9,23.4,0.0,0.0,99.6032,58.3099,,,,,,74.6656,0.5046,100.0,28.0,23.0,61.58639861,2.58869351,1.22,140.94,7.9,61.157,59.7521,19.358,96.9676,63.205,50.0,62.0794,neutral,0.25,0.35,0.25,0.15,,,,
301071.SZ,力量钻石,非金属材料Ⅱ,深交所,41.05,1.5335,40.03,42.18,39.9,18309741.0,742652052.0,22.2497,39.522,38.809,37.803,37.9982,35.8017,33.4178,2.7255,-0.3288,41.05,35.84,45.53,34.19,0.0,-9.8397,95.2381,22.7846,,,,,-18878819.22,81.1715,0.7922,100.0,15.0,4.0,205.00305572,4.98352634,0.67,147.1,22.19,99.9129,78.3972,-5.2806,96.3928,72.2592,50.0,57.9821,neutral,0.25,0.35,0.25,0.15,,,,
601677.SH,明泰铝业,工业金属,上交所,16.62,2.5293,16.24,16.8,16.12,80224091.0,1325449494.0,3.1378,16.174,15.501,15.16,14.7253,14.2177,13.2486,3.2487,0.8492,16.63,14.26,16.63,13.68,-0.0601,-0.0601,99.2063,42.2949,,,,,-15364923.84,69.2857,0.3519,100.0,26.0,19.0,9.31654837,1.04498713,3.61,59.68,31.42,23.4711,50.1653,34.9099,87.8706,45.1833,41.6061,57.0189,neutral,0.25,0.35,0.25,0.15,,,,
301421.SZ,波长光电,光学光电子,深交所,110.63,-1.2408,111.9,112.8,109.2,4938787.0,545127525.0,15.6763,110.04,108.287,108.239,101.7603,97.2458,76.4268,1.1646,0.537,114.1,102.28,114.1,88.0,-3.0412,-3.0412,92.4603,52.4451,,,,,12414250.64,54.2095,0.1891,100.0,3.0,22.0,285.92869061,8.40384624,,,,69.635,69.781,4.7793,69.9281,80.9793,63.0223,55.3678,neutral,0.25,0.35,0.25,0.15,,,,
002452.SZ,长高电气,电网设备,深交所,10.24,3.0181,9.93,10.47,9.88,39940500.0,408438284.0,18.47,10.074,9.499,8.9615,8.4595,8.0023,7.6419,5.7092,2.3533,10.24,8.22,10.24,7.73,0.0,0.0,99.6032,37.8289,,,,,,84.2105,0.2901,100.0,29.0,24.0,21.92683239,2.89161015,,,,36.6942,96.9421,6.0588,74.225,76.4602,58.382,55.3658,neutral,0.25,0.35,0.25,0.15,,,,
300303.SZ,聚飞光电,光学光电子,创业板,7.35,1.6598,7.2,7.38,7.16,80433445.0,585063304.0,12.5946,7.19,7.126,7.0305,6.8277,6.7877,6.5671,1.0783,0.5375,7.35,6.82,7.35,6.21,0.0,0.0,99.2063,22.7967,,,,,7095956.01,65.4412,0.0466,100.0,15.0,26.0,51.57622063,3.83010809,,,,99.2562,97.438,0.1132,74.225,79.3759,63.0223,55.3044,neutral,0.25,0.35,0.25,0.15,,,,
002201.SZ,九鼎新材,玻璃玻纤,深交所,14.8,6.7821,14.29,15.25,13.55,220462168.0,3213330607.0,11.3113,13.574,12.75,12.1035,9.5943,8.8456,7.4936,10.5645,4.9173,14.8,10.71,14.8,7.79,0.0,0.0,99.6032,117.6027,,,,,-152422.08,67.1403,0.3684,100.0,31.0,31.0,89.20157153,6.7585448,,,,17.8512,61.9008,10.2048,74.225,75.2883,50.0,54.852,neutral,0.25,0.35,0.25,0.15,,,,
300286.SZ,安科瑞,电网设备,创业板,28.14,4.3382,26.98,28.27,26.63,10232950.0,283304012.0,7.797,27.522,27.09,25.602,24.3978,24.2018,23.0729,4.8854,1.1037,28.14,23.04,28.14,22.27,0.0,0.0,99.6032,33.0394,,,,,-942916.1,76.6667,0.376,100.0,21.0,15.0,31.7199792,2.79842528,,,,53.9669,18.0165,9.754,74.225,70.0067,58.382,54.6762,neutral,0.25,0.35,0.25,0.15,,,,
000636.SZ,风华高科,元件,深交所,20.88,1.016,20.83,21.21,20.54,62515484.0,1304474620.0,12.5367,20.446,19.128,17.9365,16.9673,16.0974,15.0286,6.9495,1.6992,20.88,16.26,20.88,15.44,0.0,0.0,99.6032,35.2182,,,,,2740610.88,89.3281,0.7579,100.0,21.0,15.0,299.77532971,7.3797697,,,,97.1901,99.9174,0.1411,74.225,78.5141,60.2139,54.6746,neutral,0.25,0.35,0.25,0.15,,,,
301191.SZ,菲菱科思,通信设备,深交所,119.98,7.0485,113.0,122.68,113.0,6922166.0,823025483.0,6.4394,111.104,113.048,112.415,102.3297,101.9695,96.1728,0.86,1.0273,119.98,105.39,119.98,84.11,0.0,0.0,97.2222,64.1326,,,,,3338896.14,59.0464,-0.58,100.0,2.0,37.0,142.91429515,6.16036503,1.16,78.92,41.8,94.8485,95.2525,-1.7874,88.6201,69.967,43.8979,54.6466,neutral,0.25,0.35,0.25,0.15,,,,
