ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
301246.SZ,宏源药业,化学制药,深交所,24.79,1.807,24.47,24.9,24.03,26396099.0,644936614.0,10.4561,23.752,23.269,22.225,21.7947,20.5839,17.4939,2.6393,0.1716,25.0,19.56,25.0,19.56,-0.84,-0.84,98.0159,72.0369,-12921800.0,62557800.0,79886500.0,28469000.0,-360794.8,67.1358,0.534,100.0,13.0,13.0,46.83498799,2.58659209,3.19,1524.43,26.67,18.3777,79.4677,-11.0739,98.8072,65.6418,63.1736,57.7005,neutral,0.25,0.35,0.25,0.15,,,
002437.SZ,誉衡药业,化学制药,深交所,3.7,1.9284,3.67,3.73,3.59,96147508.0,351313474.0,5.4585,3.656,3.658,3.454,3.4047,3.3162,3.1795,2.1893,1.1938,3.82,2.97,3.82,2.97,-3.1414,-3.1414,94.8413,56.2687,59123100.00000001,55551600.0,-27616200.0,-60802900.0,2405181.76,75.6522,0.0478,100.0,12.0,12.0,14.73651875,2.53989023,4.05,57.55,23.43,1.4634,8.7603,15.0635,84.4477,58.6048,63.1736,57.4498,neutral,0.25,0.35,0.25,0.15,,,
002975.SZ,博杰股份,自动化设备,深交所,87.2,-1.201,88.29,88.8,86.38,9301188.0,812731516.0,12.0398,85.998,78.227,74.535,78.1325,75.3167,57.2516,3.2527,0.5273,88.63,65.95,88.63,65.95,-1.6134,-1.6134,98.8095,69.4587,-45180000.0,23127000.0,76978000.0,162000000.0,6738516.96,79.4099,4.7189,100.0,5.0,5.0,129.23395815,12.7880408,2.84,419.12,27.36,85.7305,99.6694,-40.9906,95.1892,90.9008,73.8522,56.8716,neutral,0.25,0.35,0.25,0.15,,,
002582.SZ,好想你,休闲食品,深交所,12.55,7.0819,11.77,12.79,11.66,55004228.0,671738518.0,3.5508,11.816,11.511,11.186,12.1275,11.2339,10.7348,1.1072,0.0027,12.55,10.07,16.18,10.07,0.0,-22.4351,91.6667,47.5728,-1534600.0,-241100.0,-66059500.0,-57832299.99999999,0.0,85.3571,0.3601,100.0,6.0,1.0,2.11903171,0.80286978,24.46,2691.43,31.98,19.598,33.719,4.738,94.6234,60.1617,50.0,56.8431,neutral,0.25,0.35,0.25,0.15,,,
603409.SH,汇通控股,汽车零部件,上交所,41.38,2.8841,40.25,42.7,39.96,4766410.0,196747047.0,8.593,39.816,39.133,38.653,38.0395,36.6164,35.981,0.7323,0.583,41.38,36.7,41.38,35.29,0.0,0.0,99.6032,36.0936,5605599.999999999,16463500.0,14169700.0,-48616000.0,,65.7143,0.4884,100.0,6.0,15.0,24.22313008,2.49603112,,,,0.3155,0.3155,4.8107,78.2,66.5499,71.7716,55.9759,neutral,0.25,0.35,0.25,0.15,,,
300970.SZ,华绿生物,种植业,创业板,30.05,5.5868,28.3,30.45,27.8,9031700.0,261815106.0,3.7826,29.246,28.578,26.0895,24.269,20.9183,17.513,3.8512,3.1816,30.7,22.11,30.7,20.5,-2.1173,-2.1173,99.2063,80.8911,-13527400.0,-11064300.0,-35208700.0,-37159700.0,,74.0211,0.7218,100.0,9.0,15.0,14.96758975,1.8753112,6.49,7014.32,29.72,13.0024,81.6529,-5.8199,95.9559,57.0246,50.0,53.8857,neutral,0.25,0.35,0.25,0.15,,,
300628.SZ,亿联网络,通信设备,创业板,35.99,-0.2771,36.01,36.23,35.63,8479354.0,304755539.0,1.5527,35.152,34.026,33.59,35.5297,35.4372,35.3452,0.4366,-0.2536,36.09,31.86,38.55,31.86,-0.2771,-6.6407,66.6667,32.0299,-71374700.0,-138000000.0,-191000000.0,-393000000.0,4110956.52,75.3333,0.9552,100.0,5.0,2.0,15.29571069,4.12783899,6.79,16.68,7.58,0.2479,1.4876,23.0368,71.5432,52.2032,65.1442,53.6218,neutral,0.25,0.35,0.25,0.15,,,
601002.SH,晋亿实业,通用设备,上交所,6.15,4.4143,5.95,6.16,5.87,78612446.0,475071382.0,1.4847,5.932,5.727,5.54,5.5017,5.3364,5.1961,1.7354,1.1088,6.15,4.87,6.15,4.87,0.0,0.0,99.6032,79.8965,-4613700.0,-6086000.0,-28682800.000000004,-44699500.0,0.0,67.2897,0.1381,100.0,5.0,5.0,17.44029585,1.01924445,,,,18.5596,19.0083,-6.2479,78.0,61.8538,80.5819,53.2888,neutral,0.25,0.35,0.25,0.15,,,
301536.SZ,星宸科技,半导体,深交所,75.94,0.317,76.03,77.0,75.11,4991347.0,378450606.0,6.7497,74.12,70.978,71.875,71.9467,65.1288,62.3952,-1.179,1.3762,79.05,67.02,83.76,62.65,-3.9342,-9.3362,93.6508,55.3101,89843900.0,242000000.0,382000000.0,1150000000.0,-1332209.39,61.7107,1.3827,75.0,3.0,5.0,99.07672477,14.6716067,6.81,330.29,41.06,62.2222,99.4444,-30.774,79.9405,83.8194,77.9221,52.9288,neutral,0.25,0.35,0.25,0.15,,,
301031.SZ,中熔电气,其他电子Ⅱ,深交所,147.15,0.6911,147.25,148.5,146.0,1784269.0,262909921.0,4.0494,145.874,141.018,140.6135,139.9602,124.3036,110.9763,0.1935,1.9994,147.15,133.08,153.12,107.87,0.0,-3.8989,96.8254,49.9052,-22418300.0,-100000000.0,-156000000.0,70817500.0,-1942051.92,59.279,1.8051,100.0,5.0,5.0,37.99968926,10.64585109,7.31,87.43,53.77,13.3891,69.1213,-8.9935,87.2865,65.0354,50.0,52.0608,neutral,0.25,0.35,0.25,0.15,,,
