ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
600900.SH,长江电力,电力,上交所,27.51,-0.3622,27.5,27.61,27.26,118065467.0,3238081015.0,0.4637,27.738,27.581,27.2375,27.0405,27.0058,27.8886,0.5742,0.1871,27.96,26.56,27.96,26.38,-1.6094,-1.6094,41.6667,13.1649,,,,,174509694.9,55.0388,0.0908,100.0,10.0,10.0,18.03769203,2.85583211,,,,10.4132,31.405,-6.4959,72.0,53.04,50.0,44.336,neutral,0.25,0.35,0.25,0.15,,,
300241.SZ,瑞丰光电,光学光电子,创业板,8.08,2.0202,7.57,8.22,7.52,95434654.0,757519871.0,6.0109,7.926,7.767,7.4305,7.0718,6.566,6.1613,2.9512,1.0454,8.18,6.88,8.18,6.34,-1.2225,-1.2225,99.2063,43.0483,,,,,,67.9856,0.1333,100.0,12.0,26.0,69.08159329,2.0452285,,,,28.5102,79.0083,-24.7306,79.4,53.66,50.0,42.5224,neutral,0.25,0.35,0.25,0.15,,,
002608.SZ,江苏国信,电力,深交所,9.56,-2.7467,9.41,10.15,9.35,121383036.0,1181846566.0,1.7666,10.122,9.475,8.8805,8.3722,8.0734,7.9266,6.9618,1.9008,10.5,8.02,10.5,7.6,-8.9524,-8.9524,97.619,68.5145,,,,,-6080700.57,59.8639,0.279,100.0,22.0,11.0,8.58191584,0.809531,,,,15.4279,18.4298,-5.0072,75.3,38.7606,50.0,42.2933,neutral,0.25,0.35,0.25,0.15,,,
601838.SH,成都银行,银行Ⅱ,上交所,18.97,-0.3676,18.99,19.19,18.9,20339219.0,387467818.0,0.5887,19.088,18.826,18.7525,17.9952,17.1473,17.851,0.072,1.0397,19.31,18.34,19.31,16.64,-1.7607,-1.7607,78.9683,18.6836,,,,,49853157.07,54.7325,-0.0046,100.0,6.0,67.0,5.67510151,0.8284542,,,,56.1157,23.0579,-20.405,74.7,53.3179,50.0,41.8732,neutral,0.25,0.35,0.25,0.15,,,
600750.SH,华润江中,中药Ⅱ,上交所,25.96,0.1543,26.0,26.4,25.79,4050107.0,105168661.0,0.7372,25.902,25.151,24.1005,25.3065,24.7252,23.3381,1.9782,0.2873,26.1,22.52,27.69,22.52,-0.5364,-6.2477,90.873,33.5114,,,,,-1939669.8,78.0142,0.7352,100.0,9.0,6.0,16.13107663,3.40035726,,,,17.686,49.8347,-13.6488,77.6,41.9618,50.0,41.7382,neutral,0.25,0.35,0.25,0.15,,,
300566.SZ,激智科技,光学光电子,创业板,25.95,-3.7463,25.68,26.86,25.41,21676302.0,564892852.0,11.6653,25.948,24.661,22.8995,20.1897,19.7649,19.2926,6.9346,2.4908,26.96,19.89,26.96,17.3,-3.7463,-3.7463,98.8095,71.6333,,,,,0.0,70.6983,0.6803,100.0,37.0,24.0,40.52437568,3.67216428,,,,61.4876,78.7603,-36.2107,77.3,63.8381,50.0,41.4618,neutral,0.25,0.35,0.25,0.15,,,
603060.SH,国检集团,专业服务,上交所,7.3,1.108,7.0,7.45,6.87,32728853.0,238232204.0,2.8651,7.144,6.888,6.871,6.6275,6.5351,6.608,1.0144,0.4573,7.3,6.25,7.3,5.94,0.0,0.0,97.619,61.1983,,,,,-988651.82,54.067,0.0982,100.0,7.0,7.0,41.30621167,2.52284285,,,,79.0083,7.3554,-24.4918,78.4,49.6249,50.0,41.2233,neutral,0.25,0.35,0.25,0.15,,,
605186.SH,健麾信息,自动化设备,上交所,28.84,-0.1731,28.05,29.43,27.71,6972000.0,200562360.0,7.5699,28.226,27.406,26.221,22.024,21.5616,21.3667,7.8432,2.7335,28.89,23.21,28.89,18.25,-0.1731,-0.1731,99.2063,43.8228,,,,,-962289.51,71.4493,0.3275,100.0,36.0,21.0,155.00879995,4.31105155,,,,80.2479,50.0,-35.5868,80.0,57.9601,50.0,41.0933,neutral,0.25,0.35,0.25,0.15,,,
002823.SZ,凯中精密,电机Ⅱ,深交所,18.31,-8.45,19.0,19.68,18.19,25863294.0,488051082.0,4.7749,19.564,18.736,17.7815,16.3427,16.254,15.9577,4.2873,1.7601,20.85,16.08,20.85,14.29,-12.1823,-12.1823,96.4286,67.6416,,,,,,58.2459,0.2949,75.0,12.0,27.0,21.3937255,2.40350561,,,,1.3321,49.9174,-7.9456,62.7,51.68,50.0,40.3786,neutral,0.25,0.35,0.25,0.15,,,
300221.SZ,银禧科技,塑料,创业板,14.11,-4.5332,14.02,15.14,14.01,57690168.0,841781512.0,9.9565,14.394,14.104,13.2295,11.4312,11.1026,9.9174,5.7134,2.7367,14.78,11.41,14.78,9.27,-4.5332,-4.5332,97.2222,78.2495,,,,,0.0,61.6262,0.1137,100.0,38.0,35.0,62.56301441,5.45214191,,,,51.9174,99.5041,-38.0471,75.3,63.0781,50.0,40.1128,neutral,0.25,0.35,0.25,0.15,,,
