ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
605020.SH,永和股份,化学制品,上交所,34.09,-2.2649,34.42,35.2,33.86,22102995.0,759494386.0,8.7478,34.568,34.167,32.372,28.1967,27.865,26.8603,6.2719,1.4981,35.6,27.44,35.6,23.37,-4.2416,-4.2416,98.0159,48.9274,148000000.0,204000000.0,-77600400.0,64959600.0,-1615189.8,61.603,0.0762,100.0,35.0,20.0,31.05234154,3.37329174,3.09,85.11,31.52,26.0833,47.6667,-7.2223,86.2412,64.749,45.694,51.4202,neutral,0.25,0.35,0.25,0.15,,,
300566.SZ,激智科技,光学光电子,创业板,26.96,7.0266,24.69,27.32,24.55,36881921.0,972668833.0,11.6653,24.668,24.013,22.312,19.983,19.6373,19.2234,6.4377,2.0521,26.96,19.89,26.96,17.3,0.0,0.0,99.6032,69.1455,23416000.0,-49280200.00000001,-231999999.99999997,-3783300.0,0.0,75.4281,0.7572,100.0,35.0,22.0,40.52437568,3.67216428,,,,61.4876,78.7603,-36.2107,80.0,80.6965,79.7209,51.0796,neutral,0.25,0.35,0.25,0.15,,,
688536.SH,思瑞浦,半导体,科创板,305.98,0.5521,297.9,311.79,293.0,4751892.0,1450877002.0,3.6155,296.632,305.56,299.312,228.9807,199.1647,173.6587,3.8944,5.0711,330.22,253.9,330.22,162.58,-7.3406,-7.3406,97.619,86.0306,27477000.0,-1938400.0,103000000.0,458000000.0,3230125.05,52.4416,-9.1165,100.0,2.0,39.0,187.02198271,7.72716101,,,,58.7065,63.8017,-31.4977,74.7,76.7341,73.2746,48.4453,neutral,0.25,0.35,0.25,0.15,,,
605186.SH,健麾信息,自动化设备,上交所,28.28,1.3984,27.54,28.66,27.28,6511800.0,183285102.0,7.5699,27.452,26.558,25.4715,21.7842,21.4218,21.2958,7.7999,2.5306,28.28,20.35,28.28,18.25,0.0,0.0,99.6032,53.2681,-25936600.0,-73483300.0,-57802400.0,-44289200.0,-962289.51,67.2302,0.3102,100.0,34.0,19.0,155.00879995,4.31105155,,,,80.2479,50.0,-35.5868,80.0,71.8591,70.2833,47.6106,neutral,0.25,0.35,0.25,0.15,,,
002475.SZ,立讯精密,消费电子,深交所,74.59,-0.2807,73.3,75.6,72.5,145871086.0,10824292100.0,5.567,73.478,73.133,73.433,61.7997,58.3964,52.016,1.7507,3.6423,80.15,67.87,80.15,46.3,-6.937,-6.937,97.2222,55.2308,4745000000.0,3208000000.0,4029000000.0,1939999999.9999998,130323750.71,51.1968,-0.8598,100.0,3.0,39.0,31.90290423,6.21725484,,,,81.2397,79.0909,-43.2066,74.9,85.869,66.5192,46.8585,neutral,0.25,0.35,0.25,0.15,,,
300964.SZ,本川智能,元件,创业板,109.75,4.5238,103.04,112.5,99.87,8717973.0,924809831.0,12.2178,107.32,100.818,91.8815,77.0642,67.9585,56.7355,10.5654,5.3485,111.66,72.9,111.66,58.97,-1.7105,-1.7105,99.2063,106.7535,43429600.0,63629000.0,34652500.0,159000000.0,,69.7258,3.2744,100.0,19.0,63.0,264.35776091,8.63860592,,,,84.166,97.3751,-48.8019,80.0,70.348,89.4866,46.8095,neutral,0.25,0.35,0.25,0.15,,,
002975.SZ,博杰股份,自动化设备,深交所,143.6,-2.973,144.99,147.0,141.86,15314787.0,2202378447.0,12.1681,143.91,135.811,125.461,99.3237,89.117,69.1795,5.897,5.7747,148.58,105.44,148.58,65.95,-3.3517,-3.3517,98.4127,107.6187,-16745000.0,175000000.0,59679000.0,126000000.0,6738516.96,64.4044,2.9574,100.0,10.0,39.0,135.23985164,13.38233979,,,,87.4292,99.9174,-50.5796,74.3,91.0827,70.2833,46.6733,neutral,0.25,0.35,0.25,0.15,,,
301568.SZ,思泰克,自动化设备,深交所,83.9,6.8926,77.96,87.0,76.28,7418474.0,615243368.0,10.7537,78.622,75.384,67.8075,58.5325,54.2974,48.437,8.7879,3.3699,83.9,58.41,83.9,47.0,0.0,0.0,99.6032,75.4061,37462000.0,75354600.0,115999999.99999999,264000000.0,0.0,76.3037,2.7688,100.0,39.0,39.0,104.07568776,11.67053017,,,,99.839,99.0338,-54.7021,80.0,87.1995,70.2833,46.6668,neutral,0.25,0.35,0.25,0.15,,,
300373.SZ,扬杰科技,半导体,创业板,105.5,-0.3024,104.0,108.96,103.0,22187509.0,2345383642.0,7.9724,103.838,102.303,91.407,81.3298,77.7501,68.7903,7.6687,2.3841,114.3,76.64,114.3,67.47,-7.699,-7.699,98.0159,90.1165,-102000000.0,324000000.0,819999999.9999999,1052999999.9999999,8973080.34,65.6774,2.7154,100.0,10.0,10.0,52.72395265,7.29198498,,,,94.9587,97.1074,-52.5124,76.3,85.6792,73.2746,45.9879,neutral,0.25,0.35,0.25,0.15,,,
300241.SZ,瑞丰光电,光学光电子,创业板,8.18,2.7638,7.75,8.18,7.65,95665247.0,757613226.0,6.0109,7.772,7.59,7.3505,7.052,6.5341,6.1384,3.1215,1.4457,8.18,6.88,8.18,6.34,0.0,0.0,99.6032,40.4456,-28015300.000000004,-83977200.0,-126000000.0,-415000000.00000006,,74.4939,0.1512,100.0,10.0,24.0,69.08159329,2.0452285,,,,28.5102,79.0083,-24.7306,79.0,49.6531,79.7209,45.8388,neutral,0.25,0.35,0.25,0.15,,,
