ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
603290.SH,-,半导体,上交所,107.02,-1.6089,106.01,110.11,105.06,7954906.0,856272246.0,7.3003,108.59,108.434,105.8765,103.7617,103.6322,95.3295,0.8919,1.0552,111.94,97.59,115.09,93.79,-4.3952,-7.0119,82.1429,49.9775,,,,,-28336706.23,63.1724,0.6776,100.0,10.0,10.0,111.6087907,5.25916191,,,,75.2066,54.7107,5.27,67.6453,77.0956,72.2233,45.2719,high,0.4,0.25,0.2,0.15,,,,
300042.SZ,朗科科技,计算机设备,创业板,48.11,-7.6229,50.09,50.85,47.47,30456913.0,1499166280.0,18.0461,53.688,46.827,41.2525,33.9785,31.4801,28.1964,13.8518,7.2875,61.08,31.6,61.08,25.4,-21.2344,-21.2344,98.0159,132.6385,,,104000000.0,,19291809.99,68.5131,2.5883,75.0,13.0,42.0,125.37846248,13.44615392,,,,85.8766,99.9174,1.2102,60.7458,94.4035,63.8632,44.1307,high,0.4,0.25,0.2,0.15,,,,
688307.SH,-,计算机设备,科创板,61.0,-7.5197,61.59,65.3,59.99,11354347.0,705265698.0,8.1528,60.218,58.237,56.6295,49.6897,44.4266,37.2466,6.2029,2.3829,65.96,48.19,65.96,43.21,-7.5197,-7.5197,98.8095,111.5329,,,,,,44.7161,0.8197,100.0,20.0,90.0,146.88120193,10.82277214,,,,98.4069,98.1618,0.1446,72.0353,82.1629,63.8632,44.0787,high,0.4,0.25,0.2,0.15,,,,
002866.SZ,传艺科技,消费电子,深交所,19.47,-3.9941,19.8,20.45,19.32,15838200.0,314647759.0,5.3048,20.174,20.133,19.746,19.0698,18.9853,18.1775,0.5474,1.2217,20.8,18.3,20.8,16.95,-6.3942,-6.3942,78.9683,43.723,,-2301500.0,-14004000.0,-56474500.0,-960045.3,57.377,0.0056,75.0,0.0,13.0,76.23647215,2.24455435,,,,46.3563,35.5372,9.2906,56.3438,78.2514,67.5245,43.5811,high,0.4,0.25,0.2,0.15,,,,
300975.SZ,商络电子,元件,创业板,16.56,-8.1021,17.9,17.98,16.4,61472013.0,1052491392.0,26.5224,18.114,17.432,16.406,14.8353,14.0488,12.7647,4.7972,3.4193,18.78,14.41,18.78,12.14,-11.8211,-11.8211,95.6349,61.9644,,500000000.0,748000000.0,,-5699200.81,64.4295,0.1798,75.0,11.0,49.0,67.99759887,13.3901646,,,,53.8843,99.9174,4.2335,60.0984,84.4192,66.4539,43.5699,high,0.4,0.25,0.2,0.15,,,,
688536.SH,-,半导体,科创板,178.1,1.0726,170.2,184.53,170.2,6025661.0,1078640840.0,3.9622,176.336,178.441,174.36,175.0482,166.8681,153.309,-0.7615,1.605,189.59,156.55,209.07,140.41,-6.0604,-14.8132,88.8889,59.3204,,,,,3230125.05,62.2876,0.9175,75.0,2.0,2.0,191.27200474,7.90275857,,,,60.3234,64.7107,6.0015,57.9785,75.094,72.2233,42.7475,high,0.4,0.25,0.2,0.15,,,,
688700.SH,-,专用设备,科创板,48.87,-4.3078,50.31,51.76,48.45,18174192.0,899974917.0,5.9208,51.5,49.096,45.5765,40.9737,38.8023,38.6965,6.1709,3.6744,53.89,38.38,53.89,33.65,-9.3153,-9.3153,97.619,83.6885,,,,,-1501915.46,62.7869,1.2376,100.0,9.0,10.0,179.95033647,14.21282469,,,,88.9256,77.2727,2.4506,67.4697,74.0463,65.5873,42.495,high,0.4,0.25,0.2,0.15,,,,
301683.SZ,慧谷新材,化学制品,深交所,139.83,8.868,128.42,141.41,127.26,2226656.0,300541721.0,15.6085,136.408,139.31,136.3805,132.656,,,0.4389,,145.9,122.72,148.35,109.34,-4.1604,-5.7432,73.3333,66.4361,,10439900.0,-74254800.0,10087400.0,,55.2236,-0.4706,100.0,1.0,1.0,41.77048065,3.71422755,,,,73.3333,73.3333,4.19,65.7264,80.5156,55.1267,42.4797,high,0.4,0.25,0.2,0.15,,,,
002947.SZ,恒铭达,消费电子,深交所,48.25,0.0,45.86,50.14,45.0,18779918.0,910150986.0,5.4604,48.722,48.239,47.974,48.6202,47.1553,41.135,0.1597,0.8407,49.5,45.62,56.28,44.47,-2.5253,-14.2679,82.5397,25.6851,,,80918000.0,-663000000.0,7467954.15,57.2816,0.277,75.0,9.0,0.0,33.88054694,6.0251062,,,,69.4215,96.3636,3.0051,60.0857,80.0447,67.5245,42.3611,high,0.4,0.25,0.2,0.15,,,,
301349.SZ,信德新材,电池,深交所,52.3,1.1997,50.56,54.8,50.21,5676761.0,300244646.0,8.3731,51.706,52.081,49.175,48.6915,47.3693,41.6182,2.5793,0.9502,54.79,43.43,54.79,43.43,-4.5446,-4.5446,94.0476,57.1621,,-50499399.99999999,,-82976400.0,0.0,70.4738,0.6845,100.0,12.0,12.0,167.3928494,3.79383588,,,,65.9733,98.1481,3.2105,71.5085,79.3197,47.4642,42.1449,high,0.4,0.25,0.2,0.15,,,,
