ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
002645.SZ,华宏科技,环保设备Ⅱ,深交所,16.68,6.4454,15.64,17.24,15.63,63767479.0,1066866009.0,6.4426,15.694,16.021,16.0155,15.5097,15.4185,12.8324,0.3163,0.6141,17.58,14.5,17.58,14.13,-5.1195,-5.1195,91.6667,57.6569,,,,,-4118867.28,51.461,-0.108,100.0,1.0,3.0,53.17625371,4.85510612,5.21,595.21,36.76,77.1901,98.595,33.8001,95.3519,65.1209,50.0,65.6034,neutral,0.25,0.35,0.25,0.15,,,,
002452.SZ,长高电气,电网设备,深交所,12.58,-2.3292,12.5,12.6,12.12,68854229.0,848003236.0,8.2767,12.25,11.672,10.994,9.6283,8.7818,8.0011,4.6749,3.858,12.88,9.88,12.88,7.91,-2.3292,-2.3292,99.2063,60.1264,,,,,,71.8876,0.2828,100.0,57.0,52.0,21.65550268,2.85582844,2.06,69.27,38.1,36.1157,96.3636,15.4636,89.2186,70.661,50.0,60.2577,neutral,0.25,0.35,0.25,0.15,,,,
300113.SZ,顺网科技,游戏Ⅱ,创业板,29.69,1.7827,29.16,30.86,28.6,104733996.0,3139495228.0,3.8518,28.55,27.146,26.8965,23.4068,23.1065,21.5457,2.6956,3.2563,30.06,24.12,30.06,18.66,-1.2309,-1.2309,99.2063,94.8632,,,,,10373918.49,55.0307,0.4579,100.0,4.0,39.0,28.90922378,4.66166477,3.1,9.56,12.86,0.2353,50.7438,39.6631,69.4295,61.3212,50.0,57.0464,neutral,0.25,0.35,0.25,0.15,,,,
301580.SZ,爱迪特,医疗器械,深交所,89.8,2.0455,86.49,92.7,86.49,6381441.0,575976714.0,15.4509,84.988,85.429,73.222,56.0643,50.4148,49.869,12.8202,6.5406,91.6,50.72,91.6,42.07,-1.9651,-1.9651,99.2063,94.2274,,,,,,74.7628,1.3882,100.0,18.0,45.0,47.23054567,4.42443907,1.78,22.33,12.18,96.3039,97.5359,12.0409,77.0889,75.7422,50.0,56.4269,neutral,0.25,0.35,0.25,0.15,,,,
688021.SH,奥福科技,汽车零部件,科创板,29.22,4.9192,29.39,31.37,28.5,9666347.0,286078059.0,2.9101,26.098,25.011,24.5865,21.3157,20.3081,17.2778,3.6771,2.85,29.22,23.34,29.22,17.39,0.0,0.0,99.6032,49.219,,,,,,78.2468,0.6167,100.0,5.0,38.0,51.17545682,1.67467498,1.24,434.22,24.35,38.6401,34.7934,9.0183,96.8121,49.5079,50.0,56.0158,neutral,0.25,0.35,0.25,0.15,,,,
603271.SH,-,工业金属,上交所,47.24,3.0316,45.58,47.8,45.41,4990684.0,234279452.0,5.675,46.262,46.436,47.451,43.9307,42.1997,,-0.1158,1.5347,52.45,45.15,52.45,37.68,-9.9333,-9.9333,94.2623,43.6157,,,,,,49.2119,-0.563,50.0,0.0,35.0,19.19324145,2.89411663,4.0,57.58,41.46,5.6782,49.8423,36.1479,66.1847,63.702,50.0,55.6271,neutral,0.25,0.35,0.25,0.15,,,,
600499.SH,科达制造,专用设备,上交所,17.86,0.4499,17.8,18.05,17.62,22207248.0,395509108.0,1.7641,17.576,17.333,17.3,15.0362,13.6028,11.4753,0.4238,2.4751,18.01,16.4,18.04,12.4,-0.8329,-0.9978,97.619,40.7152,,,,,-8608412.5,56.2092,-0.138,100.0,3.0,86.0,17.090778,2.01200618,4.56,69.1,46.23,50.5785,49.5041,34.4307,87.8692,34.3755,50.0,55.4558,neutral,0.25,0.35,0.25,0.15,,,,
301499.SZ,维科精密,汽车零部件,深交所,37.1,4.507,35.21,38.35,34.9,11153809.0,410221323.0,13.3017,34.896,33.562,32.471,31.1578,29.4841,27.9428,3.5559,1.3027,37.1,30.17,37.1,28.38,0.0,0.0,99.6032,33.1822,,,,,0.0,77.0199,0.899,100.0,13.0,66.0,73.52820735,3.08813424,,,,53.4459,56.2588,7.2219,73.8738,77.8756,50.0,54.6302,neutral,0.25,0.35,0.25,0.15,,,,
002380.SZ,科远智慧,IT服务Ⅱ,深交所,39.98,-2.2494,40.6,41.1,39.6,11763169.0,471932473.0,4.168,40.336,37.454,34.312,30.701,29.293,27.0994,8.4244,3.9297,42.08,30.0,42.08,26.05,-4.9905,-4.9905,98.4127,57.865,,,,,,72.9698,1.5831,100.0,15.0,40.0,53.18277858,3.37084245,3.18,25.19,38.53,70.7645,95.2066,24.4321,74.5751,57.5163,50.0,54.0884,neutral,0.25,0.35,0.25,0.15,,,,
300241.SZ,瑞丰光电,光学光电子,创业板,7.77,1.7016,7.48,8.16,7.48,144876995.0,1134339272.0,12.9261,7.42,6.957,6.606,6.1132,5.9664,5.722,5.2581,1.7985,7.77,6.07,7.77,5.51,0.0,0.0,99.6032,83.9102,,,,,,71.1485,0.2816,100.0,6.0,39.0,76.82806996,2.27457056,,,,36.9775,86.4463,6.7405,72.6446,74.5271,50.0,53.2425,neutral,0.25,0.35,0.25,0.15,,,,
