ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
000037.SZ,深南电A,电力,深交所,11.69,3.3599,11.22,11.69,11.14,50614111.0,581817837.0,7.6651,11.368,11.287,10.9505,10.8842,10.0354,9.5359,0.8566,1.0882,12.65,9.61,13.02,9.33,-7.5889,-10.2151,96.0317,85.9973,,,,,,59.6974,0.0675,100.0,6.0,6.0,31.08618072,3.40987867,,,,0.0,47.9339,-6.9835,74.5,55.5,50.0,45.7041,neutral,0.25,0.35,0.25,0.15,,,
605020.SH,永和股份,化学制品,上交所,35.32,-0.2823,34.7,36.33,34.01,41368731.0,1454316363.0,8.7478,34.118,33.849,33.8665,28.8928,28.3817,27.2752,2.2678,1.7795,35.6,31.7,35.6,23.37,-0.7865,-0.7865,98.8095,48.4443,,,,,-1615189.8,55.6344,-0.2663,100.0,3.0,28.0,31.05234154,3.37329174,,,,26.0833,47.6667,-16.0458,77.6,56.7256,50.0,44.8299,neutral,0.25,0.35,0.25,0.15,,,
301029.SZ,怡合达,自动化设备,深交所,32.09,-0.3107,32.4,32.5,31.71,27459655.0,880870056.0,3.9887,30.648,29.928,29.713,27.6115,27.5763,26.7898,0.6112,1.0004,32.19,27.42,32.19,22.82,-0.3107,-0.3107,97.619,55.935,,,,,-3340639.97,63.3087,0.4192,100.0,2.0,34.0,35.72085344,4.12700838,2.92,6.02,14.08,39.4958,30.5882,-4.2776,74.2421,47.3726,50.0,44.2585,neutral,0.25,0.35,0.25,0.15,,,
002842.SZ,翔鹭钨业,小金属,深交所,46.35,6.748,41.5,47.38,41.5,84368379.0,3820385836.0,20.069,40.912,37.338,34.9995,34.2355,30.1105,19.8232,3.1065,1.5293,46.35,32.0,46.35,30.12,0.0,0.0,99.6032,66.081,,,,,,87.9512,2.7368,100.0,6.0,6.0,39.62563196,10.47528559,,,,7.2144,98.9256,-22.2564,78.2,59.6,50.0,44.2059,neutral,0.25,0.35,0.25,0.15,,,
300558.SZ,贝达药业,化学制药,创业板,50.54,-5.2671,53.13,53.13,50.06,19996493.0,1019337816.0,6.1341,52.232,50.598,50.017,47.7202,47.2951,54.3436,1.1712,1.4891,53.86,47.8,53.86,40.3,-6.1641,-6.1641,46.4286,53.2935,,,,,6833530.79,51.3801,0.4322,100.0,6.0,36.0,56.21142093,3.64953258,,,,36.8595,28.0165,-14.905,68.5,64.3501,50.0,43.8363,neutral,0.25,0.35,0.25,0.15,,,
300292.SZ,吴通控股,通信服务,创业板,6.39,1.7516,6.21,6.48,6.15,185412869.0,1176761127.0,12.4929,5.998,5.988,5.804,5.4283,5.0789,4.9573,-2.552,1.5876,6.39,5.31,7.04,4.38,0.0,-9.233,97.619,86.0401,,,,,4804149.98,65.6977,0.056,75.0,2.0,47.0,68.94405787,5.79954003,2.85,17.73,42.09,24.2815,98.595,-22.7087,67.8579,68.6476,50.0,42.735,neutral,0.25,0.35,0.25,0.15,,,
600563.SH,法拉电子,元件,上交所,168.29,6.9866,161.0,173.0,159.51,12836496.0,2147745164.0,7.3566,154.768,159.883,163.0995,138.0277,124.1968,118.9891,2.9841,2.1847,176.77,143.0,176.77,114.49,-4.7972,-4.7972,97.2222,102.4527,,,,,30184452.98,49.2025,-4.0137,100.0,1.0,30.0,33.64014674,6.38674479,,,,64.7934,56.5289,-31.8099,74.5,67.3881,50.0,42.4696,neutral,0.25,0.35,0.25,0.15,,,
600301.SH,华锡有色,小金属,上交所,67.21,-1.0162,66.08,68.97,65.47,25526485.0,1719919173.0,7.4123,62.34,61.215,59.191,54.5983,52.8798,39.9657,2.2765,0.7935,67.9,52.55,67.9,45.6,-1.0162,-1.0162,98.0159,90.5279,,,,,-32218561.27,63.2273,1.3169,100.0,4.0,17.0,47.92924609,7.97705618,3.72,18.54,30.85,49.5905,68.4298,-18.2361,81.6596,43.5343,50.0,42.4054,neutral,0.25,0.35,0.25,0.15,,,
002700.SZ,万憬能源,燃气Ⅱ,深交所,8.86,10.0621,7.98,8.86,7.8,14433900.0,121746400.0,8.9653,8.548,8.479,7.8365,7.1495,7.1263,7.3923,4.8291,1.9028,8.88,6.86,8.88,6.39,-0.2252,-0.2252,93.254,73.5816,,,,,,69.2153,0.1108,100.0,12.0,18.0,41.41690483,2.28364572,,,,79.3194,24.5455,-28.8982,79.4,56.56,50.0,42.2054,neutral,0.25,0.35,0.25,0.15,,,
300373.SZ,扬杰科技,半导体,创业板,108.8,3.4712,107.0,113.0,105.35,31103943.0,3420000401.0,7.9724,102.244,102.775,100.039,84.575,80.2182,70.5142,5.2721,2.5535,114.3,77.61,114.3,67.47,-4.8119,-4.8119,98.8095,113.0778,,,,,8973080.34,49.1757,-0.6814,100.0,2.0,18.0,52.72395265,7.29198498,3.96,41.01,39.43,94.9587,97.1074,-42.951,82.0684,66.8019,50.0,42.1867,neutral,0.25,0.35,0.25,0.15,,,
