ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
002297.SZ,博云新材,航空装备Ⅱ,深交所,14.19,4.1086,13.77,14.33,13.68,71233180.0,1001498278.0,16.6613,13.394,13.088,12.7195,11.5305,10.1785,8.8194,3.0253,3.3384,14.19,11.55,14.19,8.89,0.0,0.0,99.6032,59.9023,,,,,0.0,73.9631,0.2143,100.0,12.0,61.0,85.3525721,7.2968175,6.03,13362.43,32.32,6.0536,99.4215,38.0142,99.3811,78.6644,50.0,71.453,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,37.78,0.7467,37.16,40.23,37.01,77666725.0,3002148327.0,20.5752,37.204,33.739,29.797,19.3427,15.3246,11.5409,16.3945,12.537,38.51,21.78,38.51,10.88,-1.8956,-1.8956,99.2063,90.2306,,,,,,73.4877,1.1476,100.0,52.0,55.0,41.91466076,11.08040478,18.79,2917.13,62.44,8.2164,99.0083,27.8867,99.5397,76.902,50.0,68.5361,neutral,0.25,0.35,0.25,0.15,,,,
300042.SZ,朗科科技,计算机设备,创业板,35.18,0.2279,35.21,35.45,34.48,13766542.0,481504916.0,12.3594,35.004,34.073,34.254,29.6235,29.1973,27.1097,3.723,1.6906,37.07,32.49,37.07,25.13,-5.0985,-5.0985,96.0317,60.8508,,,,,19291809.99,49.6283,-0.1381,100.0,5.0,25.0,117.65855978,12.6182366,7.47,744.43,34.18,80.1948,99.3388,31.7011,94.1212,79.6174,50.0,68.272,neutral,0.25,0.35,0.25,0.15,,,,
300444.SZ,双杰电气,电网设备,创业板,16.45,5.3812,15.61,16.86,15.48,152349096.0,2476765668.0,5.7302,15.454,15.211,14.8265,11.9733,10.3726,8.6942,2.6766,3.6189,16.45,12.97,16.45,9.0,0.0,0.0,99.6032,86.9603,,,,,-723190.6,67.9769,-0.0457,100.0,3.0,75.0,20.91008476,4.6316486,14.34,29615.01,73.11,0.0,87.7686,26.1705,97.8928,65.3009,50.0,64.6303,neutral,0.25,0.35,0.25,0.15,,,,
002975.SZ,博杰股份,自动化设备,深交所,86.71,3.7201,83.63,87.93,83.1,7313043.0,627622994.0,9.1314,83.78,80.281,81.102,78.7855,70.727,52.391,0.6259,1.2795,86.71,75.48,86.71,69.1,0.0,0.0,99.6032,55.5275,,,,,6738516.96,59.8485,1.1581,100.0,5.0,5.0,123.33531276,12.20435429,2.84,419.12,27.36,83.5787,99.0909,19.178,94.6539,75.4024,50.0,64.274,neutral,0.25,0.35,0.25,0.15,,,,
002192.SZ,融捷股份,能源金属,深交所,58.38,3.7682,60.0,60.0,57.82,22388112.0,1317243589.0,11.6407,54.92,53.243,55.109,53.507,47.8686,39.1537,-0.3688,-0.7331,61.27,50.1,61.27,47.69,-4.7168,-4.7168,95.6349,53.6221,,,,,-19209195.33,49.2043,0.6409,75.0,2.0,3.0,41.15662213,5.70168785,7.5,1296.26,22.51,51.9835,59.3388,41.8753,82.4898,68.4883,50.0,63.9623,neutral,0.25,0.35,0.25,0.15,,,,
300975.SZ,商络电子,元件,创业板,15.84,0.8917,15.55,15.92,15.47,39376606.0,618822775.0,23.4034,15.506,15.296,15.3575,13.6952,13.4601,12.4778,2.6434,1.693,17.49,13.91,17.49,12.11,-9.434,-9.434,98.0159,86.9331,,,,,-5699200.81,40.9677,-0.1219,100.0,3.0,32.0,58.45822558,11.51166035,10.1,600.35,72.67,48.0165,99.7521,20.0882,93.3097,74.7976,50.0,63.8798,neutral,0.25,0.35,0.25,0.15,,,,
002259.SZ,升达林业,燃气Ⅱ,深交所,5.75,4.3557,5.5,5.88,5.49,42178800.0,242167850.0,2.4448,5.628,5.744,5.528,4.4575,4.3428,3.9053,7.1318,3.1669,6.31,4.48,6.31,3.73,-8.8748,-8.8748,97.619,78.6189,,,,,0.0,51.0274,-0.1147,100.0,33.0,24.0,14.48319508,6.23951605,18.35,576.67,38.63,0.9887,0.1653,46.0697,95.3249,45.8578,50.0,63.8456,neutral,0.25,0.35,0.25,0.15,,,,
002738.SZ,中矿资源,能源金属,深交所,87.59,-4.7521,92.0,92.8,86.23,41018231.0,3646528976.0,5.3348,87.354,84.819,87.3245,78.044,64.1257,47.9679,0.6118,2.2576,96.5,79.13,96.5,61.58,-9.2332,-9.2332,95.6349,61.0681,,,,,3225469.07,43.8724,-0.1081,100.0,2.0,165.0,46.58803263,3.0331029,4.07,276.68,29.95,66.8595,45.7851,30.807,90.4646,66.3118,50.0,63.4423,neutral,0.25,0.35,0.25,0.15,,,,
301500.SZ,飞南资源,环境治理,深交所,20.52,-2.1459,20.7,20.92,20.33,18798862.0,385783397.0,9.5785,20.166,19.829,19.6695,16.9173,16.8511,18.0762,4.7225,2.4289,24.42,16.95,24.42,14.62,-15.9705,-15.9705,82.9365,116.0866,,,,,-5913764.64,33.1023,-0.0855,75.0,42.0,32.0,21.18300449,2.80759766,8.14,7919.37,61.53,1.3514,92.7928,27.0005,89.9037,68.7956,50.0,62.9153,neutral,0.25,0.35,0.25,0.15,,,,
