ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_20,future_return_30,future_return_60
688378.SH,XD奥来德,光学光电子,科创板,37.95,3.3778,37.08,38.74,36.5,5643685.0,213375558.0,4.8855,37.642,37.05,35.1605,29.5715,27.3879,23.4404,5.1844,2.8067,38.85,31.43,38.85,23.09,-2.3166,-2.3166,99.2063,58.3461,,,,,3846436.83,65.6944,0.0198,100.0,26.0,44.0,118.82249945,7.33467306,4.36,214.86,25.45,79.5041,99.6694,34.095,94.5476,65.9846,50.0,65.6116,neutral,0.25,0.35,0.25,0.15,,,,
000681.SZ,视觉中国,数字媒体,深交所,27.72,7.4002,27.1,28.26,26.66,96144252.0,2637822120.0,4.9968,26.868,26.792,28.106,24.8197,23.1545,22.2395,0.999,1.7095,35.11,25.81,35.11,20.96,-21.0481,-21.0481,95.2381,91.9922,,,,,-1090236.77,53.9182,-0.554,50.0,0.0,28.0,45.09314408,3.57640311,6.41,1240.47,16.86,0.0826,58.843,48.1923,77.0125,63.4026,50.0,62.3531,neutral,0.25,0.35,0.25,0.15,,,,
603271.SH,永杰新材,工业金属,上交所,49.4,-3.0232,51.49,51.55,49.11,4793231.0,238735290.0,4.4218,50.104,47.974,45.059,41.727,41.3527,,4.8615,1.5247,52.45,40.3,52.45,37.49,-5.8151,-5.8151,98.6784,59.244,,,,,,66.8091,1.1559,100.0,14.0,18.0,18.39442263,2.77366409,4.0,57.58,41.46,0.0,34.8101,38.7605,85.4382,59.5598,50.0,61.9834,neutral,0.25,0.35,0.25,0.15,,,,
600338.SH,西藏珠峰,工业金属,上交所,17.57,0.4574,17.84,17.94,17.45,32469366.0,572524765.0,6.3047,17.806,18.753,19.0155,16.1792,14.7003,12.4798,1.7198,1.4537,21.4,17.28,21.4,13.0,-17.8972,-17.8972,92.8571,76.3871,,,,,-309580.04,46.9181,-0.8931,50.0,0.0,34.0,23.78152746,2.97924465,4.0,42.73,33.23,1.6529,33.3058,40.9946,63.8672,68.1666,50.0,57.1438,neutral,0.25,0.35,0.25,0.15,,,,
000703.SZ,恒逸石化,炼化及贸易,深交所,12.97,3.1002,12.68,13.09,12.47,43690467.0,560541053.0,2.0007,12.184,11.99,11.5555,9.5573,8.0693,7.0104,3.6042,4.5622,12.97,10.3,12.97,6.81,0.0,0.0,99.6032,54.1954,,,,,-15235665.13,65.1869,0.0401,100.0,5.0,119.0,26.03358948,2.16786958,7.81,3773.77,71.46,53.5874,98.1818,20.289,98.244,34.6696,50.0,55.625,neutral,0.25,0.35,0.25,0.15,,,,
002842.SZ,翔鹭钨业,小金属,深交所,30.2,6.1138,29.42,31.0,28.6,65241760.0,1966060619.0,20.5752,27.678,27.451,23.9255,16.4605,13.8204,10.7166,13.8632,8.951,30.2,15.95,30.2,10.69,0.0,0.0,99.6032,85.335,,,,,,74.6277,0.3516,100.0,45.0,48.0,41.91466076,11.08040478,,,,8.2164,99.0083,8.6105,74.225,76.902,50.0,54.8569,neutral,0.25,0.35,0.25,0.15,,,,
300398.SZ,飞凯材料,电子化学品Ⅱ,创业板,27.71,4.2121,27.3,28.14,27.0,44580246.0,1229879721.0,23.8079,27.35,27.067,26.4435,23.8658,23.7883,21.1058,2.5657,1.6808,28.23,24.19,28.23,20.85,-1.842,-1.842,98.4127,61.2909,,,,,6198045.3,54.2562,-0.0962,100.0,26.0,26.0,91.15224928,7.26334719,,,,95.7851,99.9174,0.2739,74.225,82.2279,50.0,54.1042,neutral,0.25,0.35,0.25,0.15,,,,
920072.BJ,N科莱,专用设备制造业,北交所,48.68,,,,,12827782.0,638487953.0,88.6815,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68823089,7.15959292,2.86,39.27,11.59,,,32.0916,54.5969,77.62,50.0,54.0368,neutral,0.25,0.35,0.25,0.15,,,,
002297.SZ,博云新材,航空装备Ⅱ,深交所,12.86,0.5473,12.96,13.1,12.83,43789982.0,566466111.0,16.6613,12.778,12.38,12.2685,11.041,9.9285,8.6327,0.5903,2.8313,13.13,11.54,13.13,8.64,-2.0564,-2.0564,98.0159,69.6274,,,,,0.0,58.7571,0.0144,100.0,5.0,54.0,85.3525721,7.2968175,,,,6.0536,99.4215,8.787,70.2793,78.8756,50.0,54.0134,neutral,0.25,0.35,0.25,0.15,,,,
002137.SZ,实益达,光学光电子,深交所,9.68,2.1097,9.58,9.7,9.52,29766100.0,286876402.0,22.4203,9.624,9.56,9.268,9.0677,8.909,8.6163,2.1774,0.4783,10.14,8.85,10.14,8.41,-4.5365,-4.5365,96.4286,44.8586,,,,,0.0,63.5452,0.0707,100.0,23.0,12.0,150.98586974,4.24501474,,,,45.7008,99.8347,5.0124,72.0353,79.8697,50.0,53.9329,neutral,0.25,0.35,0.25,0.15,,,,
603127.SH,昭衍新药,医疗服务,上交所,37.3,-1.3488,37.85,37.99,37.0,9206270.0,343232267.0,6.5771,37.674,37.622,39.549,35.2438,34.746,27.634,-1.9888,1.1393,43.01,35.86,43.01,27.4,-13.276,-13.276,86.5079,47.8494,,,,,-5404514.11,38.9014,-0.9777,25.0,0.0,40.0,59.93838735,3.46792478,2.82,479.67,14.74,48.2927,61.4876,29.396,65.1007,64.7633,50.0,53.8251,neutral,0.25,0.35,0.25,0.15,,,,
