ts_code,name,industry,market,close,pct_chg,open,high,low,volume,amount,turnover_rate,ma5,ma10,ma20,ma60,ma120,ma250,ma20_slope,ma60_slope,high_20d,low_20d,high_60d,low_60d,close_vs_20d_high,close_vs_60d_high,price_percentile_1y,volatility_20d,main_net_inflow_1d,main_net_inflow_3d,main_net_inflow_5d,main_net_inflow_10d,northbound_flow,rsi_14,macd_hist,trend_strength_score,price_above_ma20_days,price_above_ma60_days,pe_ttm,pb,roe,net_profit_yoy,debt_ratio,pe_percentile_5y,pb_percentile_5y,value_score,growth_score,capital_score,sector_score,final_score,score_market_regime,score_weight_value,score_weight_growth,score_weight_capital,score_weight_sector,future_return_10,future_return_30,future_return_60
002842.SZ,翔鹭钨业,小金属,深交所,37.72,0.4527,37.6,37.76,36.84,40627052.0,1521115982.0,26.4034,38.452,35.368,34.41,34.718,24.9131,16.9456,4.9822,2.7697,39.37,30.36,46.05,25.87,-4.191,-18.089,94.0476,75.3962,,,,,,60.1789,1.2252,100.0,6.0,6.0,41.01600501,10.84283947,18.79,2917.13,62.44,7.6152,99.1736,-16.4805,92.5,59.86,50.0,50.7199,neutral,0.25,0.35,0.25,0.15,,,
300827.SZ,上能电气,光伏设备,创业板,39.67,3.957,38.61,39.95,38.61,44304606.0,1747541766.0,4.1316,38.548,37.944,37.864,38.2683,38.0516,33.0526,1.1973,0.347,39.67,36.22,44.93,35.0,0.0,-11.7071,89.2857,41.0654,,,,,5893367.91,56.8505,0.4906,100.0,6.0,1.0,34.66445021,3.81005454,,,,18.843,0.1653,-1.6364,76.0,60.8916,50.0,48.9138,neutral,0.25,0.35,0.25,0.15,,,
001396.SZ,誉帆科技,基础建设,深交所,53.43,5.3638,53.01,55.78,53.01,4696649.0,255638588.0,4.6022,49.54,47.31,46.989,47.4635,,,2.66,1.0704,53.43,43.37,56.66,42.55,0.0,-5.7007,92.7711,52.4928,,,,,,67.8311,1.4969,100.0,6.0,4.0,32.01154381,2.87287556,,,,0.885,0.885,4.469,77.0,51.42,50.0,48.4222,neutral,0.25,0.35,0.25,0.15,,,
688690.SH,纳微科技,化学制药,科创板,34.75,1.1939,34.38,35.1,33.53,13719706.0,471281935.0,4.0741,33.806,33.465,32.405,28.3903,27.8305,26.4963,6.3348,1.7556,34.75,26.28,34.75,22.81,0.0,0.0,99.6032,78.5181,,,,,-7758163.73,76.0504,0.1051,100.0,25.0,19.0,99.10206208,8.47941466,3.5,133.22,12.27,48.1818,56.281,-14.7382,95.6522,44.15,50.0,48.3312,neutral,0.25,0.35,0.25,0.15,,,
301479.SZ,弘景光电,光学光电子,深交所,133.11,1.2397,138.01,141.0,130.58,5970643.0,805724810.0,4.8118,124.338,116.153,109.274,97.2433,92.1906,95.9404,8.5457,3.3461,133.11,94.98,133.11,83.89,0.0,0.0,93.254,50.9724,,,,,,83.7009,5.0677,100.0,21.0,21.0,41.79629231,5.8695528,,,,12.0521,5.5375,-0.6026,80.0,51.86,50.0,48.3144,neutral,0.25,0.35,0.25,0.15,,,
001369.SZ,双欣材料,化学纤维,深交所,16.52,1.0398,16.47,16.69,16.24,24087375.0,396631098.0,8.8452,15.932,15.761,15.8625,15.8295,,,1.0479,0.5005,16.52,15.12,19.18,14.24,0.0,-13.8686,84.3373,29.9269,,,,,,56.4103,0.1625,100.0,3.0,3.0,30.89294798,2.35697486,,,,7.0796,7.0796,0.7522,75.4,56.84,50.0,48.288,neutral,0.25,0.35,0.25,0.15,,,
601799.SH,星宇股份,汽车零部件,上交所,139.1,0.8263,140.0,143.7,138.81,6556129.0,922060224.0,1.2033,131.568,128.312,128.2315,134.1508,129.4914,128.6555,1.9608,-0.0549,139.1,122.04,154.15,119.6,0.0,-9.7632,86.5079,41.8907,,,,,52156889.33,64.6964,3.1338,100.0,3.0,2.0,19.45469021,2.78641866,,,,0.0826,0.0826,4.9504,73.4,54.8568,50.0,48.1418,neutral,0.25,0.35,0.25,0.15,,,
002259.SZ,升达林业,燃气Ⅱ,深交所,5.95,1.8836,5.89,6.07,5.8,82591104.0,489082836.0,2.1514,5.538,5.411,5.4485,5.5165,4.8243,4.4839,1.4996,0.0635,6.03,5.06,6.31,4.99,-1.3267,-5.7052,98.8095,78.1677,,,,,0.0,62.5378,0.0904,100.0,2.0,2.0,15.77905991,6.79778854,,,,1.9774,2.1488,3.7707,76.2,51.4427,50.0,47.9733,neutral,0.25,0.35,0.25,0.15,,,
688805.SH,健信超导,医疗器械,科创板,56.72,2.6606,54.85,57.31,53.65,4826430.0,270363217.0,4.5673,53.932,53.255,52.6835,48.0052,,,2.8593,1.3077,56.92,47.36,56.92,42.41,-0.3514,-0.3514,95.4023,89.2785,,,,,,58.083,0.1586,100.0,6.0,24.0,94.12582043,6.25680058,,,,1.7094,24.7863,-1.7949,78.2,51.34,50.0,47.2563,neutral,0.25,0.35,0.25,0.15,,,
300404.SZ,博济医药,医疗服务,创业板,11.14,3.2437,10.81,11.16,10.69,23360792.0,256544276.0,5.3595,10.864,10.655,10.4605,10.2405,10.2093,10.0364,1.5336,0.2365,11.14,10.1,11.14,8.98,0.0,0.0,93.6508,32.0001,,,,,,64.257,0.1309,100.0,9.0,8.0,80.36726074,3.23983862,,,,18.595,16.4463,-5.6198,78.8,52.94,50.0,46.91,neutral,0.25,0.35,0.25,0.15,,,
603195.SH,公牛集团,家居用品,上交所,44.01,-1.7634,44.72,44.72,43.86,6526337.0,287753783.0,0.2792,44.338,42.801,42.0465,42.498,42.4873,47.4444,1.618,0.4277,44.85,40.93,44.85,40.93,-1.8729,-1.8729,49.6032,35.7449,,,,,4403120.4,66.2831,0.7978,100.0,5.0,5.0,17.11741908,3.99101782,,,,0.1653,0.1653,4.9008,73.0,50.1409,50.0,46.8104,neutral,0.25,0.35,0.25,0.15,,,
301349.SZ,信德新材,电池,深交所,64.46,2.9877,62.58,65.48,61.7,5866618.0,372584156.0,9.0432,61.172,60.587,61.2975,53.8702,51.9962,44.6174,2.223,1.9245,64.46,58.41,64.46,43.43,0.0,0.0,99.2063,42.4789,,,,,0.0,58.7805,-0.347,100.0,2.0,43.0,141.35143465,3.20362636,1.14,330.34,19.6,63.4731,97.1522,-42.4819,95.6609,62.9827,50.0,46.1065,neutral,0.25,0.35,0.25,0.15,,,
301408.SZ,华人健康,医药商业,深交所,21.32,3.8986,20.44,21.34,20.2,30460068.0,635158103.0,10.0526,21.518,20.977,20.2115,19.3108,19.05,16.0869,2.9046,-0.1801,22.57,17.32,22.57,16.16,-5.5383,-5.5383,90.873,91.9826,,,,,1991446.26,53.9978,0.1605,100.0,16.0,16.0,30.34343995,2.920598,,,,13.4663,54.4888,-13.3354,72.3,66.301,50.0,46.0464,neutral,0.25,0.35,0.25,0.15,,,
