index_code,index_name,index_close,index_change_pct,index_ma20_position,index_ma60_position,index_ma120_position,market_risk_index,market_breadth_up,market_breadth_down,market_money_flow,northbound_total_flow,vix_proxy,market_volatility_20d,sector_rotation_state
000001,上证指数,4152.569,0.9645,0.2075,2.134,2.8708,50.0,1160,3944,-461.41,0.0,,13.6613,普跌
399006,创业板指,4021.16,2.0987,4.824,14.5425,19.3906,50.0,1160,3944,-461.41,0.0,,28.6332,普跌
000688,科创50,1896.037,5.8783,13.7932,29.1578,31.8296,50.0,1160,3944,-461.41,0.0,,45.9928,普跌
899050,北证50,1316.742,-0.7927,-3.8445,-3.3666,-7.3733,50.0,1160,3944,-461.41,0.0,,28.2293,普跌
000300,沪深300,4921.597,1.5789,1.3599,4.7486,5.3291,50.0,1160,3944,-461.41,0.0,,15.5261,普跌
