index_code,index_name,index_close,index_change_pct,index_ma20_position,index_ma60_position,index_ma120_position,market_risk_index,market_breadth_up,market_breadth_down,market_money_flow,northbound_total_flow,vix_proxy,market_volatility_20d,sector_rotation_state
000001,上证指数,4057.781,-0.6414,-1.8226,-0.035,0.1712,50.0,1433,4034,-461.41,0.0,,13.722,普跌
399006,创业板指,4088.884,-0.8271,2.7569,13.0651,18.9445,50.0,1433,4034,-461.41,0.0,,29.303,普跌
000688,科创50,1738.059,0.6881,-1.0717,15.0073,18.3744,50.0,1433,4034,-461.41,0.0,,50.0737,普跌
899050,北证50,1230.259,-1.2824,-7.3909,-7.7503,-12.9046,50.0,1433,4034,-461.41,0.0,,26.3544,普跌
000300,沪深300,4904.745,-0.6897,0.2032,3.7291,4.3761,50.0,1433,4034,-461.41,0.0,,16.1323,普跌
