index_code,index_name,index_close,index_change_pct,index_ma20_position,index_ma60_position,index_ma120_position,market_risk_index,market_breadth_up,market_breadth_down,market_money_flow,northbound_total_flow,vix_proxy,market_volatility_20d,sector_rotation_state
000001,上证指数,4093.727,-1.2459,-1.291,0.7093,1.2945,50.0,1043,4349,-461.41,0.0,,14.3424,普跌
399006,创业板指,4045.773,0.067,4.511,14.4886,19.4593,50.0,1043,4349,-461.41,0.0,,27.4647,普跌
000688,科创50,1815.451,-2.798,6.4121,22.66,25.4266,50.0,1043,4349,-461.41,0.0,,48.4757,普跌
899050,北证50,1253.75,-2.3762,-7.7363,-7.3617,-11.6878,50.0,1043,4349,-461.41,0.0,,28.5083,普跌
000300,沪深300,4908.171,-0.8019,0.7717,4.3173,4.8633,50.0,1043,4349,-461.41,0.0,,15.7905,普跌
