index_code,index_name,index_close,index_change_pct,index_ma20_position,index_ma60_position,index_ma120_position,market_risk_index,market_breadth_up,market_breadth_down,market_money_flow,northbound_total_flow,vix_proxy,market_volatility_20d,sector_rotation_state
000001,上证指数,4082.127,0.7578,3.2648,0.658,1.8827,65.0,2764,2643,954.47,0.0,,21.1084,
399006,创业板指,3677.576,-0.0195,9.4309,10.7104,13.2989,65.0,2764,2643,954.47,0.0,,36.6157,
000688,科创50,1450.521,1.9089,8.9069,2.7462,4.0238,65.0,2764,2643,954.47,0.0,,37.6925,
899050,北证50,1420.503,1.1176,9.549,-0.1721,-1.7696,65.0,2764,2643,954.47,0.0,,36.5486,
000300,沪深300,4757.442,0.6084,4.2242,2.4284,2.621,65.0,2764,2643,954.47,0.0,,22.7948,
